"num","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
2803,0.9,"Very Good","D","SI2",59,61,3262,6.28,6.32,3.72
11291,1.29,"Very Good","F","SI2",63.4,57,4977,6.92,6.77,4.35
4111,0.91,"Good","E","SI2",63.9,61,3538,6.03,6.09,3.87
44663,0.35,"Ideal","D","SI2",62.4,55,522,4.53,4.54,2.83
5177,0.83,"Very Good","I","VVS1",61.8,56,3774,6,6.03,3.72
5658,0.9,"Very Good","F","SI1",63.1,58,3881,6.18,6.12,3.88
49849,0.7,"Premium","G","SI1",60.3,58,2170,5.73,5.77,3.47
16810,1.22,"Very Good","G","SI1",62.4,57,6704,6.75,6.8,4.23
51192,0.7,"Ideal","F","SI1",61.5,56,2348,5.74,5.7,3.52
48583,0.54,"Ideal","D","VS2",61.3,56,1993,5.26,5.22,3.21
50360,0.72,"Premium","G","SI1",60.6,62,2246,5.81,5.77,3.51
14673,1.32,"Premium","I","SI2",58.4,60,5921,7.24,7.15,4.2
3565,0.86,"Fair","G","VS2",66.5,54.1,3418,5.89,5.97,3.94
4538,1,"Fair","H","SI2",65.1,58,3640,6.27,6.15,4.05
24793,1.2,"Ideal","D","VVS2",62.7,56,13165,6.78,6.81,4.26
45612,0.51,"Ideal","G","VS1",61.9,56,1691,5.12,5.16,3.18
43973,0.27,"Very Good","E","VS1",61.8,55,518,4.18,4.21,2.59
40807,0.6,"Premium","H","SI1",62.4,58,1170,5.4,5.34,3.35
40326,0.5,"Ideal","G","SI2",61,57,1127,5.13,5.15,3.13
13614,1.04,"Ideal","G","SI1",61.9,53,5570,6.53,6.54,4.05
48708,0.7,"Good","I","VS2",63.6,58,2010,5.57,5.59,3.55
17179,1.12,"Ideal","F","VS2",60.9,55,6858,6.73,6.67,4.08
7039,1.02,"Very Good","F","SI2",63,58,4162,6.38,6.44,4.04
38755,0.32,"Ideal","D","VS1",61.4,57,1044,4.43,4.4,2.71
20012,0.32,"Good","G","SI2",63.4,55,421,4.32,4.35,2.75
24947,1.11,"Premium","D","VVS1",62,54,13405,6.67,6.63,4.16
33248,0.36,"Very Good","F","VS1",60.1,59,825,4.62,4.66,2.78
26874,1.75,"Ideal","G","VS2",62.1,57,16803,7.73,7.69,4.79
30539,0.31,"Very Good","D","VS2",62.9,55,734,4.31,4.34,2.72
9170,0.9,"Very Good","G","VS2",62.7,59,4543,6.09,6.16,3.84
31216,0.32,"Ideal","D","SI1",62.8,56,756,4.42,4.37,2.76
51862,0.52,"Very Good","D","VVS2",59.8,55,2426,5.28,5.35,3.18
15190,1.1,"Premium","E","SI1",60.7,55,6098,6.75,6.66,4.07
5535,0.9,"Very Good","F","SI1",61.7,60,3854,6.19,6.22,3.83
44610,0.53,"Ideal","E","SI1",60.6,57,1607,5.27,5.23,3.18
6120,1.01,"Premium","G","SI2",60.6,59,3981,6.49,6.41,3.91
9148,1.11,"Premium","H","SI2",59.8,60,4538,6.75,6.66,4.01
43612,0.34,"Good","G","SI1",63.4,57,507,4.42,4.45,2.81
20287,1.27,"Ideal","G","VS2",62.8,54,8705,6.92,6.87,4.33
604,0.7,"Premium","F","VS2",59.5,58,2838,5.85,5.75,3.45
36632,0.53,"Ideal","I","SI2",61.8,54,947,5.22,5.24,3.23
29803,0.3,"Premium","D","SI1",62.2,58,709,4.31,4.28,2.67
32984,0.37,"Very Good","E","VS2",63,58,811,4.53,4.58,2.87
18540,1.21,"Premium","H","VS1",62.5,59,7555,6.8,6.74,4.23
47780,0.6,"Premium","D","SI1",61.6,58,1896,5.42,5.45,3.35
16391,1.27,"Ideal","E","VS2",61.8,55,6543,7.03,6.92,4.31
16520,1,"Premium","E","VS2",61.8,59,6600,6.38,6.41,3.95
45816,0.52,"Ideal","E","VS2",61.3,55,1712,5.18,5.2,3.18
10662,1.2,"Premium","J","SI1",60.6,59,4838,6.88,6.84,4.16
17068,0.32,"Premium","G","SI1",61,61,612,4.41,4.38,2.68
43975,0.3,"Ideal","I","VS1",62.2,56,518,4.27,4.31,2.67
39684,0.52,"Very Good","I","SI1",62.4,55,1088,5.1,5.12,3.19
46667,0.7,"Very Good","J","SI2",61.7,59,1788,5.64,5.67,3.49
50154,0.71,"Premium","G","SI1",58.5,58,2215,5.87,5.82,3.42
38222,0.41,"Premium","F","VVS2",61.6,59,1017,4.79,4.73,2.93
15462,1.21,"Ideal","D","SI2",62,57,6190,6.81,6.83,4.23
46,0.29,"Premium","F","SI1",62.4,58,403,4.24,4.26,2.65
3761,0.94,"Premium","F","SI2",62.4,58,3456,6.23,6.17,3.87
46189,0.52,"Ideal","H","VVS1",61,56,1748,5.17,5.21,3.17
52319,0.33,"Premium","F","SI1",60.9,59,550,4.42,4.45,2.7
10568,0.91,"Premium","D","SI1",60.2,58,4816,6.31,6.28,3.79
10279,1.21,"Very Good","J","VS2",59.9,59,4754,6.86,6.92,4.13
9997,1,"Premium","E","SI2",61.4,61,4704,6.41,6.36,3.92
33435,0.32,"Ideal","G","VS1",61.2,56,828,4.45,4.41,2.71
49366,0.6,"Ideal","F","VS2",60.9,55,2099,5.49,5.51,3.34
4825,0.9,"Premium","F","SI2",58,57,3704,6.41,6.34,3.7
33573,0.38,"Very Good","D","SI1",62.2,53.8,831,4.65,4.69,2.9
23120,1.28,"Ideal","G","VVS1",62.1,56,11147,6.93,6.96,4.31
40656,0.5,"Very Good","E","SI2",61.4,58,1154,5.09,5.11,3.13
11544,1.03,"Very Good","E","SI1",62.6,58,5029,6.42,6.49,4.04
7693,1.08,"Very Good","I","SI1",60.5,60,4276,6.61,6.67,4.02
48293,0.54,"Ideal","G","VS1",60.6,56,1957,5.28,5.31,3.21
1627,0.84,"Very Good","G","SI2",62.8,57,3015,6,6.04,3.78
86,0.24,"Premium","G","VVS1",62.3,59,554,3.95,3.92,2.45
13186,1.04,"Very Good","G","VS2",61.4,63,5451,6.55,6.51,4.01
37727,0.34,"Premium","G","VVS2",61.7,56,995,4.51,4.47,2.77
16636,0.91,"Ideal","D","VS1",62.3,59,6652,6.16,6.19,3.85
38369,0.53,"Good","J","VS2",63.8,57,1023,5.1,5.12,3.26
31178,0.42,"Ideal","G","SI1",60.7,57,756,4.81,4.89,2.95
18352,1.01,"Premium","G","VVS2",62.4,59,7466,6.37,6.32,3.96
36286,0.34,"Good","E","SI2",63.7,55,477,4.43,4.46,2.83
482,0.73,"Premium","E","SI1",61.3,58,2821,5.83,5.76,3.55
1989,0.9,"Premium","H","SI1",62.4,56,3095,6.13,6.05,3.8
37371,0.4,"Premium","D","VS2",62.5,59,982,4.66,4.72,2.93
674,0.76,"Premium","D","SI1",61.1,59,2847,5.93,5.88,3.61
49799,0.73,"Ideal","F","SI2",59.6,56,2164,5.89,5.85,3.5
29626,0.31,"Ideal","H","SI1",61.8,54,441,4.35,4.4,2.7
37273,0.26,"Ideal","H","VS1",62.2,54,482,4.09,4.11,2.55
33669,0.34,"Ideal","E","VVS2",62.3,57,835,4.44,4.48,2.78
13030,0.23,"Very Good","F","VVS2",58.1,63,600,4.08,4.04,2.36
52758,0.71,"Very Good","H","VS1",63.9,60,2562,5.54,5.6,3.56
16870,1.5,"Good","I","SI2",58.5,60,6731,7.41,7.5,4.36
24724,2.03,"Very Good","I","SI2",62.8,59,13063,8.04,8.08,5.06
35755,0.3,"Ideal","E","VS2",61.4,59,911,4.3,4.27,2.63
32928,0.42,"Premium","D","SI1",61.9,59,810,4.76,4.81,2.96
9389,0.32,"Ideal","D","SI1",62.5,54,589,4.39,4.41,2.75
15875,1.2,"Very Good","H","SI1",61.6,61,6350,6.81,6.77,4.18
24018,1.7,"Ideal","D","SI1",60,54,12190,7.76,7.71,4.64
36823,0.33,"Very Good","E","IF",61.8,55,957,4.47,4.52,2.78
44855,0.56,"Very Good","F","VS2",60,57,1627,5.34,5.39,3.22
18995,1.09,"Ideal","G","VS1",62.3,55,7820,6.59,6.63,4.12
31710,0.42,"Very Good","I","VVS2",61.7,55,771,4.81,4.85,2.98
40186,0.52,"Good","E","SI2",63.7,56,1120,5.12,5.15,3.27
36462,0.31,"Premium","D","VS2",61.7,59,942,4.34,4.31,2.67
20296,1.51,"Ideal","H","SI2",62.1,57,8710,7.38,7.34,4.57
53758,0.72,"Fair","F","VS2",55.4,64,2724,6.06,5.97,3.34
30300,0.3,"Very Good","D","SI2",61,61,447,4.25,4.31,2.61
20000,1.5,"Very Good","E","SI2",62.8,57,8538,7.17,7.23,4.52
46296,0.3,"Very Good","E","SI1",61.7,56,526,4.27,4.29,2.64
20765,1.22,"Ideal","G","VS1",60.7,57,9002,6.93,6.94,4.21
27764,0.32,"Premium","H","VS2",60.6,58,648,4.47,4.44,2.7
42508,0.53,"Very Good","F","SI1",62.5,57,1322,5.19,5.24,3.26
18200,1.46,"Very Good","I","SI1",62.8,57,7387,7.13,7.21,4.5
46342,0.5,"Very Good","D","VS2",63.4,56,1758,5.1,5.05,3.22
22784,1.04,"Ideal","F","VVS2",61.6,57,10804,6.47,6.51,4
52580,0.7,"Ideal","E","SI1",60.6,57,2537,5.71,5.77,3.48
21791,1.05,"Premium","E","VVS2",59.6,60,9858,6.61,6.58,3.93
33862,0.3,"Premium","E","VS2",61.8,58,844,4.36,4.31,2.68
18484,1.5,"Premium","I","SI2",62.5,61,7526,7.29,7.24,4.54
19930,1.52,"Premium","I","SI1",61.9,58,8477,7.37,7.42,4.58
6099,0.91,"Premium","G","SI1",62.2,59,3975,6.19,6.15,3.84
36073,0.4,"Good","D","SI1",63.6,57,924,4.7,4.67,2.98
41344,0.55,"Ideal","I","VS2",61.3,54,1216,5.28,5.36,3.26
24278,1.57,"Ideal","G","VS2",62.7,55,12506,7.42,7.49,4.68
27713,0.36,"Premium","H","SI1",63,55,648,4.54,4.51,2.85
15438,1.37,"Premium","F","SI2",62.8,57,6181,7.12,7.08,4.46
52959,0.24,"Very Good","E","VVS1",62.2,59,552,3.99,4.02,2.49
16826,1.21,"Premium","H","VS2",61.5,58,6710,6.82,6.78,4.18
38587,0.39,"Ideal","F","VVS2",61.9,54.8,1036,4.68,4.69,2.9
14204,1.01,"Very Good","G","VS2",59.9,60,5759,6.46,6.52,3.89
40163,0.32,"Premium","H","IF",60.7,58,1116,4.47,4.46,2.71
47863,0.67,"Premium","E","SI1",59.2,61,1910,5.74,5.72,3.39
21038,0.31,"Premium","H","VVS2",62.3,60,625,4.31,4.36,2.7
12722,1.04,"Ideal","G","SI1",61.9,56,5311,6.46,6.5,4.01
38019,0.39,"Premium","G","VS2",60.4,61,1009,4.7,4.67,2.83
43343,0.51,"Good","F","SI1",63.6,58,1406,5.08,5.05,3.22
42087,0.42,"Ideal","H","IF",61.9,56,1273,4.81,4.79,2.97
21055,0.31,"Ideal","F","VS2",61.8,56,625,4.33,4.37,2.69
8173,1.05,"Premium","F","SI2",61.7,60,4363,6.58,6.49,4.03
46528,0.51,"Premium","G","VS1",62.1,60,1781,5.11,5.1,3.17
27732,2.55,"Premium","I","VS1",61.8,62,18766,8.7,8.65,5.36
7120,1.01,"Good","I","SI1",61.7,58,4171,6.33,6.4,3.93
12729,1.5,"Good","F","I1",60.6,62,5313,7.22,7.24,4.38
46965,0.37,"Good","H","SI1",64,55,528,4.53,4.57,2.91
7580,1.06,"Very Good","I","SI1",62.8,56,4255,6.47,6.52,4.08
20724,0.31,"Very Good","F","VS2",62.8,56,625,4.28,4.32,2.7
6369,0.32,"Premium","H","SI1",62.2,56,576,4.39,4.36,2.72
35445,0.32,"Ideal","E","VS2",62.3,54,900,4.4,4.37,2.73
14956,1.07,"Premium","G","VS2",60.1,60,6022,6.76,6.6,3.99
30168,0.32,"Very Good","F","VVS2",63,56,721,4.37,4.39,2.76
45254,0.51,"Ideal","F","VS2",61.7,56,1660,5.13,5.15,3.17
48963,0.34,"Premium","H","VS2",61.3,60,537,4.47,4.53,2.76
40487,0.5,"Fair","E","SI2",65.2,57,1141,4.96,4.91,3.22
19446,1.53,"Very Good","G","SI2",61.1,58,8095,7.38,7.41,4.52
686,0.87,"Very Good","F","SI2",61,63,2851,6.22,6.07,3.75
10060,0.31,"Ideal","F","VS2",61.3,55,591,4.35,4.39,2.68
19582,1.07,"Ideal","G","VVS2",62.8,54,8212,6.51,6.55,4.1
29459,0.39,"Very Good","D","VS2",62.2,58,702,4.63,4.69,2.9
47912,0.59,"Very Good","G","VS1",57.4,63,1915,5.54,5.58,3.19
53048,0.71,"Ideal","I","VVS1",62.3,56,2606,5.7,5.73,3.56
21774,1.3,"Very Good","G","VS1",62.5,57,9837,6.92,6.96,4.34
35869,0.4,"Very Good","D","VS2",62.8,56,918,4.71,4.75,2.97
35808,0.31,"Ideal","F","IF",61.9,54,914,4.35,4.38,2.7
35425,0.32,"Premium","E","VS2",61,59,900,4.45,4.44,2.71
14447,1.01,"Ideal","D","SI1",62,57,5832,6.37,6.44,3.97
23966,2.18,"Very Good","F","SI2",63.4,60,12099,8.2,8.17,5.19
37925,0.23,"Very Good","F","IF",61,62,485,3.95,3.99,2.42
49945,0.72,"Good","F","SI1",63.9,62,2188,5.7,5.63,3.62
48018,0.5,"Ideal","H","VS2",62.3,55,1921,5.09,5.12,3.18
51074,0.96,"Good","I","I1",58.6,64,2333,6.34,6.26,3.69
42958,0.3,"Premium","J","VS1",62.4,58,506,4.3,4.26,2.67
31517,0.34,"Ideal","E","SI1",62.3,57,765,4.51,4.48,2.8
26878,1.4,"Ideal","F","VVS1",61.9,57,16808,7.2,7.14,4.44
52645,0.24,"Very Good","E","VVS2",60.3,58,552,4.03,4.06,2.44
18794,1.1,"Ideal","G","VS1",61.3,57,7688,6.66,6.59,4.06
516,0.71,"Ideal","E","SI1",60.5,56,2823,5.77,5.73,3.47
41868,0.38,"Premium","D","VVS2",61.9,56,1257,4.65,4.63,2.87
18275,1.09,"Premium","G","VS1",60.2,61,7422,6.71,6.64,4.02
28836,0.41,"Premium","D","SI2",62,58,683,4.74,4.78,2.95
32563,0.31,"Ideal","E","VS1",61.7,53,800,4.36,4.39,2.7
8989,1.2,"Ideal","J","SI2",59.1,62,4509,6.97,6.94,4.11
8855,1,"Very Good","E","SI2",63.5,54,4480,6.41,6.35,4.05
38815,0.45,"Premium","F","SI1",61.1,58,1046,4.97,4.95,3.03
8563,1.04,"Very Good","H","SI2",62.9,57,4435,6.39,6.45,4.04
565,0.81,"Premium","G","SI1",63,60,2832,5.87,5.81,3.68
50932,0.71,"Ideal","I","SI1",62.1,55,2319,5.67,5.73,3.55
17425,1.08,"Premium","G","VS1",62.9,55,6982,6.6,6.53,4.13
24290,2.03,"Premium","J","SI2",62.7,59,12531,8.08,8.02,5.05
4015,1.02,"Premium","E","I1",60.4,62,3519,6.52,6.47,3.92
40801,0.43,"Ideal","F","VVS2",61.9,56,1169,4.82,4.84,2.99
18597,1.12,"Premium","D","VS2",63,57,7587,6.62,6.55,4.15
39255,0.38,"Ideal","E","VS1",61.9,56,1069,4.67,4.63,2.88
52272,0.71,"Very Good","G","VS2",60.4,61,2492,5.77,5.81,3.5
3536,0.72,"Ideal","E","SI1",60.5,55,3409,5.8,5.86,3.53
39185,0.35,"Ideal","D","VS2",62,55,1063,4.53,4.47,2.79
2429,0.73,"Ideal","D","VS2",62.1,56,3182,5.77,5.8,3.59
7660,1.21,"Premium","J","SI1",62.6,58,4269,6.74,6.71,4.21
42285,0.36,"Ideal","I","SI1",61.3,55,505,4.6,4.64,2.83
27396,2.4,"Very Good","I","SI2",60.6,58.5,17955,8.59,8.67,5.24
7386,0.33,"Very Good","G","VS2",62.1,56,579,4.41,4.44,2.75
41872,0.38,"Premium","F","VVS1",59.2,58,1257,4.8,4.76,2.83
20721,0.31,"Premium","F","VS2",62,58,625,4.31,4.37,2.69
20783,1.6,"Premium","H","SI1",62.1,60,9017,7.54,7.49,4.66
50919,0.7,"Good","D","SI1",64.2,62,2318,5.52,5.48,3.53
40553,0.41,"Ideal","F","IF",62.2,54,1151,4.76,4.79,2.97
18990,1.22,"Premium","H","VS1",62.5,59,7816,6.85,6.79,4.26
1435,0.7,"Good","E","VS1",59.8,62,2973,5.74,5.8,3.45
36655,0.3,"Very Good","E","IF",60.9,59,949,4.29,4.32,2.62
3835,1,"Good","H","SI2",63.7,58,3472,6.28,6.15,3.96
47441,0.53,"Ideal","F","VS1",61.5,56,1856,5.26,5.22,3.22
10713,0.31,"Ideal","D","SI2",61.3,56,593,4.41,4.36,2.69
20750,1.36,"Ideal","H","SI1",61.5,56,8989,7.12,7.16,4.39
8807,1.01,"Good","H","SI1",60.5,56,4475,6.43,6.49,3.91
19842,1.21,"Very Good","F","VS2",62.9,54,8403,6.78,6.82,4.28
5186,0.9,"Good","G","SI1",63.8,61,3774,6.09,6.05,3.87
49745,0.64,"Ideal","G","VS1",62.3,54,2155,5.54,5.56,3.46
50612,0.27,"Premium","G","VS2",62.4,59,397,4.11,4.13,2.57
51888,0.72,"Premium","D","SI2",60.5,60,2429,5.82,5.72,3.49
36637,0.41,"Very Good","D","SI1",63.4,55,947,4.72,4.68,2.98
9036,0.36,"Ideal","H","VS2",61.4,57,587,4.59,4.63,2.83
16644,1.2,"Premium","E","SI1",61.8,56,6653,6.82,6.75,4.19
24698,0.3,"Very Good","G","VVS2",62.9,58,638,4.26,4.29,2.69
8810,1.08,"Ideal","I","SI1",61.4,57,4476,6.67,6.62,4.08
20895,1.25,"Very Good","G","VS1",60.7,56,9116,6.93,7.01,4.23
52318,0.33,"Very Good","F","SI1",59.9,61,550,4.44,4.47,2.67
22717,1.33,"Ideal","G","VS1",59.9,57.3,10732,7.16,7.21,4.3
13056,1.13,"Premium","H","SI1",62.1,58,5410,6.7,6.66,4.15
22414,2.63,"Very Good","J","I1",62.3,61,10437,8.76,8.81,5.47
28074,0.3,"Ideal","D","VS1",61.8,56,661,4.3,4.34,2.67
28087,0.3,"Very Good","D","SI1",63.1,56,662,4.28,4.24,2.69
21312,1.52,"Ideal","I","VS2",62.1,59,9465,7.3,7.35,4.55
52872,0.73,"Premium","G","VS2",60.3,57,2581,5.88,5.82,3.53
39513,0.32,"Ideal","E","VVS2",62.3,56,1080,4.4,4.37,2.73
27275,1.52,"Premium","D","VS1",61,59,17723,7.48,7.53,4.5
5842,0.9,"Premium","H","VS2",62.3,58,3919,6.18,6.09,3.82
4764,0.9,"Good","D","SI1",64.1,56,3689,6.07,6.04,3.88
36404,0.31,"Premium","E","VS1",60.2,58,942,4.43,4.38,2.65
37425,0.33,"Ideal","E","VVS1",61.5,56,984,4.46,4.49,2.75
20472,1.04,"Premium","G","IF",60.7,58,8813,6.65,6.52,4
25008,2.14,"Premium","G","SI2",60.7,59,13540,8.37,8.31,5.06
26436,2.21,"Premium","G","SI2",60.7,62,15970,8.48,8.42,5.13
40645,0.45,"Very Good","G","VS1",60,57.1,1154,4.99,5.03,3
37322,0.32,"Premium","H","IF",61.8,58,979,4.39,4.35,2.7
38786,0.31,"Ideal","H","IF",62.1,54,1046,4.37,4.33,2.7
17567,1.2,"Ideal","H","VS2",61.2,59,7072,6.84,6.89,4.2
13945,1.05,"Fair","G","VS2",65.5,57,5673,6.38,6.34,4.17
46126,0.51,"Ideal","F","VS1",61.7,54,1744,5.14,5.17,3.18
19137,1.6,"Premium","J","VS1",62.6,59,7903,7.51,7.4,4.66
49983,0.73,"Premium","F","SI1",60.6,59,2190,5.81,5.77,3.51
32341,0.3,"Very Good","G","VVS1",62.1,56,789,4.29,4.31,2.67
48864,0.7,"Good","I","SI1",63.8,57,2034,5.63,5.66,3.6
30582,0.31,"Premium","D","VS2",62,59,734,4.32,4.36,2.69
21284,1.12,"Premium","G","IF",61.2,58,9440,6.67,6.7,4.09
16351,0.3,"Premium","H","VS2",62.9,59,608,4.3,4.26,2.69
50257,0.69,"Fair","G","VS1",61.2,65.4,2235,5.58,5.64,3.42
19203,1.56,"Fair","I","SI1",64.6,62,7950,7.26,7.23,4.68
33741,0.31,"Ideal","D","VVS2",62.2,54,840,4.34,4.38,2.71
3212,0.7,"Premium","F","VVS1",61.8,60,3348,5.67,5.63,3.49
2721,0.26,"Ideal","E","VVS2",62.5,55,564,4.07,4.09,2.55
1238,0.76,"Premium","D","SI1",61.6,59,2942,5.84,5.82,3.59
7097,1,"Fair","H","VS2",66.8,63,4166,6.19,6.08,4.1
48544,0.54,"Very Good","D","VS1",59.9,57,1988,5.38,5.3,3.2
7893,1,"Good","E","SI2",63.3,55,4312,6.25,6.29,3.97
5776,1.18,"Fair","D","SI2",57,66,3899,6.96,6.91,3.98
51903,0.53,"Ideal","E","VVS2",61.8,55,2433,5.16,5.19,3.2
3968,1.19,"Very Good","E","I1",60.2,61,3508,6.87,6.91,4.15
15031,0.3,"Ideal","G","VS1",61.7,57,605,4.3,4.32,2.66
39665,0.42,"Premium","G","VS2",60.1,61,1087,4.84,4.81,2.9
32473,0.33,"Very Good","G","VVS1",61.2,57,795,4.47,4.5,2.74
23975,1.21,"Ideal","E","VS1",61.7,56,12111,6.82,6.85,4.22
14222,1.07,"Premium","H","VS1",62.5,56,5764,6.6,6.52,4.1
7791,0.9,"Very Good","E","SI2",59.9,57,4288,6.25,6.34,3.77
7573,1.05,"Ideal","J","SI1",62.3,56,4253,6.47,6.5,4.04
17926,1.07,"Ideal","E","VS2",61.8,58,7240,6.53,6.61,4.06
46037,0.57,"Ideal","E","SI1",62.1,56,1728,5.33,5.3,3.3
41860,0.59,"Very Good","I","SI1",61.7,55.2,1257,5.39,5.41,3.33
35910,0.4,"Ideal","H","VS2",60.9,56,919,4.79,4.83,2.93
38798,0.31,"Ideal","G","VVS1",60.8,56,1046,4.39,4.36,2.66
34429,0.3,"Ideal","G","IF",62.2,55,863,4.31,4.34,2.69
28331,0.33,"Ideal","F","VS2",61.6,55,666,4.45,4.48,2.75
27583,2.26,"Premium","H","SI1",60.3,58,18426,8.56,8.51,5.15
35383,0.41,"Very Good","G","VS1",60,61,899,4.77,4.86,2.89
34998,0.35,"Ideal","D","VVS2",61.6,56,882,4.55,4.57,2.81
45439,0.57,"Premium","E","VS2",62.9,57,1672,5.29,5.24,3.31
31651,0.35,"Ideal","E","VS2",61.5,55,767,4.52,4.56,2.79
27728,2.61,"Ideal","I","SI2",62.1,56,18756,8.85,8.73,5.46
41093,0.42,"Very Good","H","VVS1",62.2,56,1193,4.78,4.81,2.98
42298,0.32,"Ideal","H","VS2",62,55,505,4.38,4.4,2.72
8942,1.01,"Premium","F","SI2",62.2,59,4497,6.42,6.38,3.98
39733,0.53,"Very Good","G","SI2",60.9,55,1092,5.26,5.29,3.21
13163,1.2,"Very Good","H","SI1",63.5,58,5443,6.69,6.73,4.26
1749,0.73,"Ideal","G","VS1",61.8,57,3041,5.78,5.81,3.58
6964,1,"Very Good","I","SI1",63.1,58,4149,6.3,6.35,3.99
39114,0.41,"Ideal","G","VS2",62.4,54,1061,4.81,4.78,2.99
6794,0.9,"Good","I","VVS1",63.6,58,4114,6.14,6.1,3.89
20823,1,"Premium","E","VVS2",62.7,60,9050,6.34,6.32,3.97
40940,0.25,"Very Good","I","VVS2",62.1,56,500,4.03,4.05,2.51
36569,0.4,"Ideal","E","SI1",61.1,56,945,4.79,4.77,2.92
1156,0.75,"Good","E","SI1",58.3,60,2923,5.94,5.99,3.48
1141,0.9,"Fair","I","VS2",64.1,66,2921,6.04,5.98,3.85
36606,0.32,"Ideal","D","SI2",61.4,56,477,4.43,4.46,2.73
47679,0.51,"Ideal","D","VS2",61.9,57,1882,5.13,5.11,3.17
891,0.7,"Premium","G","VVS2",61.8,58,2874,5.67,5.63,3.49
50097,0.62,"Ideal","I","VVS1",61.1,55,2207,5.52,5.57,3.39
36906,0.32,"Ideal","E","VS2",60.2,57,960,4.51,4.46,2.7
9986,1.26,"Ideal","I","SI2",59.6,57,4704,7.04,7.01,4.19
27497,2.3,"Ideal","I","VS2",62.6,56,18190,8.45,8.4,5.27
28697,0.4,"Ideal","E","SI2",61.8,55.2,679,4.75,4.77,2.94
50074,0.51,"Premium","F","VVS2",60.5,59,2203,5.17,5.15,3.12
9549,1,"Very Good","F","SI1",60.3,61,4620,6.38,6.43,3.86
9901,1.07,"Ideal","J","VS2",61.7,58,4686,6.58,6.55,4.05
50522,0.7,"Fair","G","VS2",57.3,63,2273,5.78,5.84,3.33
22660,1.21,"Premium","D","VS1",62.6,56,10706,6.83,6.74,4.25
15727,1,"Premium","G","VS1",62.3,58,6290,6.39,6.3,3.95
8396,0.37,"Very Good","H","VS2",59.5,61,584,4.64,4.67,2.77
13562,1.02,"Very Good","E","SI1",59.2,56,5553,6.57,6.63,3.91
34633,0.31,"Ideal","E","VS2",61.5,55,872,4.41,4.37,2.7
31174,0.4,"Very Good","F","SI1",62.1,60,756,4.66,4.7,2.91
2338,0.74,"Ideal","F","VS1",61.7,56,3170,5.83,5.78,3.58
18888,1.01,"Ideal","F","VS1",62,57,7745,6.42,6.46,3.99
27611,2.16,"Premium","I","VS2",58.7,60,18481,8.54,8.5,5
42329,0.41,"Ideal","F","VVS1",61.8,57,1295,4.75,4.79,2.95
45178,0.58,"Very Good","E","VS2",61.9,58,1656,5.31,5.36,3.3
26319,1.51,"Ideal","D","VS2",62.1,58,15821,7.32,7.34,4.55
35421,0.4,"Premium","G","SI1",62,59,900,4.72,4.7,2.92
13663,1.05,"Good","H","VS2",63.7,58,5592,6.45,6.4,4.09
13000,1.09,"Premium","G","SI1",60.2,60,5402,6.7,6.66,4.02
18948,1.29,"Ideal","F","SI1",61.4,61,7790,7,6.97,4.29
9387,0.32,"Good","D","SI1",63.3,57,589,4.37,4.38,2.77
38408,0.35,"Premium","H","VVS1",62.1,58,1024,4.52,4.46,2.79
10348,1.21,"Premium","J","SI1",59.9,60,4770,6.89,6.86,4.12
414,0.29,"Ideal","F","VS1",61.6,56,555,4.26,4.31,2.64
5736,0.91,"Very Good","G","SI2",63.4,60,3891,6.11,6.06,3.86
11696,1.01,"Very Good","F","SI2",61,60,5067,6.42,6.46,3.93
23057,1.5,"Premium","H","VS1",62.1,59,11088,7.27,7.31,4.53
36553,0.4,"Ideal","E","SI1",62.2,55,945,4.75,4.71,2.94
38566,0.35,"Ideal","F","IF",60.9,56,1035,4.54,4.56,2.77
33967,0.32,"Ideal","E","VS2",61.3,55,846,4.41,4.43,2.71
17632,1.14,"Ideal","G","VS2",60.5,60,7099,6.77,6.75,4.09
36353,0.4,"Very Good","F","VS1",63.1,59,938,4.68,4.64,2.94
40894,0.51,"Ideal","E","SI2",62.7,53,1177,5.09,5.12,3.2
31652,0.35,"Premium","F","VS1",60.7,58,767,4.54,4.58,2.77
763,0.7,"Premium","E","VS2",61.4,59,2858,5.73,5.7,3.51
16835,1.01,"Very Good","E","VS2",62.9,60,6714,6.36,6.4,4.01
22271,1.27,"Very Good","G","VVS2",61.5,58,10321,6.9,6.96,4.26
793,0.8,"Very Good","F","SI1",62.6,58,2862,5.9,5.92,3.7
33371,0.41,"Ideal","I","VVS2",61.7,56,827,4.77,4.8,2.95
46854,0.51,"Good","E","VS2",57.6,62,1812,5.33,5.3,3.06
13003,2.14,"Fair","J","I1",69.4,57,5405,7.74,7.7,5.36
46706,0.77,"Premium","J","VS2",62.3,58,1792,5.86,5.8,3.63
16229,1.01,"Very Good","E","VS2",62.9,57,6488,6.37,6.43,4.02
51480,1.05,"Premium","G","I1",61.7,59,2378,6.58,6.47,4.02
33370,0.41,"Very Good","H","VS1",62.8,59,827,4.73,4.64,2.94
49066,0.56,"Ideal","G","VVS2",60.7,56,2058,5.32,5.33,3.23
51164,0.71,"Premium","F","SI1",58.5,59,2345,5.87,5.82,3.42
10539,1.01,"Premium","G","SI1",61,58,4808,6.53,6.49,3.97
44245,0.51,"Very Good","F","VS2",63.2,56,1574,5.1,5.06,3.21
