"num","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
39481,0.41,"Ideal","E","VS1",62,54,1079,4.76,4.79,2.96
8275,0.9,"Good","H","VVS1",64.3,59,4381,6.04,6.09,3.9
48162,0.7,"Premium","H","SI2",62.9,61,1942,5.57,5.53,3.49
11265,1.16,"Premium","G","SI2",62.5,58,4969,6.72,6.68,4.19
10037,0.24,"Ideal","F","VS2",61.8,57,417,3.97,4.02,2.47
3466,0.91,"Premium","G","SI1",58,59,3392,6.45,6.38,3.72
6703,0.3,"Premium","H","SI2",60.2,62,410,4.37,4.34,2.62
14468,1.02,"Very Good","D","SI1",62.7,57,5839,6.42,6.5,4.05
26014,0.35,"Premium","D","SI1",60.9,58,644,4.52,4.55,2.76
26452,2.07,"Very Good","H","SI2",63.3,56,15992,8.1,8.08,5.12
27750,2.29,"Premium","I","VS2",60.8,60,18823,8.5,8.47,5.16
47430,0.51,"Ideal","G","VS1",61.8,56,1852,5.1,5.15,3.17
50952,0.71,"Premium","E","SI2",62.7,59,2322,5.66,5.7,3.56
28021,0.3,"Very Good","F","VS1",61.9,59,658,4.26,4.3,2.65
158,0.73,"Premium","G","VS2",60.7,58,2770,5.87,5.82,3.55
31725,0.4,"Very Good","G","VS2",61.9,59,772,4.67,4.7,2.9
8789,1.14,"Very Good","J","SI2",62.4,57,4470,6.66,6.7,4.17
44052,0.52,"Ideal","E","VS2",62.3,53,1549,5.17,5.2,3.23
53417,0.72,"Ideal","D","SI2",62.7,55,2670,5.72,5.7,3.58
7877,0.9,"Premium","H","VS1",62.4,58,4309,6.15,6.19,3.85
13697,1.01,"Very Good","D","SI1",59,59,5600,6.57,6.59,3.88
32153,0.28,"Ideal","F","VVS2",61.8,56,787,4.18,4.22,2.6
36171,0.32,"Ideal","F","IF",60.3,58,929,4.45,4.5,2.7
40100,0.33,"Ideal","G","VVS1",61.8,55,1114,4.45,4.42,2.74
34911,0.34,"Very Good","G","VS1",63.1,57,880,4.45,4.4,2.79
24349,2.02,"Good","F","SI2",57.1,60,12615,8.31,8.25,4.73
4130,1.13,"Ideal","F","I1",62.2,55,3542,6.63,6.68,4.14
25792,1.74,"Ideal","F","SI1",62.4,57,14775,7.68,7.64,4.78
44170,0.53,"Ideal","F","VS2",62.3,55,1566,5.17,5.2,3.23
18145,1.24,"Premium","D","SI1",62.4,59,7351,6.82,6.86,4.27
53279,0.8,"Good","G","SI1",63.9,57,2650,5.84,5.81,3.72
10638,1.01,"Ideal","E","SI2",61.9,56,4832,6.43,6.46,3.99
52586,0.79,"Good","D","SI2",63.9,56,2539,5.89,5.84,3.75
33096,0.31,"Ideal","F","VVS1",62.3,54,815,4.38,4.39,2.73
6387,0.25,"Good","E","VVS2",63.1,56,576,4,4.05,2.54
36405,0.31,"Ideal","D","VS2",61.2,55,942,4.46,4.36,2.7
3606,1,"Fair","J","SI1",64.9,58,3427,6.29,6.23,4.06
44100,0.59,"Very Good","G","VS2",62.8,56,1556,5.3,5.34,3.34
52603,0.83,"Premium","G","SI2",61.9,56,2543,6.04,5.97,3.72
34058,0.36,"Premium","D","SI1",61.4,58,851,4.59,4.56,2.81
5426,1.06,"Premium","J","SI2",62,58,3823,6.53,6.45,4.04
24798,1.56,"Premium","G","VS2",61.9,58,13178,7.4,7.44,4.59
51172,0.5,"Ideal","E","VVS2",62.2,57,2346,5.08,5.05,3.15
15277,1.22,"Ideal","F","SI2",61.7,54.9,6132,6.84,6.9,4.24
48007,0.52,"Ideal","D","VS2",62.2,56,1919,5.16,5.13,3.2
25230,1.51,"Premium","G","VS2",61.1,58,13828,7.42,7.38,4.45
20571,1.21,"Premium","F","VS1",62.5,60,8879,6.77,6.7,4.21
7026,0.9,"Premium","F","SI1",63,60,4158,6.13,6.09,3.85
44517,0.52,"Ideal","D","SI1",60.9,57,1600,5.17,5.21,3.16
16099,1.2,"Premium","F","SI1",62.9,58,6435,6.76,6.69,4.23
40410,0.57,"Fair","F","SI1",65.8,58,1133,5.2,5.1,3.39
51921,0.7,"Very Good","F","VS2",62.7,57,2437,5.61,5.65,3.53
11425,1,"Good","G","VS2",64.1,58,5002,6.22,6.32,4.02
10088,1,"Good","F","SI1",63.3,61,4712,6.29,6.31,3.99
9796,1.24,"Ideal","J","SI2",61.6,57,4666,6.89,6.87,4.24
37344,0.31,"Ideal","D","VVS2",61.9,56,982,4.39,4.37,2.71
11308,1.02,"Ideal","E","SI2",62.6,54.6,4983,6.4,6.44,4.02
53216,0.58,"Very Good","F","VVS1",59.7,57,2636,5.48,5.51,3.28
35754,0.46,"Fair","G","SI1",63.4,68,911,4.88,4.8,3.07
13503,1.21,"Premium","J","VS2",60.2,57,5541,6.97,6.91,4.18
13255,1.01,"Ideal","I","VVS1",61.7,56,5478,6.42,6.47,3.98
53912,0.57,"Premium","E","IF",59.8,60,2753,5.43,5.38,3.23
46483,0.58,"Good","G","VS1",59,62,1777,5.44,5.48,3.22
23745,1.36,"Ideal","D","VS2",62.1,55,11793,7.18,7.13,4.44
45493,0.55,"Ideal","F","VS2",61.3,55,1679,5.29,5.31,3.25
42192,0.53,"Fair","E","SI1",56.2,64,1286,5.43,5.41,3.05
51107,0.73,"Very Good","H","VS2",63.1,57.3,2337,5.65,5.7,3.59
40290,0.3,"Ideal","H","VS2",61.9,55,496,4.28,4.31,2.66
6279,0.9,"Ideal","H","SI2",61,56,4016,6.23,6.29,3.82
12715,0.26,"Ideal","E","VVS2",62,56,599,4.1,4.13,2.55
32029,0.35,"Ideal","I","IF",62.7,55,778,4.51,4.55,2.84
20731,1.51,"Good","I","VS1",65.9,56,8975,7.02,7.09,4.65
17755,1.33,"Ideal","I","VS2",61.1,54,7148,7.14,7.15,4.37
20438,1.51,"Ideal","G","SI2",60.8,57,8794,7.44,7.39,4.51
49735,0.74,"Ideal","J","VS1",61.6,57,2154,5.77,5.83,3.57
19747,1.5,"Good","I","VS2",61.9,60,8316,7.25,7.28,4.5
44264,0.53,"Very Good","D","SI1",61.2,54,1576,5.23,5.26,3.21
6770,0.91,"Ideal","F","SI1",60.2,57,4108,6.29,6.34,3.8
49998,0.58,"Premium","E","VS2",59.6,59,2192,5.43,5.38,3.22
10272,1.2,"Good","I","SI1",63.1,58,4752,6.66,6.72,4.22
745,0.33,"Premium","J","VS1",62.8,58,557,4.41,4.38,2.76
27245,2.2,"Premium","H","SI2",62.7,58,17634,8.33,8.27,5.2
20282,1.5,"Good","I","VS2",57.8,60,8702,7.54,7.5,4.35
33257,0.32,"Ideal","E","VS1",62.3,54,825,4.37,4.4,2.73
42049,0.41,"Ideal","H","VS1",61.1,56,1269,4.83,4.86,2.96
53357,0.7,"Good","E","VS1",65.5,57,2657,5.46,5.54,3.6
41862,0.33,"Ideal","D","VVS1",60.5,56,1257,4.5,4.53,2.73
17934,1.16,"Ideal","G","VS2",61.7,57,7243,6.8,6.72,4.17
15531,1,"Good","F","VS2",63.1,57,6223,6.32,6.36,4
2644,0.75,"Good","E","VS1",63.1,55,3231,5.8,5.83,3.67
12323,1.01,"Very Good","E","SI1",59.5,60,5224,6.49,6.55,3.88
48777,0.55,"Ideal","D","VS1",61.5,56,2020,5.28,5.26,3.24
43692,0.5,"Good","F","VS2",63.2,58,1436,5,5.03,3.17
40409,0.41,"Very Good","E","VVS2",63.1,58,1133,4.75,4.72,2.99
9161,1,"Very Good","D","SI2",64.7,57,4541,6.29,6.36,4.09
28730,0.31,"Ideal","E","VS2",61.6,56,680,4.37,4.4,2.7
50133,0.67,"Premium","F","VS2",62.5,59,2211,5.58,5.53,3.47
22684,0.4,"Ideal","E","SI2",61.3,56,629,4.75,4.78,2.92
28626,0.33,"Ideal","H","SI2",61.4,55,433,4.47,4.49,2.75
12882,1.07,"Very Good","H","SI1",60.4,58,5367,6.67,6.73,4.05
20646,1.58,"Premium","H","VS2",60.5,58,8936,7.57,7.54,4.57
34591,0.34,"Ideal","J","VS1",61.9,53.9,469,4.5,4.53,2.79
41115,0.51,"Premium","H","SI1",60.4,58,1195,5.21,5.19,3.14
47227,0.59,"Very Good","H","VVS2",62.3,55,1840,5.42,5.33,3.35
19414,1.43,"Very Good","H","SI1",62.8,58,8069,7.08,7.13,4.46
29714,0.31,"Ideal","G","VVS2",62.7,57,707,4.31,4.34,2.71
41401,0.52,"Ideal","F","SI1",62.2,54,1223,5.19,5.23,3.24
46649,0.3,"Very Good","G","VS2",63,55,526,4.29,4.31,2.71
30460,0.4,"Premium","H","VS1",62.7,59,731,4.63,4.71,2.93
11922,1.09,"Ideal","H","SI1",62.3,55,5125,6.58,6.61,4.11
22638,2,"Ideal","F","I1",60.3,56,10685,8.27,8.16,4.94
14012,1.02,"Very Good","F","SI1",63.7,56,5701,6.34,6.41,4.06
10070,0.32,"Premium","H","SI1",62.6,55,591,4.38,4.37,2.74
22178,1.51,"Good","G","SI1",58.8,62,10216,7.4,7.49,4.38
5378,0.34,"Premium","I","SI1",61.3,61,574,4.49,4.45,2.74
34795,0.4,"Premium","H","VVS2",60.6,60,877,4.75,4.79,2.89
7240,1.01,"Good","G","SI1",63.6,58,4195,6.29,6.35,4.02
6891,1.01,"Very Good","J","SI1",63.3,55,4133,6.34,6.32,4.01
34874,0.3,"Premium","G","VVS2",61.8,59,878,4.26,4.22,2.62
15590,1.35,"Premium","J","VS2",60.5,56,6254,7.19,7.12,4.33
15359,1.05,"Ideal","H","VS2",62.6,56,6165,6.45,6.5,4.05
17215,1.01,"Premium","G","VS1",60.9,58,6882,6.47,6.43,3.93
48312,0.25,"Ideal","F","VS2",62.9,55,535,4.01,4.05,2.53
14332,1.16,"Ideal","D","SI1",62,56,5805,6.73,6.76,4.18
1726,0.32,"Premium","G","VS2",61.9,58,561,4.36,4.43,2.72
9827,1.01,"Premium","G","SI1",62.9,61,4672,6.4,6.36,4.01
41688,0.5,"Premium","E","SI2",59.5,59,1240,5.19,5.16,3.08
49875,0.76,"Premium","I","VS2",62.8,61,2175,5.78,5.74,3.62
48681,0.51,"Ideal","G","VVS1",62.3,55,2005,5.1,5.14,3.19
43538,0.53,"Ideal","I","VS1",62.3,56,1427,5.19,5.23,3.24
1919,0.6,"Ideal","E","VVS1",62.5,53.7,3082,5.35,5.43,3.38
13435,1.2,"Very Good","G","SI2",61.7,59,5518,6.81,6.86,4.22
45664,0.59,"Good","D","SI1",63.7,56,1694,5.32,5.35,3.4
15951,1.24,"Ideal","I","SI1",60.6,59,6381,6.97,7.03,4.24
36433,0.31,"Ideal","D","VS2",62,55,942,4.38,4.36,2.71
44745,0.56,"Ideal","F","VS2",60.8,57,1619,5.35,5.42,3.28
41439,0.48,"Good","G","VS1",58.2,59.2,1228,5.09,5.14,2.98
22585,1.25,"Ideal","G","VVS2",62.5,54,10636,6.88,6.93,4.31
28204,0.4,"Premium","D","SI2",62.2,58,666,4.71,4.75,2.94
68,0.31,"Very Good","G","SI1",63.3,57,553,4.33,4.3,2.73
8079,1.01,"Good","D","SI2",57.6,62,4338,6.66,6.56,3.81
24927,2.07,"Ideal","F","SI2",60.5,57,13373,8.28,8.21,4.99
51933,0.74,"Ideal","I","VS1",62.1,56,2440,5.75,5.82,3.59
19305,1.13,"Premium","G","VVS2",61.4,58,8019,6.73,6.68,4.12
538,0.72,"Good","D","VS2",64,54,2827,5.68,5.7,3.64
33442,0.32,"Ideal","G","VS1",61.6,57,828,4.42,4.38,2.71
52181,0.7,"Very Good","E","SI1",63.5,56,2476,5.65,5.68,3.6
33207,0.33,"Ideal","G","VVS1",62.4,56,820,4.41,4.45,2.76
20079,1.5,"Ideal","I","SI1",59.4,60,8555,7.54,7.5,4.47
23209,1.5,"Very Good","G","VS1",59.1,62,11216,7.38,7.42,4.37
25644,2.01,"Ideal","I","SI1",62.3,58,14540,8.06,8.02,5.01
37914,0.41,"Premium","D","VS2",62.4,60,1007,4.71,4.75,2.95
10902,1.03,"Premium","E","SI2",62,59,4885,6.42,6.49,4
45922,0.53,"Ideal","E","VS2",61.9,55,1721,5.19,5.22,3.22
30919,0.34,"Ideal","E","VS2",62.4,54,745,4.48,4.49,2.8
19585,1.22,"Premium","G","VS2",61.8,58,8213,6.84,6.91,4.25
5649,1,"Good","E","SI2",63.3,56,3880,6.3,6.36,4.01
40428,0.42,"Ideal","H","IF",61,56,1135,4.79,4.82,2.93
467,0.86,"Premium","F","SI2",59.3,62,2818,6.36,6.22,3.73
4741,0.92,"Premium","E","SI2",61.8,59,3679,6.19,6.11,3.8
30210,0.33,"Ideal","E","VS2",61,57,723,4.43,4.46,2.71
5892,0.9,"Premium","I","VVS2",58.3,60,3931,6.32,6.28,3.67
52188,0.7,"Ideal","G","SI1",61.6,56,2478,5.69,5.73,3.52
37189,0.32,"Premium","D","VVS1",62,60,973,4.4,4.37,2.72
10487,1.02,"Good","H","SI1",63.4,57,4796,6.36,6.42,4.05
9842,1.08,"Ideal","G","SI2",61.9,58,4675,6.55,6.57,4.06
7979,0.71,"Ideal","D","VVS2",61.6,54,4325,5.74,5.78,3.55
53166,0.71,"Good","G","VS1",58.1,59,2628,5.85,5.92,3.42
9682,1,"Ideal","I","SI1",62.5,56,4649,6.38,6.41,4
48781,0.51,"Premium","E","VS1",58.2,58,2020,5.33,5.29,3.09
23904,1.5,"Very Good","G","VS2",60.5,57,12014,7.39,7.43,4.48
3206,0.73,"Ideal","D","VS2",61.5,57,3346,5.81,5.83,3.58
26853,2.01,"Premium","I","VS2",60.5,60,16778,8.17,8.15,4.94
29110,0.34,"Premium","H","VS2",61.1,58,689,4.5,4.47,2.74
42088,0.42,"Ideal","E","VVS2",62.3,55,1273,4.81,4.76,2.98
48441,0.51,"Premium","G","VVS2",61.5,56,1974,5.15,5.12,3.16
10518,0.71,"Ideal","E","VVS1",62,56,4802,5.69,5.73,3.54
51699,0.78,"Ideal","I","VS2",60.9,57,2400,5.92,5.97,3.62
33735,0.31,"Ideal","G","IF",61.6,56,839,4.37,4.4,2.7
32800,0.38,"Ideal","E","VS2",62,54.2,805,4.66,4.68,2.89
6268,0.9,"Good","F","SI2",61.9,59,4013,6.09,6.12,3.78
7098,1,"Good","H","VS2",57.8,59,4166,6.53,6.47,3.75
33460,0.32,"Premium","G","VS1",62.8,58,828,4.39,4.34,2.74
22868,1.53,"Premium","D","SI1",61.6,58,10907,7.42,7.35,4.55
21796,1,"Very Good","F","VVS1",61.1,57,9870,6.36,6.51,3.93
7910,1.07,"Premium","I","SI1",60.7,61,4314,6.6,6.55,3.99
52871,0.73,"Ideal","E","SI2",60.9,57,2581,5.83,5.8,3.54
48311,0.25,"Ideal","F","VS2",61.6,55,535,4.06,4.08,2.51
51341,0.71,"Premium","G","SI2",62,55,2362,5.77,5.71,3.56
26075,1.57,"Ideal","G","VS1",61.2,57,15301,7.53,7.6,4.63
21961,1.66,"Premium","G","SI2",59.1,58,10030,7.77,7.69,4.57
24267,2.03,"Premium","J","SI1",60.1,58,12492,8.26,8.21,4.95
31813,0.43,"Good","D","SI1",63.4,55,774,4.78,4.84,3.05
6394,0.92,"Very Good","F","SI1",62.9,56,4037,6.2,6.24,3.91
19110,1,"Very Good","D","VS1",62.7,60,7877,6.31,6.36,3.97
33040,0.32,"Ideal","G","VVS1",61.1,55,814,4.45,4.48,2.73
42774,0.44,"Ideal","G","IF",62.2,53,1348,4.9,4.94,3.06
8446,1.01,"Premium","H","VS2",62.3,58,4412,6.45,6.36,3.99
10989,1.02,"Premium","D","SI2",59.5,62,4912,6.56,6.52,3.89
33416,0.32,"Premium","H","VVS2",60.2,60,828,4.48,4.45,2.69
45431,0.6,"Very Good","F","SI1",60.3,59,1670,5.42,5.5,3.29
21674,1.58,"Good","I","VS1",58.6,62,9775,7.59,7.66,4.47
47278,0.51,"Ideal","D","VS1",61.7,54,1845,5.15,5.12,3.17
38189,0.41,"Ideal","D","SI1",62.7,56,1015,4.78,4.73,2.98
9253,1.01,"Ideal","G","SI2",61.6,54,4560,6.4,6.45,3.96
11302,1.04,"Premium","H","SI1",62.6,59,4980,6.47,6.43,4.04
1435,0.7,"Good","E","VS1",59.8,62,2973,5.74,5.8,3.45
50747,0.81,"Fair","I","VS1",66.5,53,2297,5.76,5.83,3.86
28689,0.36,"Very Good","G","VS1",60.6,60,678,4.57,4.61,2.78
30313,0.4,"Ideal","D","SI1",61.3,56,726,4.75,4.78,2.92
50441,0.7,"Very Good","E","SI2",59.8,58,2263,5.72,5.85,3.46
1213,0.73,"Very Good","F","VS2",62.7,58,2939,5.73,5.75,3.6
40730,0.51,"Ideal","H","SI1",61.3,57,1161,5.1,5.14,3.14
21627,1.53,"Premium","F","SI2",62.6,57,9716,7.37,7.33,4.6
41467,0.41,"Premium","G","VVS1",61,61,1230,4.75,4.72,2.89
14647,1.05,"Ideal","D","SI1",61.7,56,5914,6.53,6.59,4.05
5442,0.91,"Very Good","G","SI1",63,57,3830,6.14,6.2,3.89
43043,0.5,"Very Good","E","SI1",63.3,57,1374,5.01,4.94,3.15
30616,0.3,"Very Good","G","SI1",58.8,60,447,4.35,4.39,2.57
42081,0.53,"Ideal","G","SI1",63,54,1273,5.18,5.14,3.25
34944,0.23,"Very Good","E","VS1",60.4,62,378,3.93,3.99,2.39
10425,1.24,"Ideal","J","SI2",60.1,57,4783,7.02,6.98,4.21
6793,0.7,"Ideal","F","VVS2",61.2,56,4114,5.73,5.78,3.52
30116,0.32,"Premium","G","VS2",61.5,60,720,4.42,4.4,2.71
50099,0.71,"Very Good","H","SI1",63.5,57,2207,5.67,5.64,3.59
45646,0.25,"Ideal","G","VVS2",61.9,55,525,4.07,4.1,2.53
35823,0.31,"Ideal","F","IF",60.9,56,914,4.37,4.4,2.67
28612,0.3,"Ideal","E","SI1",62.9,56,675,4.3,4.25,2.69
29087,0.34,"Premium","H","VS2",61.9,56,689,4.49,4.46,2.77
12404,1.01,"Good","E","SI1",57.9,57,5233,6.6,6.67,3.84
24658,1.72,"Premium","H","SI1",61.4,59,12998,7.71,7.64,4.71
47271,0.5,"Ideal","D","VS2",61.7,56,1844,5.12,5.14,3.16
25079,1.36,"Premium","E","VVS2",59.8,59,13598,7.12,7.2,4.38
24460,1.13,"Premium","F","IF",59.8,60,12722,6.82,6.76,4.06
6794,0.9,"Good","I","VVS1",63.6,58,4114,6.14,6.1,3.89
34162,0.33,"Premium","G","VS1",61.4,59,854,4.49,4.43,2.74
11712,0.4,"Very Good","J","VS2",60.9,62,596,4.73,4.76,2.89
18190,1.05,"Ideal","F","VS1",60.4,56,7373,6.61,6.63,4
31232,0.44,"Good","E","SI1",63.4,57,756,4.81,4.85,3.06
20749,1.5,"Premium","E","SI2",62.7,56,8988,7.38,7.33,4.61
13134,1.11,"Premium","H","SI1",62.5,58,5433,6.64,6.61,4.14
12502,1.06,"Very Good","F","SI2",61.8,56.4,5258,6.51,6.56,4.04
16319,1.22,"Very Good","F","SI1",63.1,58,6530,6.8,6.74,4.27
38854,0.4,"Ideal","G","VVS2",62.4,56,1050,4.68,4.64,2.91
48842,0.55,"Ideal","D","VS2",62.3,55,2030,5.29,5.24,3.28
4268,0.8,"Ideal","H","VS1",62.2,56,3581,5.92,5.95,3.69
34732,0.37,"Ideal","D","VS2",61.6,56,876,4.59,4.63,2.84
36178,0.52,"Ideal","J","SI1",62,54,930,5.15,5.18,3.2
49235,0.7,"Ideal","I","SI1",62.1,58,2083,5.68,5.72,3.54
21573,1.44,"Good","G","VS1",63.6,58,9677,7.01,6.96,4.44
12059,0.26,"Very Good","F","VVS2",59.9,59,597,4.12,4.2,2.49
44082,0.5,"Very Good","E","VS1",61.6,59,1554,5.06,5.14,3.14
4000,0.74,"Ideal","D","SI1",61.8,56,3517,5.84,5.88,3.62
13632,1.2,"Ideal","H","SI2",62.7,55,5578,6.74,6.69,4.21
38254,0.31,"Very Good","J","VS2",62.7,58,380,4.3,4.34,2.71
3697,0.72,"Very Good","G","VVS2",60.1,60,3449,5.79,5.82,3.49
40716,0.59,"Very Good","H","SI2",60.3,56,1160,5.43,5.48,3.29
39612,0.35,"Ideal","H","SI1",62.3,57,491,4.5,4.55,2.82
48816,0.56,"Very Good","E","VS1",62,58.9,2027,5.25,5.29,3.27
22119,1.5,"Very Good","I","IF",62.9,58,10147,7.21,7.31,4.57
44824,0.53,"Ideal","F","VS1",61.5,56,1624,5.21,5.25,3.22
23813,1.51,"Premium","E","SI1",63,58,11873,7.33,7.27,4.6
19329,1.53,"Ideal","H","SI2",62.4,58,8034,7.32,7.38,4.59
47389,0.54,"Ideal","E","VS2",62.2,55,1847,5.24,5.21,3.25
37201,0.33,"Ideal","F","VVS2",60.9,56,974,4.47,4.5,2.73
41096,0.53,"Premium","H","SI1",60.9,60,1193,5.26,5.19,3.18
26763,2.01,"Very Good","H","SI1",60.6,62,16582,8.05,8.08,4.89
30016,0.4,"Very Good","F","SI1",61.7,62,717,4.71,4.76,2.92
35243,0.37,"Premium","F","VS2",60.5,59,894,4.67,4.62,2.81
34694,0.3,"Ideal","F","IF",60,59,873,4.37,4.39,2.63
9321,1.01,"Premium","H","SI1",60.5,58,4578,6.47,6.39,3.89
49417,0.6,"Premium","D","SI1",62.8,61,2106,5.41,5.33,3.37
23854,1.36,"Very Good","F","VS1",62.7,60,11946,7.05,7.02,4.41
38914,0.33,"Ideal","G","IF",62.2,56,1052,4.45,4.43,2.76
43565,0.59,"Ideal","G","SI1",62.3,55,1431,5.37,5.39,3.35
48614,0.51,"Ideal","F","VVS2",61.7,56,1998,5.12,5.15,3.17
13386,0.37,"Ideal","J","IF",61.9,54,601,4.63,4.68,2.88
30507,0.31,"Good","D","SI1",63.7,54,732,4.35,4.31,2.76
18550,1.21,"Premium","H","VS2",59.9,59,7562,6.94,6.92,4.15
33174,0.43,"Ideal","G","SI1",61.7,55,818,4.89,4.87,3.01
42515,0.48,"Premium","E","VS2",62.5,61,1323,5.01,4.97,3.12
2354,0.7,"Very Good","E","SI1",63.9,57,3173,5.55,5.66,3.58
20294,2.16,"Ideal","H","I1",62.2,56,8709,8.31,8.26,5.15
27679,2.02,"Ideal","G","VS2",62,57,18700,8.1,8.05,5.01
40241,0.39,"Ideal","F","VVS1",62.1,55,1124,4.69,4.71,2.92
37757,0.38,"Premium","D","VS2",61.6,59,998,4.66,4.62,2.86
44055,0.52,"Very Good","F","VS2",61.9,59,1550,5.11,5.14,3.17
7550,1.01,"Premium","G","SI2",62.5,60,4249,6.34,6.39,3.98
10849,1.01,"Ideal","D","SI2",62.6,56,4872,6.4,6.34,3.99
4453,0.9,"Premium","F","SI2",61.4,58,3619,6.13,6.19,3.78
37027,0.33,"Ideal","G","VVS2",63,57,965,4.42,4.38,2.77
38000,0.43,"Ideal","G","VS1",61.1,56,1008,4.9,4.86,2.98
9066,1.06,"Good","J","VS2",63.5,60.1,4517,6.43,6.51,4.11
2324,1.01,"Very Good","H","I1",63.2,58,3167,6.39,6.33,4.02
9160,1.01,"Very Good","E","SI2",60,60,4540,6.57,6.49,3.92
7032,1.03,"Premium","G","SI2",59.3,58,4160,6.58,6.63,3.92
28544,0.3,"Premium","E","SI1",61.8,60,675,4.28,4.23,2.63
20235,1.7,"Premium","I","SI1",58.6,59,8663,7.79,7.75,4.55
14102,1.28,"Ideal","I","SI2",62.5,59,5719,6.88,6.95,4.32
34319,0.46,"Very Good","F","SI2",61.6,55,859,4.98,5.02,3.08
30976,0.37,"Premium","F","VS2",60.6,58,746,4.63,4.67,2.82
49524,0.54,"Ideal","G","VVS1",61.8,55,2123,5.24,5.27,3.25
31630,0.3,"Ideal","H","SI1",62.2,57,450,4.27,4.28,2.66
45107,0.55,"Ideal","F","VS2",61.3,54,1649,5.27,5.33,3.25
1634,0.9,"Good","F","SI2",64.2,62,3016,6,6.08,3.88
21069,1.26,"Ideal","G","VS1",61.6,56,9243,7.03,6.96,4.31
28575,0.3,"Premium","H","VS1",62.2,60,675,4.29,4.23,2.65
18549,1.18,"Ideal","F","VS2",62,57,7560,6.82,6.77,4.21
53940,0.75,"Ideal","D","SI2",62.2,55,2757,5.83,5.87,3.64
36634,0.41,"Very Good","D","SI1",63.3,55,947,4.77,4.74,3.01
3907,0.72,"Very Good","D","VS2",62.9,58,3493,5.67,5.71,3.58
47206,0.5,"Very Good","G","VVS2",62.8,57,1838,4.99,5.04,3.15
13569,1.01,"Ideal","G","SI1",63,57,5555,6.37,6.4,4.02
34699,0.38,"Good","F","VS2",56.2,61,873,4.84,4.87,2.73
20203,1.02,"Premium","G","IF",61.8,59,8643,6.46,6.41,3.98
31877,0.3,"Very Good","H","VVS2",63.5,55,776,4.28,4.25,2.71
17324,1.06,"Premium","F","VS2",62.2,57,6947,6.58,6.53,4.08
27716,0.36,"Premium","E","SI2",60.6,59,648,4.61,4.57,2.78
52510,0.51,"Ideal","E","VVS1",62,57,2527,5.12,5.14,3.18
11929,1.01,"Ideal","H","SI1",62.6,55,5126,6.41,6.44,4.02
29733,0.31,"Very Good","G","VVS2",62.9,58,707,4.27,4.31,2.7
25329,1.51,"Very Good","G","VS1",59.5,59,14028,7.41,7.45,4.42
37337,0.43,"Premium","E","VS2",61.6,59,981,4.81,4.84,2.97
34302,0.4,"Very Good","E","VS2",62.9,59,858,4.7,4.75,2.97
100,0.8,"Premium","H","SI1",61.5,58,2760,5.97,5.93,3.66
43486,0.58,"Ideal","H","SI1",61.8,56,1421,5.36,5.38,3.32
16821,1.04,"Ideal","G","VS2",62.5,57,6709,6.49,6.46,4.05
37289,0.24,"Very Good","E","VVS2",63.4,57,485,3.95,3.97,2.51
1241,0.72,"Ideal","F","VS2",62,56,2943,5.77,5.75,3.57
29157,0.38,"Ideal","F","SI1",62.5,53.7,693,4.64,4.66,2.91
49387,0.73,"Premium","H","SI2",61.2,58,2102,5.84,5.8,3.56
42937,0.32,"Ideal","H","VS2",62.2,57,505,4.36,4.38,2.72
18366,0.37,"Very Good","F","SI1",62.3,59,616,4.57,4.61,2.86
13896,1.02,"Premium","E","SI1",59.2,56,5655,6.63,6.57,3.91
13967,1.02,"Premium","F","SI1",60.1,60,5686,6.58,6.53,3.94
53721,0.83,"Ideal","H","SI1",62.4,57,2720,6.03,5.98,3.75
36871,0.39,"Very Good","G","VVS2",60.7,61,958,4.7,4.73,2.86
7605,0.92,"Premium","E","SI1",60.9,59,4258,6.25,6.27,3.81
774,0.7,"Premium","D","VS2",62.4,56,2859,5.72,5.66,3.55
44439,0.51,"Ideal","E","VS2",61.7,53,1590,5.18,5.2,3.2
35776,0.42,"Very Good","D","VS1",58.4,61,912,4.91,4.95,2.88
30138,0.32,"Premium","G","VS2",62,58,720,4.38,4.33,2.7
9819,1.01,"Premium","D","SI2",58.8,59,4672,6.58,6.55,3.86
300,0.8,"Very Good","H","VS2",63.4,60,2797,5.92,5.82,3.72
19375,0.27,"Premium","E","VVS1",60.6,58,622,4.18,4.2,2.54
43035,0.55,"Premium","F","SI1",60.1,58,1374,5.34,5.3,3.2
25181,1.7,"Premium","F","SI1",62.3,58,13766,7.63,7.59,4.74
5363,1.01,"Fair","G","SI2",58.7,67,3816,6.52,6.56,3.84
3053,0.27,"Ideal","H","IF",61.6,56,566,4.18,4.21,2.58
16019,1.02,"Ideal","G","VS2",62.5,58,6410,6.36,6.44,4
33471,0.32,"Ideal","F","VS2",60.3,55,828,4.45,4.4,2.67
28681,0.24,"Ideal","F","IF",62.9,55,678,3.96,3.98,2.5
48051,0.7,"Ideal","J","SI1",60.4,56,1926,5.71,5.74,3.46
12951,1.01,"Ideal","H","SI1",61.7,57,5387,6.37,6.44,3.96
46960,0.27,"Ideal","G","VS1",62.3,53,527,4.16,4.19,2.6
30677,0.4,"Premium","F","SI1",61.2,58,737,4.71,4.74,2.89
5667,1.11,"Very Good","I","SI2",63.7,58,3882,6.57,6.53,4.17
