"id","person_age","person_gender","person_education","person_income","person_emp_exp","person_home_ownership","loan_amnt","loan_intent","loan_int_rate","loan_percent_income","cb_person_cred_hist_length","credit_score","previous_loan_defaults_on_file","loan_status"
"3853570",28,"female","High School",30915,2,"RENT",9600,"MEDICAL",14.27,0.31,10,639,"No",1
"3853571",23,"female","High School",73077,0,"RENT",3600,"EDUCATION",8.61,0.05,3,586,"Yes",0
"3853572",32,"female","High School",53742,7,"RENT",8000,"MEDICAL",10.32,0.15,10,648,"Yes",0
"3853573",29,"female","Master",39660,8,"MORTGAGE",10625,"MEDICAL",11.01,0.27,5,690,"Yes",0
"3853574",26,"male","Doctorate",60897,3,"OWN",9825,"VENTURE",7.9,0.16,4,693,"Yes",0
"3853575",27,"female","Associate",48524,3,"MORTGAGE",3000,"PERSONAL",9.41,0.06,7,552,"Yes",0
"3853576",29,"female","Associate",57692,7,"RENT",2000,"DEBTCONSOLIDATION",9.99,0.03,6,652,"No",0
"3853577",25,"male","Associate",32538,2,"RENT",5342,"MEDICAL",9.57,0.16,3,664,"Yes",0
"3853578",22,"female","Bachelor",102861,1,"MORTGAGE",11700,"EDUCATION",8.59,0.11,3,706,"Yes",0
"3853579",22,"male","Master",66639,1,"RENT",15000,"DEBTCONSOLIDATION",14.83,0.23,4,655,"No",1
"3853580",26,"male","High School",46663,7,"MORTGAGE",15000,"MEDICAL",15.32,0.32,3,633,"No",0
"3853581",25,"male","Bachelor",65742,3,"RENT",25000,"HOMEIMPROVEMENT",16.82,0.38,4,672,"No",1
"3853582",24,"female","High School",31097,1,"RENT",5611,"VENTURE",11.78,0.18,4,630,"Yes",0
"3853583",35,"female","High School",90882,15,"MORTGAGE",5000,"PERSONAL",8.7,0.06,9,491,"Yes",0
"3853584",26,"female","High School",25949,2,"RENT",5000,"PERSONAL",15.48,0.19,5,675,"Yes",0
"3853585",24,"female","High School",34083,2,"RENT",5000,"PERSONAL",15.07,0.15,4,680,"No",1
"3853586",32,"male","Associate",130544,11,"OWN",5200,"EDUCATION",14.65,0.04,8,649,"Yes",0
"3853587",36,"male","Bachelor",78332,13,"RENT",5000,"EDUCATION",13.25,0.06,12,652,"Yes",0
"3853588",22,"female","Bachelor",72895,0,"RENT",7200,"EDUCATION",12.87,0.1,3,648,"No",0
"3853589",25,"female","Bachelor",46149,3,"RENT",15000,"DEBTCONSOLIDATION",13.48,0.33,3,673,"No",1
"3853590",27,"female","Associate",39361,5,"RENT",8000,"MEDICAL",9.91,0.2,7,653,"No",0
"3853591",37,"male","Associate",130272,14,"RENT",8000,"EDUCATION",10.46,0.06,14,640,"No",1
"3853592",33,"male","Associate",80483,10,"RENT",5000,"EDUCATION",7.29,0.06,8,522,"Yes",0
"3853593",23,"female","Associate",84647,0,"RENT",1367,"DEBTCONSOLIDATION",12.13,0.02,3,651,"Yes",0
"3853594",41,"male","High School",151228,18,"RENT",12000,"DEBTCONSOLIDATION",13.49,0.08,12,703,"No",0
"3853595",24,"male","Bachelor",30872,1,"MORTGAGE",4000,"MEDICAL",11.11,0.13,2,486,"Yes",0
"3853596",27,"male","High School",137767,3,"MORTGAGE",7602,"MEDICAL",9.45,0.06,9,498,"Yes",0
"3853597",38,"male","Associate",73546,17,"RENT",1000,"PERSONAL",9.45,0.01,17,653,"No",0
"3853598",27,"male","High School",53972,6,"MORTGAGE",24000,"DEBTCONSOLIDATION",8.88,0.44,9,633,"No",1
"3853599",22,"male","Associate",41328,2,"RENT",13250,"DEBTCONSOLIDATION",11.01,0.32,4,676,"No",1
"3853600",36,"female","Associate",36845,15,"RENT",3000,"MEDICAL",10.38,0.08,11,710,"No",0
"3853601",28,"male","Master",72909,7,"MORTGAGE",3000,"MEDICAL",12.53,0.04,10,604,"Yes",0
"3853602",29,"male","Master",73150,8,"RENT",8000,"VENTURE",11.14,0.11,5,695,"No",0
"3853603",24,"male","High School",60838,5,"RENT",8000,"EDUCATION",7.96,0.13,4,560,"Yes",0
"3853604",23,"male","Bachelor",66956,0,"MORTGAGE",10000,"EDUCATION",10.75,0.15,4,657,"Yes",0
"3853605",43,"female","Doctorate",60835,24,"OWN",5000,"MEDICAL",13.35,0.08,12,672,"No",0
"3853606",23,"female","Master",97136,0,"MORTGAGE",2000,"VENTURE",7.9,0.02,4,624,"Yes",0
"3853607",24,"male","Master",42323,0,"RENT",5000,"DEBTCONSOLIDATION",16.49,0.12,3,682,"No",1
"3853608",39,"male","Bachelor",55172,12,"MORTGAGE",8625,"VENTURE",11.01,0.16,13,650,"No",0
"3853609",29,"male","Associate",169246,6,"MORTGAGE",25000,"HOMEIMPROVEMENT",15.88,0.15,10,575,"Yes",0
"3853610",23,"female","Associate",79805,0,"RENT",10018,"DEBTCONSOLIDATION",11.78,0.13,4,630,"No",0
"3853611",26,"male","Associate",70605,6,"RENT",20000,"HOMEIMPROVEMENT",10.25,0.28,4,644,"No",1
"3853612",24,"female","Master",73567,2,"RENT",12000,"EDUCATION",16.49,0.16,2,685,"No",0
"3853613",44,"female","Master",150663,19,"RENT",10875,"PERSONAL",7.14,0.07,14,712,"Yes",0
"3853614",35,"female","Bachelor",110198,9,"OWN",5600,"VENTURE",10.99,0.05,8,659,"Yes",0
"3853615",24,"female","Bachelor",63488,6,"MORTGAGE",5000,"EDUCATION",15.28,0.08,4,581,"No",1
"3853616",31,"male","High School",52508,10,"RENT",9000,"PERSONAL",11.5,0.17,5,584,"Yes",0
"3853617",21,"female","Associate",45467,0,"RENT",6000,"DEBTCONSOLIDATION",11.71,0.13,4,631,"No",0
"3853618",37,"male","High School",109043,11,"RENT",12000,"PERSONAL",7.51,0.11,13,674,"Yes",0
"3853619",23,"male","High School",70469,0,"RENT",1200,"EDUCATION",15.23,0.02,4,647,"Yes",0
"3853620",22,"male","Bachelor",121098,0,"RENT",10000,"EDUCATION",10.65,0.08,3,559,"No",0
"3853621",23,"male","Bachelor",26116,0,"OWN",7500,"EDUCATION",12.69,0.29,2,630,"Yes",0
"3853622",36,"female","Associate",40220,14,"MORTGAGE",8500,"DEBTCONSOLIDATION",11.49,0.21,12,572,"No",0
"3853623",25,"male","High School",73085,3,"MORTGAGE",7000,"VENTURE",11.01,0.1,3,639,"No",0
"3853624",29,"male","Associate",67035,7,"MORTGAGE",5000,"HOMEIMPROVEMENT",11.01,0.07,10,699,"Yes",0
"3853625",33,"male","Bachelor",51563,13,"MORTGAGE",6400,"VENTURE",7.88,0.12,10,585,"No",0
"3853626",23,"female","Master",19000,2,"OWN",4475,"MEDICAL",11.01,0.24,4,647,"No",1
"3853627",37,"male","High School",65977,17,"RENT",5500,"VENTURE",13.23,0.08,12,674,"No",1
"3853628",29,"female","High School",63518,4,"MORTGAGE",8875,"EDUCATION",7.9,0.14,7,661,"No",1
"3853629",29,"male","High School",151392,8,"MORTGAGE",14400,"EDUCATION",5.79,0.1,10,680,"No",0
"3853630",22,"female","Associate",43537,0,"RENT",2161,"MEDICAL",7.5,0.05,2,597,"Yes",0
"3853631",30,"female","Associate",83357,8,"RENT",22165,"MEDICAL",17,0.27,5,525,"No",1
"3853632",26,"male","Bachelor",108853,3,"RENT",5525,"EDUCATION",11.36,0.05,4,556,"Yes",0
"3853633",23,"female","Master",91099,1,"RENT",12000,"MEDICAL",6.03,0.13,3,670,"Yes",0
"3853634",28,"male","Master",33919,7,"OWN",2000,"PERSONAL",11.12,0.06,8,562,"Yes",0
"3853635",30,"male","High School",60935,9,"RENT",4600,"VENTURE",11.49,0.08,7,551,"Yes",0
"3853636",26,"female","High School",105017,4,"RENT",23000,"DEBTCONSOLIDATION",9.56,0.22,5,666,"No",1
"3853637",32,"male","Associate",18468,13,"RENT",3000,"PERSONAL",13.98,0.16,8,594,"No",1
"3853638",21,"male","High School",39155,0,"OWN",4500,"PERSONAL",16,0.11,4,684,"Yes",0
"3853639",27,"male","Associate",38450,4,"OWN",5500,"HOMEIMPROVEMENT",10.65,0.14,7,611,"Yes",0
"3853640",31,"male","Master",66955,9,"MORTGAGE",8000,"DEBTCONSOLIDATION",7.49,0.12,9,664,"Yes",0
"3853641",22,"male","High School",30846,1,"OWN",5000,"VENTURE",11.89,0.16,2,654,"No",0
"3853642",25,"male","Associate",35703,1,"RENT",2500,"VENTURE",12.84,0.07,3,616,"No",1
"3853643",26,"female","High School",61015,3,"MORTGAGE",9000,"PERSONAL",7.66,0.15,3,647,"Yes",0
"3853644",52,"male","High School",85005,33,"OWN",12000,"PERSONAL",11.11,0.14,22,645,"Yes",0
"3853645",31,"male","Bachelor",103464,6,"OTHER",16000,"HOMEIMPROVEMENT",11.89,0.15,10,671,"Yes",0
"3853646",23,"female","Master",48745,2,"OWN",7500,"VENTURE",5.42,0.15,2,688,"No",0
"3853647",24,"female","Master",90837,3,"RENT",25000,"VENTURE",10.33,0.28,4,694,"No",1
"3853648",29,"male","High School",109379,6,"MORTGAGE",21000,"DEBTCONSOLIDATION",12.42,0.19,9,548,"Yes",0
"3853649",30,"male","High School",51444,7,"RENT",8000,"MEDICAL",10,0.16,5,663,"Yes",0
"3853650",23,"female","Associate",31137,0,"RENT",2400,"MEDICAL",14.23,0.08,3,569,"Yes",0
"3853651",23,"female","Bachelor",169438,1,"RENT",9000,"EDUCATION",7.14,0.05,3,637,"Yes",0
"3853652",25,"male","Associate",42784,1,"RENT",2000,"VENTURE",9.91,0.05,4,645,"Yes",0
"3853653",29,"male","Associate",62071,6,"RENT",3705,"PERSONAL",12.33,0.06,6,642,"No",1
"3853654",31,"female","Bachelor",48824,9,"RENT",2400,"EDUCATION",11.01,0.05,10,643,"Yes",0
"3853655",25,"male","Master",60947,0,"MORTGAGE",7500,"PERSONAL",13.8,0.12,4,650,"No",0
"3853656",24,"male","Bachelor",27861,0,"OWN",4750,"HOMEIMPROVEMENT",11.36,0.17,3,562,"Yes",0
"3853657",24,"female","Associate",103039,1,"RENT",15000,"EDUCATION",11.01,0.15,2,612,"Yes",0
"3853658",26,"male","Bachelor",61348,3,"RENT",10000,"PERSONAL",7.33,0.16,3,652,"No",0
"3853659",34,"male","Associate",45517,7,"RENT",11000,"VENTURE",10.93,0.24,10,571,"No",0
"3853660",27,"male","Master",61120,5,"RENT",9900,"PERSONAL",14.35,0.16,5,631,"Yes",0
"3853661",33,"male","Master",75494,11,"MORTGAGE",3700,"EDUCATION",6.39,0.05,7,634,"No",0
"3853662",29,"female","Master",24885,6,"RENT",2500,"EDUCATION",14.09,0.1,8,679,"Yes",0
"3853663",24,"female","Bachelor",15928,1,"OWN",1600,"MEDICAL",13.57,0.1,3,689,"Yes",0
"3853664",24,"male","Bachelor",35291,3,"OWN",3500,"VENTURE",14.59,0.1,3,578,"Yes",0
"3853665",34,"female","Bachelor",59662,14,"OWN",2400,"EDUCATION",7.14,0.04,5,615,"No",0
"3853666",24,"male","High School",157008,0,"MORTGAGE",25000,"PERSONAL",11.83,0.16,3,676,"Yes",0
"3853667",24,"male","Associate",59943,0,"RENT",7000,"EDUCATION",7.49,0.12,4,663,"No",1
"3853668",28,"male","Master",32073,2,"MORTGAGE",5000,"MEDICAL",11.12,0.16,7,682,"Yes",0
"3853669",30,"male","Bachelor",115159,10,"MORTGAGE",4000,"DEBTCONSOLIDATION",7.14,0.03,10,691,"Yes",0
"3853670",24,"male","High School",71742,2,"RENT",6000,"DEBTCONSOLIDATION",16,0.08,4,607,"No",1
"3853671",32,"female","Bachelor",68254,9,"MORTGAGE",10000,"PERSONAL",7.14,0.15,8,569,"No",0
"3853672",26,"female","Associate",71440,4,"RENT",12000,"MEDICAL",11.01,0.17,4,672,"No",1
"3853673",25,"male","Associate",91801,1,"MORTGAGE",15000,"MEDICAL",12.68,0.16,3,629,"Yes",0
"3853674",31,"female","Associate",87414,9,"MORTGAGE",6000,"DEBTCONSOLIDATION",7.67,0.07,10,646,"No",0
"3853675",23,"male","Associate",96884,2,"RENT",9600,"PERSONAL",7.88,0.1,4,531,"Yes",0
"3853676",27,"male","High School",72998,5,"RENT",8800,"HOMEIMPROVEMENT",11.36,0.12,10,575,"Yes",0
"3853677",23,"male","Bachelor",48942,0,"RENT",16000,"EDUCATION",12.99,0.33,2,613,"No",1
"3853678",27,"female","Master",37084,4,"RENT",7500,"EDUCATION",14.84,0.2,7,640,"Yes",0
"3853679",29,"male","High School",181009,10,"RENT",15000,"HOMEIMPROVEMENT",16.32,0.08,5,668,"Yes",0
"3853680",33,"male","Associate",53836,13,"MORTGAGE",5500,"PERSONAL",11.01,0.1,9,644,"Yes",0
"3853681",48,"female","High School",35800,28,"RENT",3000,"DEBTCONSOLIDATION",12.49,0.08,14,692,"No",1
"3853682",26,"male","Associate",130811,5,"RENT",25000,"PERSONAL",15.05,0.19,2,598,"No",1
"3853683",25,"male","Bachelor",75321,4,"MORTGAGE",20000,"EDUCATION",10.8,0.27,4,623,"Yes",0
"3853684",22,"male","Associate",105535,0,"MORTGAGE",8000,"VENTURE",5.79,0.08,3,587,"Yes",0
"3853685",36,"female","Associate",840912,14,"MORTGAGE",25000,"MEDICAL",12.53,0.03,13,629,"Yes",0
"3853686",35,"female","Master",53614,12,"MORTGAGE",10000,"MEDICAL",11.36,0.19,7,681,"No",1
"3853687",33,"male","Bachelor",117347,9,"MORTGAGE",25000,"HOMEIMPROVEMENT",16,0.21,6,584,"Yes",0
"3853688",26,"male","Associate",82087,5,"MORTGAGE",25000,"MEDICAL",15.65,0.3,2,633,"No",1
"3853689",34,"male","Associate",108751,11,"MORTGAGE",24206,"MEDICAL",10.78,0.22,7,683,"No",0
"3853690",38,"male","Master",51098,14,"RENT",2000,"PERSONAL",10.38,0.04,17,707,"No",0
"3853691",24,"male","High School",70789,0,"MORTGAGE",11020,"PERSONAL",12.7,0.16,4,637,"No",0
"3853692",29,"male","Bachelor",47617,5,"MORTGAGE",16000,"EDUCATION",5.99,0.34,8,628,"Yes",0
"3853693",25,"male","High School",45098,3,"RENT",3000,"MEDICAL",11.71,0.07,2,642,"No",0
"3853694",29,"female","Associate",73132,4,"MORTGAGE",5600,"VENTURE",12.42,0.08,10,676,"Yes",0
"3853695",31,"male","Bachelor",25118,10,"RENT",4760,"MEDICAL",10.52,0.19,8,688,"No",0
"3853696",27,"male","Associate",75264,7,"MORTGAGE",15000,"DEBTCONSOLIDATION",11.01,0.2,8,662,"Yes",0
"3853697",34,"female","High School",167032,11,"MORTGAGE",25000,"MEDICAL",12.36,0.15,7,625,"No",0
"3853698",34,"female","Bachelor",36135,13,"RENT",10000,"EDUCATION",11.83,0.28,5,607,"No",1
"3853699",38,"female","Bachelor",96617,16,"RENT",2500,"EDUCATION",10.99,0.03,13,725,"Yes",0
"3853700",46,"male","High School",102734,23,"OWN",5000,"VENTURE",7.43,0.05,13,632,"Yes",0
"3853701",27,"female","High School",149776,5,"MORTGAGE",4350,"PERSONAL",11.49,0.03,6,610,"Yes",0
"3853702",26,"male","Associate",57355,2,"MORTGAGE",3610,"PERSONAL",11.27,0.06,3,610,"No",0
"3853703",31,"male","Master",121077,6,"RENT",10000,"VENTURE",8.49,0.08,5,672,"No",0
"3853704",26,"female","Associate",140421,7,"MORTGAGE",20000,"VENTURE",12.21,0.14,2,705,"No",0
"3853705",27,"male","Associate",32373,4,"RENT",2000,"MEDICAL",13.61,0.06,10,647,"No",0
"3853706",22,"male","High School",71281,1,"MORTGAGE",25000,"MEDICAL",14.96,0.35,2,648,"No",1
"3853707",24,"female","Associate",120962,0,"MORTGAGE",10000,"HOMEIMPROVEMENT",6.54,0.08,3,580,"Yes",0
"3853708",23,"female","High School",27334,5,"RENT",9600,"EDUCATION",13.16,0.35,2,671,"No",1
"3853709",25,"female","High School",79012,4,"RENT",4800,"HOMEIMPROVEMENT",13.49,0.06,3,667,"Yes",0
"3853710",46,"male","Associate",48944,24,"RENT",8041,"VENTURE",11.96,0.16,12,651,"Yes",0
"3853711",38,"female","High School",66972,16,"MORTGAGE",14000,"MEDICAL",13.22,0.21,13,647,"No",0
"3853712",21,"female","Bachelor",37083,0,"RENT",10000,"MEDICAL",11.14,0.27,2,653,"No",1
"3853713",28,"male","High School",33591,7,"OWN",2400,"PERSONAL",10.99,0.07,5,689,"No",0
"3853714",24,"male","Associate",37579,3,"RENT",5000,"EDUCATION",7.75,0.13,2,651,"No",0
"3853715",25,"female","Associate",70956,4,"RENT",2000,"PERSONAL",6.91,0.03,4,581,"Yes",0
"3853716",22,"male","Associate",87482,0,"MORTGAGE",5000,"PERSONAL",12.69,0.06,3,659,"No",0
"3853717",25,"male","Associate",71989,1,"RENT",15000,"DEBTCONSOLIDATION",16.45,0.21,4,648,"No",1
"3853718",25,"male","High School",66830,3,"MORTGAGE",15000,"EDUCATION",7.06,0.22,2,625,"Yes",0
"3853719",22,"female","Master",28512,0,"RENT",10000,"MEDICAL",9.88,0.35,2,660,"No",1
"3853720",32,"female","High School",93625,9,"MORTGAGE",3000,"HOMEIMPROVEMENT",9.06,0.03,10,555,"Yes",0
"3853721",31,"female","Master",62451,7,"RENT",9000,"PERSONAL",10.99,0.14,7,650,"Yes",0
"3853722",27,"female","Bachelor",55089,4,"RENT",13000,"DEBTCONSOLIDATION",8.94,0.24,6,635,"No",0
"3853723",25,"male","Master",36962,1,"RENT",10500,"VENTURE",16.29,0.28,2,681,"No",1
"3853724",25,"male","Bachelor",63706,2,"MORTGAGE",3900,"EDUCATION",11.01,0.06,4,580,"Yes",0
"3853725",22,"female","Bachelor",115708,0,"MORTGAGE",20000,"EDUCATION",7.88,0.17,3,635,"No",0
"3853726",22,"female","Bachelor",35384,0,"RENT",5000,"EDUCATION",6.91,0.14,2,558,"Yes",0
"3853727",24,"male","Bachelor",100469,1,"MORTGAGE",5775,"VENTURE",9.99,0.06,4,617,"Yes",0
"3853728",28,"male","Associate",43937,6,"RENT",1000,"MEDICAL",10.28,0.02,7,654,"Yes",0
"3853729",43,"male","High School",150908,25,"RENT",3250,"EDUCATION",7.49,0.02,16,700,"No",0
"3853730",21,"male","High School",35131,0,"RENT",2500,"DEBTCONSOLIDATION",16.77,0.07,2,635,"No",1
"3853731",24,"female","Master",46942,4,"RENT",3000,"EDUCATION",13.06,0.06,4,677,"Yes",0
"3853732",23,"female","Bachelor",130506,0,"OWN",35000,"VENTURE",8.49,0.27,4,622,"Yes",0
"3853733",25,"female","Associate",62348,2,"RENT",20027,"EDUCATION",10.87,0.32,4,625,"No",1
"3853734",25,"female","Bachelor",44194,2,"RENT",15000,"MEDICAL",15.05,0.34,2,691,"No",1
"3853735",28,"male","High School",120995,2,"MORTGAGE",10000,"VENTURE",5.42,0.08,8,650,"No",0
"3853736",26,"female","Master",67044,2,"RENT",6000,"HOMEIMPROVEMENT",7.14,0.09,4,547,"Yes",0
"3853737",23,"male","High School",54931,5,"RENT",11200,"PERSONAL",10.59,0.2,2,692,"No",0
"3853738",22,"female","Associate",72774,0,"RENT",7500,"EDUCATION",11.34,0.1,4,574,"Yes",0
"3853739",29,"male","Associate",42783,6,"RENT",2000,"VENTURE",14.56,0.05,6,615,"Yes",0
"3853740",29,"female","High School",82404,7,"OTHER",16000,"VENTURE",11.89,0.19,7,659,"Yes",0
"3853741",32,"male","Bachelor",64416,12,"MORTGAGE",7000,"HOMEIMPROVEMENT",12.37,0.11,9,561,"No",0
"3853742",43,"female","High School",28562,24,"RENT",5075,"MEDICAL",10.59,0.18,12,711,"Yes",0
"3853743",27,"female","Doctorate",83195,8,"RENT",8000,"HOMEIMPROVEMENT",6.62,0.1,10,592,"Yes",0
"3853744",23,"female","Master",84611,2,"MORTGAGE",1087,"PERSONAL",11.01,0.01,3,540,"Yes",0
"3853745",22,"male","High School",28371,0,"RENT",5000,"EDUCATION",13.85,0.18,2,584,"Yes",0
"3853746",35,"male","Bachelor",128922,13,"MORTGAGE",14550,"PERSONAL",11.01,0.11,10,632,"Yes",0
"3853747",29,"male","Associate",74839,5,"RENT",15000,"PERSONAL",6.91,0.2,9,593,"Yes",0
"3853748",30,"female","High School",54557,6,"MORTGAGE",20000,"VENTURE",9.79,0.37,10,603,"Yes",0
"3853749",28,"male","Bachelor",92289,2,"RENT",15000,"HOMEIMPROVEMENT",12.73,0.16,9,604,"No",0
"3853750",23,"male","Bachelor",15465,2,"RENT",2059,"EDUCATION",8.69,0.13,4,669,"No",1
"3853751",29,"female","High School",55878,4,"RENT",7500,"EDUCATION",10,0.13,7,559,"No",0
"3853752",28,"male","High School",41689,8,"RENT",5500,"PERSONAL",13.17,0.13,5,666,"No",0
"3853753",24,"female","High School",102886,2,"MORTGAGE",10400,"PERSONAL",5.79,0.1,4,577,"Yes",0
"3853754",22,"male","High School",32377,0,"MORTGAGE",5000,"EDUCATION",7.49,0.15,2,523,"Yes",0
"3853755",23,"female","Master",29579,2,"OWN",7000,"EDUCATION",11.86,0.24,4,637,"Yes",0
"3853756",26,"female","Associate",37035,3,"MORTGAGE",4000,"EDUCATION",7.14,0.11,3,658,"No",0
"3853757",25,"male","Bachelor",71604,4,"MORTGAGE",3000,"PERSONAL",16.29,0.04,3,673,"No",1
"3853758",40,"female","Bachelor",64600,19,"RENT",4500,"MEDICAL",6.03,0.07,16,710,"No",0
"3853759",60,"male","High School",45700,35,"MORTGAGE",10000,"PERSONAL",6.54,0.22,27,596,"No",1
"3853760",24,"male","High School",25209,5,"RENT",3188,"VENTURE",13.57,0.13,4,638,"No",1
"3853761",30,"male","Master",79187,8,"MORTGAGE",6250,"PERSONAL",12.87,0.08,9,644,"Yes",0
"3853762",24,"female","Associate",46929,2,"RENT",4000,"VENTURE",7.29,0.09,3,643,"Yes",0
"3853763",40,"female","High School",90991,15,"MORTGAGE",10000,"VENTURE",6.62,0.11,17,706,"Yes",0
"3853764",23,"male","Associate",60855,0,"RENT",10000,"MEDICAL",7.69,0.16,3,624,"Yes",0
"3853765",38,"female","Associate",36995,15,"RENT",8000,"DEBTCONSOLIDATION",11.01,0.22,12,665,"Yes",0
"3853766",23,"female","Associate",44404,0,"MORTGAGE",4800,"VENTURE",13.06,0.11,2,669,"Yes",0
"3853767",25,"male","Master",66028,5,"MORTGAGE",12000,"EDUCATION",17.49,0.18,4,519,"No",1
"3853768",49,"male","High School",92822,26,"MORTGAGE",15000,"PERSONAL",14.84,0.16,11,668,"No",0
"3853769",23,"female","High School",76047,0,"MORTGAGE",12000,"MEDICAL",7.29,0.16,4,650,"No",0
"3853770",26,"female","Bachelor",126820,6,"MORTGAGE",5000,"MEDICAL",7.68,0.04,2,700,"No",0
"3853771",25,"male","High School",39460,3,"MORTGAGE",4500,"MEDICAL",11.01,0.11,2,626,"Yes",0
"3853772",32,"female","High School",346907,10,"MORTGAGE",25000,"DEBTCONSOLIDATION",14.83,0.07,10,614,"No",1
"3853773",33,"male","Bachelor",112695,10,"RENT",3000,"DEBTCONSOLIDATION",11.01,0.03,7,681,"No",0
"3853774",32,"female","Associate",103182,9,"MORTGAGE",2000,"VENTURE",12.12,0.02,11,592,"Yes",0
"3853775",27,"male","Bachelor",115135,4,"MORTGAGE",12000,"PERSONAL",11,0.1,6,621,"Yes",0
"3853776",21,"male","Bachelor",41934,1,"OTHER",9600,"VENTURE",15.68,0.23,2,648,"No",1
"3853777",22,"female","Bachelor",25155,2,"RENT",3500,"VENTURE",6.99,0.14,2,581,"Yes",0
"3853778",43,"male","Doctorate",34608,18,"OWN",7500,"EDUCATION",8.82,0.22,13,673,"Yes",0
"3853779",22,"male","Master",84064,0,"MORTGAGE",17000,"EDUCATION",15.27,0.2,3,687,"No",1
"3853780",26,"male","High School",103011,2,"MORTGAGE",11000,"HOMEIMPROVEMENT",11.99,0.11,4,624,"Yes",0
"3853781",22,"male","High School",66711,3,"OWN",25000,"EDUCATION",10.74,0.37,2,669,"Yes",0
"3853782",22,"male","Bachelor",87431,1,"MORTGAGE",8400,"EDUCATION",5.42,0.1,2,662,"Yes",0
"3853783",28,"female","Bachelor",42855,5,"RENT",7950,"DEBTCONSOLIDATION",15.62,0.19,10,694,"No",1
"3853784",26,"male","High School",87422,2,"MORTGAGE",16000,"MEDICAL",10.59,0.18,4,611,"No",0
"3853785",29,"male","Bachelor",144785,6,"MORTGAGE",20000,"PERSONAL",13.92,0.14,6,610,"Yes",0
"3853786",25,"female","Associate",98100,4,"MORTGAGE",10000,"PERSONAL",13.86,0.1,6,588,"Yes",0
"3853787",23,"female","Bachelor",78944,3,"MORTGAGE",7000,"MEDICAL",7.31,0.09,4,643,"Yes",0
"3853788",24,"male","Master",70619,2,"RENT",5000,"HOMEIMPROVEMENT",8,0.07,3,665,"No",0
"3853789",25,"female","High School",91035,3,"RENT",6775,"VENTURE",7.9,0.07,4,661,"No",0
"3853790",43,"male","High School",87348,23,"RENT",6000,"MEDICAL",12.42,0.07,17,624,"Yes",0
"3853791",30,"male","Bachelor",127350,9,"RENT",24000,"VENTURE",12.66,0.19,6,637,"No",0
"3853792",27,"female","Associate",50224,3,"MORTGAGE",23737,"VENTURE",11.52,0.47,6,667,"No",0
"3853793",34,"female","Bachelor",163019,11,"MORTGAGE",8000,"VENTURE",9.32,0.05,5,678,"No",0
"3853794",24,"male","High School",29040,0,"RENT",3000,"EDUCATION",8,0.1,3,586,"Yes",0
"3853795",24,"female","Associate",71867,2,"MORTGAGE",3947,"MEDICAL",7.42,0.05,3,543,"Yes",0
"3853796",22,"female","High School",43047,0,"OWN",3000,"VENTURE",7.9,0.07,4,555,"No",0
"3853797",27,"male","High School",97290,7,"MORTGAGE",14500,"HOMEIMPROVEMENT",10.75,0.15,6,644,"Yes",0
"3853798",39,"male","High School",15402,17,"RENT",1500,"MEDICAL",11.11,0.1,11,665,"Yes",0
"3853799",22,"male","Bachelor",87075,0,"MORTGAGE",2025,"VENTURE",7.65,0.02,2,605,"Yes",0
"3853800",28,"female","Associate",84993,6,"RENT",12758,"HOMEIMPROVEMENT",11.01,0.15,5,667,"No",0
"3853801",36,"male","Associate",73005,14,"RENT",15000,"HOMEIMPROVEMENT",11.01,0.21,14,626,"Yes",0
"3853802",23,"female","Associate",46937,1,"RENT",15000,"EDUCATION",6.17,0.32,2,681,"No",1
"3853803",34,"female","Bachelor",70655,11,"RENT",8000,"EDUCATION",12.01,0.11,9,629,"No",0
"3853804",28,"female","Associate",92007,5,"RENT",3400,"DEBTCONSOLIDATION",8.49,0.04,5,635,"No",0
"3853805",22,"male","Associate",49128,0,"RENT",19000,"EDUCATION",12.18,0.39,2,544,"No",1
"3853806",39,"male","Associate",115223,17,"OWN",8000,"HOMEIMPROVEMENT",12.69,0.07,14,675,"Yes",0
"3853807",24,"male","Associate",41613,3,"MORTGAGE",10000,"MEDICAL",12.18,0.24,4,650,"No",0
"3853808",24,"male","Bachelor",60669,0,"MORTGAGE",9000,"PERSONAL",12.05,0.15,4,700,"Yes",0
"3853809",25,"male","Associate",241075,0,"MORTGAGE",25000,"VENTURE",14.57,0.1,5,613,"Yes",0
"3853810",26,"male","Bachelor",43097,0,"RENT",13225,"VENTURE",13.49,0.31,3,593,"No",1
"3853811",22,"male","Bachelor",87523,0,"RENT",8000,"EDUCATION",7.9,0.09,4,563,"No",0
"3853812",28,"female","Associate",64703,4,"MORTGAGE",5000,"PERSONAL",10.2,0.08,5,669,"No",0
"3853813",25,"female","Associate",78839,4,"RENT",5200,"PERSONAL",9.99,0.07,3,591,"Yes",0
"3853814",26,"male","Bachelor",44213,6,"RENT",9000,"PERSONAL",8.27,0.2,5,591,"Yes",0
"3853815",24,"female","High School",68027,1,"MORTGAGE",3445,"PERSONAL",10.39,0.05,3,573,"No",0
"3853816",28,"male","Associate",70589,6,"MORTGAGE",3000,"EDUCATION",11.01,0.04,8,633,"No",0
"3853817",25,"male","Master",44098,6,"RENT",3350,"PERSONAL",7.9,0.08,4,682,"Yes",0
"3853818",24,"female","Associate",60188,0,"RENT",10000,"VENTURE",13.49,0.17,3,643,"Yes",0
