"num","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
39755,0.56,"Ideal","J","VS2",61.7,54,1094,5.31,5.36,3.29
48743,0.57,"Good","D","VS2",58.3,61,2015,5.42,5.45,3.17
44996,0.31,"Premium","I","SI1",61.4,61,523,4.39,4.34,2.68
5458,0.63,"Ideal","D","IF",61.2,53,3832,5.55,5.6,3.41
17868,1.01,"Ideal","F","VS1",63.2,56,7209,6.35,6.41,4.03
9066,1.06,"Good","J","VS2",63.5,60.1,4517,6.43,6.51,4.11
36060,0.31,"Ideal","G","IF",62.6,57,924,4.3,4.32,2.7
9341,1.11,"Premium","E","SI2",62.5,58,4581,6.61,6.63,4.14
20905,1.23,"Ideal","G","VS1",61.2,56,9119,6.92,6.98,4.25
30024,0.3,"Ideal","D","VS1",62.2,57,718,4.26,4.29,2.66
23812,1.55,"Premium","E","SI1",60.1,58,11871,7.55,7.5,4.52
19488,1.14,"Ideal","G","VS1",61.8,55,8121,6.71,6.76,4.16
45956,0.54,"Ideal","H","VVS1",61.2,57,1723,5.21,5.25,3.2
5973,0.9,"Very Good","F","SI1",62.3,55,3950,6.14,6.18,3.84
28530,0.38,"Ideal","I","VS2",61.4,55,675,4.66,4.69,2.87
23294,1.5,"Premium","H","VS2",60,62,11322,7.41,7.38,4.44
12009,1.14,"Very Good","I","VS1",63.3,56,5148,6.68,6.6,4.2
3176,0.81,"Ideal","E","SI1",61.3,57,3338,6.08,6.03,3.71
11582,1.25,"Premium","I","SI2",61,60,5040,6.98,6.93,4.24
989,0.73,"Ideal","E","SI2",61.5,55,2896,5.82,5.86,3.59
45151,0.5,"Premium","F","VS2",61.8,58,1654,5.1,5.06,3.14
2495,0.9,"Very Good","J","VS1",62.9,56,3197,6.13,6.18,3.87
24117,2.01,"Very Good","G","SI2",63.3,56,12271,8.06,8.01,5.08
9100,1.01,"Premium","G","SI2",61.9,60,4525,6.37,6.33,3.93
13888,1.03,"Ideal","G","SI1",60.8,57,5653,6.52,6.47,3.95
2228,0.9,"Fair","G","SI1",65.6,56,3145,6.1,6.03,3.98
39673,0.42,"Premium","G","VS2",60.6,59,1087,4.85,4.78,2.92
14722,0.3,"Very Good","G","VS1",61.2,59,605,4.28,4.32,2.63
23081,2,"Premium","H","SI2",61.4,59,11108,8.07,8,4.93
46374,0.58,"Ideal","G","VS2",60,56,1761,5.45,5.48,3.28
14260,1,"Premium","D","SI1",61.4,58,5775,6.37,6.43,3.93
10079,0.32,"Ideal","H","VS1",61.6,56,592,4.42,4.46,2.73
7664,1.06,"Ideal","I","SI2",61.8,57,4270,6.57,6.6,4.07
38099,0.36,"Premium","E","VS2",59.8,62,1013,4.61,4.56,2.74
23317,1.7,"Premium","I","VS2",61.2,59,11360,7.62,7.55,4.64
45020,0.54,"Ideal","H","VS1",61.9,56,1637,5.24,5.2,3.23
10308,1.18,"Very Good","I","SI2",63.5,57,4763,6.75,6.8,4.3
11354,1.01,"Premium","E","SI1",59.9,59,4991,6.49,6.46,3.88
8665,0.9,"Premium","G","SI1",62.6,57,4455,6.16,6.11,3.84
31283,0.25,"Ideal","I","VS2",62,57,450,4.02,4.06,2.5
36176,0.51,"Very Good","J","SI1",62.6,59,930,5.06,5.1,3.18
49121,0.7,"Good","H","SI1",63.4,61,2066,5.58,5.62,3.55
36660,0.3,"Ideal","E","VVS2",61.4,56,949,4.33,4.37,2.67
41405,0.56,"Ideal","J","VS2",62,56,1224,5.27,5.31,3.28
4632,0.7,"Very Good","D","VS2",60.6,60,3668,5.71,5.75,3.47
43524,0.51,"Very Good","D","SI1",60.4,61,1425,5.09,5.14,3.09
4950,1.01,"Good","G","SI1",64.3,55,3733,6.34,6.31,4.07
5839,0.9,"Very Good","G","SI1",62.6,60,3919,6.09,6.14,3.83
46763,0.57,"Good","F","VS1",60,61,1801,5.35,5.38,3.22
17352,1.11,"Premium","D","SI1",62,58,6962,6.68,6.64,4.13
30591,0.31,"Ideal","E","VS1",61.8,56,734,4.33,4.34,2.68
18700,0.41,"Very Good","D","SI2",59.9,60,619,4.78,4.8,2.87
17216,1,"Very Good","F","VS1",62.1,60,6883,6.33,6.42,3.96
515,0.9,"Fair","H","SI2",65.8,54,2823,6.05,5.98,3.96
41599,0.31,"Ideal","G","SI2",62,55,391,4.34,4.37,2.7
4859,0.91,"Very Good","G","SI1",63.5,61,3710,6.1,6.05,3.86
7936,1.08,"Very Good","G","SI2",63.2,57,4318,6.54,6.5,4.12
21116,1.04,"Ideal","F","VVS2",62.2,56,9281,6.53,6.46,4.04
19763,1.5,"Premium","H","SI2",62.5,60,8333,7.32,7.25,4.55
40134,0.41,"Premium","H","VVS1",60.4,58,1115,4.85,4.79,2.91
13313,1.01,"Good","G","VS2",62,61,5497,6.29,6.38,3.93
7861,1.01,"Very Good","H","SI1",62.3,57,4306,6.36,6.42,3.98
14560,1,"Premium","D","SI1",61.4,58,5880,6.43,6.37,3.93
36479,0.43,"Ideal","H","VVS2",61.3,56,943,4.86,4.9,2.99
11732,1,"Good","G","VS2",62.7,58,5068,6.24,6.33,3.94
47716,0.51,"Good","G","VVS2",57.6,56,1885,5.27,5.35,3.06
42063,0.55,"Very Good","F","SI1",63.6,57,1271,5.17,5.21,3.3
52645,0.24,"Very Good","E","VVS2",60.3,58,552,4.03,4.06,2.44
22367,0.31,"Very Good","H","VS2",63.5,57,628,4.34,4.32,2.75
26560,2.26,"Good","I","SI2",56.9,60,16241,8.73,8.66,4.95
30567,0.31,"Ideal","D","VS2",62.1,54,734,4.34,4.36,2.7
1480,0.77,"Very Good","G","VS1",62.8,58,2986,5.78,5.84,3.65
39882,0.42,"Ideal","G","VVS2",62.7,56,1103,4.77,4.74,2.98
51817,0.64,"Ideal","F","VS2",62.3,56,2419,5.51,5.53,3.44
4603,0.91,"Very Good","F","SI2",62.4,58,3659,6.17,6.21,3.86
34172,0.33,"Ideal","G","VS1",61.8,56,854,4.45,4.42,2.74
51452,0.6,"Premium","H","VS1",60.8,59,2376,5.49,5.43,3.32
13918,1.23,"Very Good","H","SI1",63,55,5665,6.72,6.78,4.27
34063,0.36,"Ideal","D","SI1",61.6,56,851,4.58,4.54,2.81
42195,0.6,"Premium","G","SI1",60.8,58,1286,5.44,5.39,3.29
48880,0.56,"Very Good","E","VS1",61.9,57,2037,5.29,5.31,3.28
14965,1.01,"Premium","G","VS2",61.6,58,6027,6.45,6.4,3.96
13136,1.26,"Premium","H","SI2",60.9,57,5434,7.03,6.96,4.26
51868,0.78,"Ideal","J","VS1",61.4,57,2426,5.9,5.93,3.63
8862,0.9,"Very Good","E","VS2",63.3,59,4482,6.08,6.12,3.86
4117,0.79,"Premium","G","SI1",61.2,56,3539,6,5.96,3.66
46217,0.51,"Very Good","G","VS1",62.4,60,1752,5.05,5.08,3.16
52258,0.52,"Ideal","F","VVS2",60.9,56,2489,5.19,5.23,3.17
22136,1.61,"Premium","J","IF",62.1,58,10165,7.47,7.53,4.66
32027,0.43,"Ideal","H","VS2",62.3,54,778,4.85,4.88,3.03
24587,1.64,"Premium","E","SI1",61.8,59,12896,7.55,7.51,4.65
12033,0.34,"Ideal","G","VS2",61,57,596,4.48,4.5,2.74
31030,0.31,"Premium","F","VS2",60.7,61,749,4.4,4.36,2.66
12352,1.01,"Very Good","E","SI1",62.4,58,5229,6.36,6.4,3.99
19345,1.5,"Fair","H","VS1",64.8,55,8044,7.25,7.2,4.68
42204,0.52,"Very Good","I","VVS2",61.9,56,1289,5.16,5.18,3.2
12470,1.2,"Very Good","G","SI2",62.5,57,5250,6.73,6.84,4.24
34731,0.32,"Very Good","G","VVS1",61.2,59,876,4.41,4.45,2.71
25466,1.5,"Premium","G","VS1",62.7,58,14234,7.3,7.25,4.56
24956,1.5,"Ideal","G","VS2",61.4,59,13428,7.37,7.32,4.5
35044,0.4,"Good","F","VS1",63,62,883,4.65,4.68,2.94
19630,1,"Very Good","G","VVS1",62.3,55,8246,6.34,6.44,3.98
4857,0.71,"Ideal","F","VS1",61.5,56,3710,5.72,5.75,3.52
7023,1.36,"Fair","J","SI2",67.8,55,4158,6.73,6.66,4.54
36905,0.4,"Fair","G","SI1",59.9,67,960,4.81,4.77,2.87
30183,0.34,"Ideal","H","VVS1",62.3,54,722,4.46,4.5,2.79
4254,0.91,"Premium","I","VS2",62.7,58,3579,6.14,6.18,3.86
48968,0.34,"Ideal","H","VS2",62.6,54,537,4.45,4.5,2.8
43283,0.3,"Premium","F","SI2",62.2,58,506,4.33,4.22,2.66
11182,1.34,"Premium","G","SI2",60.1,61,4953,7.11,7.06,4.26
38599,0.5,"Ideal","G","SI2",60,57,1038,5.17,5.2,3.11
19270,1.21,"Ideal","G","VS2",61.9,55,7996,6.9,6.84,4.25
44193,0.51,"Very Good","D","SI1",62.3,57,1569,5.08,5.13,3.18
49775,0.62,"Very Good","G","VS1",60.1,58,2161,5.52,5.54,3.32
18204,1.32,"Very Good","H","SI1",62.3,58,7389,6.96,7,4.35
41115,0.51,"Premium","H","SI1",60.4,58,1195,5.21,5.19,3.14
46911,0.56,"Fair","F","VS2",57,67,1814,5.49,5.36,3.09
51288,0.71,"Ideal","H","SI2",62.2,55,2360,5.72,5.7,3.55
45450,0.53,"Ideal","H","VVS2",61.8,56,1674,5.2,5.22,3.22
8398,0.37,"Premium","I","VS1",61.4,59,584,4.55,4.61,2.81
4701,0.9,"Ideal","I","VS1",61.6,56,3677,6.22,6.16,3.81
32108,0.35,"Ideal","F","VS1",61.9,55,782,4.53,4.58,2.82
19772,1.04,"Ideal","D","VS1",59.1,56,8341,6.65,6.59,3.91
36829,0.33,"Ideal","F","IF",62.2,53,957,4.46,4.48,2.78
44975,0.32,"Ideal","I","VS1",62.4,54,523,4.38,4.4,2.74
30176,0.38,"Ideal","H","VS1",61.1,55,721,4.68,4.72,2.87
26550,1.01,"Premium","D","IF",61.6,56,16234,6.46,6.43,3.97
90,0.32,"Premium","I","SI1",62.9,58,554,4.35,4.33,2.73
29683,0.39,"Ideal","F","SI1",61.3,56,707,4.73,4.77,2.91
43583,0.5,"Premium","D","VS2",62.2,60,1431,5.15,5.05,3.17
2196,0.9,"Good","E","SI2",64.1,57,3139,6.07,6.09,3.9
46604,0.54,"Premium","D","SI1",62.1,56,1786,5.25,5.22,3.25
12848,1.22,"Good","J","VS1",58.5,61,5356,6.94,7,4.08
4580,0.92,"Premium","G","SI2",62.9,58,3650,6.21,6.15,3.89
11668,1.22,"Very Good","J","VS1",59,63,5056,7.05,7.02,4.15
40198,0.52,"Ideal","F","SI2",61.5,55,1121,5.17,5.2,3.19
38369,0.53,"Good","J","VS2",63.8,57,1023,5.1,5.12,3.26
12066,1.04,"Premium","H","SI1",61.6,58,5154,6.53,6.48,4.01
48804,0.51,"Ideal","F","VVS2",61.4,56,2025,5.16,5.17,3.17
12878,1.01,"Premium","E","SI1",58.2,59,5366,6.59,6.54,3.82
50443,0.8,"Very Good","H","SI2",59.7,58,2263,6.03,6.09,3.62
7028,1.12,"Ideal","G","SI2",62.8,54,4158,6.7,6.64,4.19
16156,1.04,"Ideal","G","VS2",62,57,6458,6.5,6.49,4.03
9796,1.24,"Ideal","J","SI2",61.6,57,4666,6.89,6.87,4.24
40062,0.53,"Premium","H","SI2",62.5,60,1113,5.18,5.16,3.23
39490,0.41,"Very Good","E","VS1",62,57,1079,4.74,4.77,2.95
42711,0.56,"Ideal","F","SI1",61.4,57,1340,5.28,5.3,3.25
22666,1.55,"Very Good","I","VS1",59,58,10711,7.56,7.63,4.48
39282,0.3,"Ideal","H","VS2",62.3,56,491,4.29,4.31,2.68
9753,0.94,"Very Good","E","SI1",61.8,56,4661,6.29,6.33,3.9
20736,1.1,"Ideal","F","VS2",60.7,57,8977,6.66,6.7,4.05
7086,0.9,"Very Good","E","SI1",61.3,57,4165,6.24,6.29,3.84
23027,0.3,"Very Good","H","VVS1",61,55,631,4.35,4.39,2.66
11748,1.03,"Premium","D","SI2",60.6,60,5076,6.52,6.46,3.93
38573,0.4,"Premium","H","VS1",62.6,58,1035,4.71,4.68,2.94
53101,0.7,"Ideal","E","SI1",62.4,55,2614,5.67,5.7,3.55
52387,0.57,"Premium","E","VVS2",60,61,2507,5.44,5.36,3.24
40859,0.34,"Ideal","F","VVS1",61.6,56,1174,4.5,4.53,2.78
33613,0.31,"Good","D","SI2",63.9,57,462,4.28,4.33,2.75
53342,0.84,"Very Good","F","SI2",62.8,57,2656,5.99,6.04,3.78
27064,2.01,"Premium","E","SI2",62,61,17179,8.1,8.04,5
7487,1.02,"Good","F","SI2",63.8,53,4238,6.46,6.37,4.09
34488,0.43,"Premium","G","VS2",61.2,58,867,4.84,4.9,2.98
39217,0.43,"Ideal","F","VS2",61.1,57,1066,4.88,4.91,2.99
35837,0.43,"Ideal","I","VVS1",61.1,57,916,4.86,4.9,2.98
35933,0.35,"Premium","E","VS2",61.9,61,919,4.54,4.5,2.8
33099,0.4,"Ideal","H","VS1",61.1,57,815,4.74,4.78,2.91
29277,0.31,"Premium","I","VVS2",61.6,59,698,4.33,4.31,2.66
29927,0.36,"Ideal","D","SI1",61.9,55.7,713,4.57,4.59,2.84
21770,1.64,"Premium","J","VS1",60.6,59,9836,7.67,7.61,4.63
4216,0.9,"Premium","D","SI1",61.7,56,3568,6.16,6.09,3.78
10490,0.9,"Fair","D","SI1",64,63,4796,6.12,6.04,3.89
23423,1.57,"Premium","H","VS2",62.2,58,11415,7.45,7.4,4.62
30155,0.45,"Premium","J","SI2",60.9,57,720,4.95,4.9,3.05
21601,1.52,"Ideal","H","SI1",61.8,57,9700,7.43,7.32,4.56
10548,1.04,"Premium","D","SI2",61.6,58,4811,6.52,6.46,4
17292,1.73,"Ideal","J","SI1",62.6,57,6927,7.69,7.65,4.8
33043,0.32,"Ideal","G","VVS1",61.8,55,814,4.4,4.43,2.73
26709,0.32,"Ideal","F","VS2",62.4,55,645,4.41,4.43,2.76
14156,1.17,"Ideal","G","SI2",62.6,55,5743,6.74,6.78,4.23
10373,0.91,"Ideal","G","VS1",62.3,55,4775,6.22,6.17,3.86
3606,1,"Fair","J","SI1",64.9,58,3427,6.29,6.23,4.06
52817,0.71,"Very Good","E","SI1",59.3,55,2573,5.83,5.9,3.48
1456,0.7,"Ideal","E","VS1",61.3,54,2978,5.77,5.83,3.54
49226,0.58,"Very Good","E","VS1",61.8,55,2082,5.35,5.39,3.32
37048,0.35,"Ideal","E","VVS1",61.9,56,967,4.55,4.53,2.81
50101,0.71,"Very Good","H","SI1",63.1,57,2207,5.65,5.61,3.55
24106,2.01,"Premium","G","SI2",60.8,61,12260,8.14,8.07,4.93
25491,2.18,"Ideal","F","SI2",62.6,55,14277,8.27,8.22,5.16
5591,1.17,"Good","D","SI2",57.4,59,3866,7.02,6.95,4.01
17104,1.51,"Very Good","I","SI2",63.1,60,6819,7.19,7.13,4.52
8573,0.9,"Very Good","F","SI1",58,63,4435,6.33,6.25,3.65
21599,1.33,"Premium","G","VS1",62.7,58,9699,6.96,7.01,4.38
5397,0.3,"Ideal","D","SI2",62.1,57,574,4.33,4.3,2.68
53084,0.72,"Very Good","D","SI2",62.3,59,2612,5.67,5.73,3.55
50636,0.23,"Very Good","F","VS2",61,59,402,3.95,3.99,2.42
15450,1.22,"Premium","H","VS2",62.7,59,6184,6.82,6.81,4.27
2002,0.93,"Ideal","I","SI2",62.3,57,3101,6.2,6.22,3.87
45299,0.51,"Very Good","E","VS2",63.1,57,1662,5.12,5.08,3.22
25869,2.01,"Good","H","SI2",62.2,57,14956,8.05,8.1,5.03
9570,0.9,"Premium","E","VS2",63,58,4625,6.16,6.13,3.87
4449,0.7,"Ideal","D","VS1",63.1,54,3618,5.62,5.65,3.56
39613,0.35,"Ideal","I","VS2",59.8,57,491,4.59,4.6,2.75
14449,1.01,"Very Good","D","SI1",62.8,60,5832,6.36,6.42,4.01
6698,0.31,"Good","I","SI1",63.8,55,408,4.31,4.34,2.76
8533,0.9,"Ideal","H","VS1",62.2,58,4428,6.14,6.17,3.83
28489,0.42,"Ideal","J","VVS2",61.7,54,673,4.83,4.86,2.99
23123,1.56,"Ideal","F","SI1",61.2,57,11148,7.52,7.48,4.59
781,0.9,"Very Good","J","SI2",63.6,58,2860,6.07,6.1,3.87
6397,1.02,"Premium","H","SI1",59.1,60,4037,6.59,6.54,3.88
37197,0.52,"Very Good","I","SI2",60.9,59,974,5.14,5.18,3.14
53251,0.5,"Ideal","F","IF",62,55,2645,5.09,5.13,3.17
27420,2.03,"Ideal","H","SI1",60.8,57,18026,8.24,8.18,4.99
25582,1.52,"Premium","G","VS1",61.2,60,14424,7.4,7.37,4.52
27203,2.32,"Ideal","I","SI2",62,57,17516,8.45,8.49,5.25
43837,0.52,"Very Good","G","VS2",60.2,56,1446,5.23,5.27,3.16
17059,0.34,"Premium","E","SI2",61.7,61,612,4.51,4.47,2.77
53625,0.3,"Ideal","D","SI1",62,56,552,4.3,4.34,2.68
17337,1.2,"Ideal","H","VS2",62.2,55,6956,6.76,6.85,4.23
22295,1.7,"Very Good","I","SI1",63.1,57,10341,7.51,7.46,4.72
14730,0.3,"Very Good","F","VS2",62.9,57,605,4.27,4.29,2.69
35496,0.41,"Ideal","F","SI1",63,56,904,4.78,4.71,2.99
32019,0.32,"Very Good","F","VVS2",62.3,57,778,4.38,4.41,2.73
33598,0.37,"Ideal","G","VS2",62.2,57,833,4.64,4.59,2.87
10915,1.01,"Very Good","G","SI1",63,57,4890,6.28,6.35,3.98
7781,0.9,"Ideal","F","SI1",61.5,56,4284,6.25,6.2,3.83
9948,1.01,"Premium","D","SI2",60.4,60,4694,6.52,6.46,3.92
5730,0.25,"Very Good","E","VVS1",60.7,58,575,4.07,4.1,2.48
25115,2.02,"Very Good","H","SI2",63.1,54,13655,8.09,7.99,5.07
27243,2.07,"Ideal","G","SI2",62.2,54,17614,8.16,8.21,5.09
17772,1.56,"Premium","I","SI1",61.7,59,7155,7.44,7.38,4.57
17035,0.9,"Good","E","IF",63.6,56,6804,6.11,6.02,3.86
32288,0.33,"Ideal","G","SI1",61.8,54,453,4.46,4.5,2.77
25015,2,"Premium","J","VS2",61.5,59,13552,8.06,8.11,4.97
40445,0.7,"Premium","G","I1",59.7,59,1138,5.76,5.57,3.39
28465,0.33,"Very Good","E","VS2",63.1,57,672,4.38,4.43,2.78
48680,0.51,"Very Good","G","VVS1",60.1,56,2005,5.16,5.35,3.16
23885,1.57,"Premium","D","SI1",62.2,59,11976,7.37,7.45,4.61
13226,1.01,"Very Good","E","SI1",62.1,56,5461,6.43,6.48,4.01
17149,1.1,"Ideal","H","SI1",61.5,56,6844,6.61,6.65,4.08
32516,0.4,"Premium","D","SI2",63,59,798,4.69,4.64,2.94
31322,0.32,"Ideal","D","VS2",61.5,56,758,4.41,4.44,2.72
20277,1.03,"Ideal","F","VVS2",61.6,56,8701,6.46,6.53,4
50570,0.75,"Ideal","E","SI2",62.1,57,2278,5.81,5.85,3.62
18659,1.11,"Premium","F","VS1",60.7,59,7623,6.64,6.61,4.02
24307,2,"Good","H","SI2",63.8,59,12554,7.93,7.88,5.04
51861,0.76,"Premium","H","SI1",60,60,2425,5.8,5.76,3.76
6302,0.9,"Premium","G","VS2",61,58,4022,6.2,6.13,3.76
31741,0.35,"Ideal","D","SI1",62.1,57,772,4.49,4.47,2.78
22687,0.38,"Ideal","G","SI1",61,57,629,4.66,4.71,2.86
29155,0.38,"Very Good","G","VS1",61.9,54,693,4.65,4.69,2.89
11117,1.13,"Premium","E","SI2",61.4,59,4936,6.78,6.7,4.14
51685,0.74,"Very Good","G","SI2",63.3,57,2398,5.73,5.7,3.62
44094,0.59,"Very Good","G","SI1",59.3,58,1555,5.45,5.51,3.25
17755,1.33,"Ideal","I","VS2",61.1,54,7148,7.14,7.15,4.37
43537,0.51,"Ideal","G","VS2",61.6,56,1427,5.13,5.18,3.18
38911,0.51,"Very Good","I","SI1",63.1,56,1052,5.14,5.06,3.22
3224,0.94,"Very Good","G","SI2",62.3,59,3351,6.2,6.26,3.88
4444,0.91,"Premium","F","SI1",62.6,56,3618,6.18,6.13,3.85
47363,0.54,"Ideal","H","VVS1",61.1,57,1846,5.22,5.26,3.2
2668,0.89,"Very Good","I","VS2",63.1,55,3238,6.09,6.17,3.87
13512,1.01,"Premium","D","SI1",60,60,5543,6.51,6.45,3.89
3381,0.31,"Ideal","I","SI1",62.7,56,408,4.3,4.34,2.71
6080,1.02,"Very Good","D","SI2",61.3,62,3971,6.42,6.46,3.95
2775,0.77,"Ideal","G","SI1",61.5,56,3253,5.89,5.92,3.63
16882,1.02,"Fair","G","VVS2",64.6,59,6736,6.31,6.29,4.07
1109,0.85,"Ideal","G","SI2",62,57,2913,6.1,6.02,3.76
31714,0.42,"Ideal","I","VS1",61.5,56,771,4.83,4.86,2.98
19927,1.5,"Very Good","I","SI1",60.7,58,8475,7.34,7.4,4.47
24929,1.71,"Premium","H","VS2",62.5,58,13376,7.64,7.52,4.74
328,0.72,"Premium","E","VS2",63,55,2802,5.79,5.61,3.59
23509,1.06,"Very Good","E","IF",62.7,58,11518,6.48,6.54,4.08
32875,0.41,"Ideal","G","SI2",60.9,56,810,4.84,4.81,2.94
20984,1.63,"Very Good","I","SI1",61.9,60,9199,7.51,7.55,4.66
14262,1.24,"Premium","E","SI1",58.5,60,5775,7.08,7.01,4.11
31502,0.34,"Premium","G","VS2",61.6,60,765,4.49,4.47,2.76
53500,0.74,"Very Good","F","SI1",62.9,57,2684,5.76,5.79,3.63
37808,0.35,"Ideal","G","IF",62,54,1001,4.54,4.56,2.82
10255,0.93,"Premium","G","VS2",62.2,59,4750,6.26,6.21,3.88
16634,1.2,"Very Good","I","VS1",62.8,54.5,6652,6.75,6.79,4.25
17117,1.01,"Premium","D","VS2",61,59,6827,6.44,6.41,3.92
24056,0.31,"Ideal","I","IF",62,54,635,4.38,4.4,2.72
34933,0.32,"Good","I","SI2",63.1,58,374,4.34,4.41,2.76
41819,0.43,"Ideal","F","VVS2",61.9,56,1250,4.87,4.82,3
51344,0.75,"Very Good","E","SI2",59,58,2363,5.95,5.99,3.52
20900,1.53,"Ideal","I","VS2",62.1,55,9116,7.43,7.35,4.59
15647,1,"Good","E","VS2",63.8,58,6272,6.31,6.19,3.99
5201,0.9,"Very Good","F","SI1",61.3,58,3780,6.08,6.13,3.74
43446,0.5,"Premium","E","SI1",62,59,1415,5.1,5.06,3.15
26413,1.7,"Very Good","G","VS2",63.1,57,15937,7.53,7.62,4.78
41295,0.34,"Ideal","D","VVS1",61.7,56,1211,4.48,4.46,2.76
35946,0.3,"Ideal","F","SI1",60.2,56,475,4.36,4.41,2.64
19476,1.26,"Premium","G","VS2",60.1,61,8113,7.04,6.97,4.21
32743,0.31,"Premium","G","VS1",62,59,802,4.3,4.28,2.66
575,0.7,"Ideal","F","SI1",60.7,57,2833,5.73,5.75,3.49
52901,0.73,"Ideal","G","VS2",62.5,56,2586,5.78,5.74,3.6
49543,0.63,"Very Good","H","VVS1",62,57,2127,5.47,5.5,3.4
41967,0.23,"Very Good","E","VVS2",61.1,58,505,3.93,3.99,2.42
29362,0.31,"Very Good","G","VS2",63.1,56,698,4.37,4.31,2.74
17645,1.31,"Very Good","G","SI2",62.2,58,7107,7.05,6.98,4.36
12569,1.2,"Premium","G","SI2",59.2,60,5278,6.92,6.9,4.09
45429,0.54,"Ideal","F","SI1",61.8,56,1669,5.22,5.23,3.23
12954,1.3,"Ideal","H","VS2",62.9,56,5387,7,6.96,4.39
29012,0.34,"Ideal","H","VVS2",61.8,54,686,4.47,4.49,2.77
2895,0.92,"Good","F","SI2",64.2,58,3282,6.14,6.11,3.93
28670,0.24,"Ideal","F","VVS2",61,56,678,4.05,4.08,2.48
48391,0.5,"Ideal","G","VVS1",62.7,57,1966,5.07,5.1,3.19
11712,0.4,"Very Good","J","VS2",60.9,62,596,4.73,4.76,2.89
2766,0.9,"Ideal","I","SI1",62.3,56,3251,6.18,6.12,3.83
34766,0.41,"Ideal","E","SI2",61.9,57,876,4.8,4.76,2.96
44706,0.57,"Ideal","E","SI1",61.9,56,1613,5.33,5.3,3.29
31948,0.3,"Ideal","F","VS2",61.6,57,776,4.32,4.28,2.65
47836,0.51,"Good","E","VVS2",63.4,64,1906,5.03,5.07,3.2
37292,0.31,"Premium","G","VVS1",59.8,62,977,4.41,4.35,2.62
17351,1.22,"Very Good","G","VS2",63.1,56,6962,6.82,6.8,4.3
20613,1.14,"Very Good","F","VVS2",63.3,56,8912,6.56,6.71,4.2
43274,0.3,"Very Good","I","SI1",63.3,59,506,4.3,4.23,2.7
23030,0.33,"Ideal","G","SI1",61.3,56,631,4.51,4.46,2.75
4876,1.02,"Ideal","I","SI1",62.1,56,3713,6.44,6.39,3.98
36554,0.4,"Ideal","E","SI1",62,57,945,4.78,4.74,2.95
9981,1,"Fair","D","SI1",66.3,58,4704,6.15,6.04,4.04
16163,1.23,"Very Good","H","VS2",60.6,59,6459,6.89,6.94,4.19
41480,0.56,"Very Good","J","VS2",60.6,57,1232,5.35,5.38,3.25
14765,1,"Premium","G","VS1",62.9,55,5940,6.39,6.33,4
1588,0.71,"Very Good","E","VS1",63.7,58,3009,5.63,5.68,3.6
258,0.76,"Premium","I","VVS1",58.8,59,2790,6,5.94,3.51
20628,1.54,"Ideal","G","SI2",62.3,60,8923,7.29,7.34,4.56
53395,0.74,"Very Good","I","VVS1",62.6,57,2666,5.76,5.78,3.61
7107,1.01,"Good","E","SI2",63.3,58,4168,6.3,6.36,4.01
40407,0.31,"Ideal","E","IF",61.9,56,1133,4.37,4.35,2.7
35713,0.3,"Premium","D","VS2",60.6,58,911,4.36,4.32,2.63
39964,0.59,"Premium","H","SI1",62.2,59,1106,5.38,5.32,3.33
42923,0.53,"Premium","G","SI1",61.3,58,1363,5.21,5.16,3.18
14502,1.33,"Ideal","J","SI1",62.4,54,5857,7.04,7.07,4.4
34754,0.41,"Premium","H","SI1",60,61,876,4.83,4.77,2.88
39023,0.43,"Premium","F","VS1",59.9,58,1056,4.89,4.93,2.94
22251,1.12,"Ideal","G","VVS2",61.5,57,10305,6.65,6.67,4.1
12133,1.08,"Premium","H","SI1",62.6,58,5171,6.56,6.53,4.1
21958,1.12,"Premium","F","VVS2",62.4,59,10028,6.58,6.66,4.13
45121,0.52,"Premium","F","VS2",60,57,1651,5.24,5.22,3.14
49881,0.7,"Premium","H","SI1",60.3,55,2176,5.8,5.75,3.48
776,0.71,"Ideal","G","VS1",61.5,56,2859,5.74,5.78,3.54
42920,0.53,"Ideal","F","SI1",62.9,57,1363,5.18,5.15,3.25
14301,1.03,"Premium","G","SI1",59.5,60,5791,6.6,6.54,3.91
36402,0.31,"Premium","D","VS2",62.6,59,942,4.33,4.3,2.7
26138,2.26,"Premium","H","SI2",61.3,60,15428,8.5,8.43,5.19
42350,0.39,"Premium","G","IF",59,60,1300,4.75,4.78,2.81
38046,0.41,"Ideal","H","VVS1",61.5,55,1011,4.81,4.79,2.95
11537,1.01,"Very Good","H","VS2",62.1,57,5028,6.39,6.45,3.99
19339,1.2,"Ideal","G","VS2",62.4,54.7,8040,6.79,6.85,4.25
19001,1,"Premium","G","IF",62.2,61,7822,6.41,6.38,3.98
35511,0.41,"Premium","E","SI1",61.8,60,904,4.78,4.74,2.94
21087,1.23,"Premium","D","VS2",62.6,52,9257,6.93,6.88,4.32
16999,1.01,"Premium","G","VS1",60.3,58,6787,6.56,6.5,3.94
50583,1,"Fair","F","I1",68,57,2280,6.14,6.05,4.15
30841,0.33,"Premium","H","VS1",61,59,743,4.5,4.45,2.73
26078,1.02,"Very Good","D","IF",62.7,57,15306,6.36,6.46,4.02
37023,0.33,"Premium","G","VVS2",61.7,59,965,4.42,4.39,2.72
