"id","person_age","person_gender","person_education","person_income","person_emp_exp","person_home_ownership","loan_amnt","loan_intent","loan_int_rate","loan_percent_income","cb_person_cred_hist_length","credit_score","previous_loan_defaults_on_file","loan_status"
"1519731",27,"female","Bachelor",101031,7,"RENT",20000,"MEDICAL",16,0.2,5,583,"No",1
"1519732",49,"female","High School",104625,26,"RENT",16875,"PERSONAL",7.51,0.16,14,657,"Yes",0
"1519733",30,"female","Associate",80184,7,"MORTGAGE",12000,"HOMEIMPROVEMENT",11.71,0.15,6,693,"No",1
"1519734",27,"female","Associate",41635,3,"RENT",2100,"PERSONAL",12.15,0.05,9,682,"No",0
"1519735",25,"female","Associate",34756,0,"RENT",7500,"EDUCATION",15.33,0.22,3,604,"No",1
"1519736",31,"female","Bachelor",87669,11,"RENT",4000,"EDUCATION",9.99,0.05,5,653,"No",0
"1519737",20,"male","Bachelor",93288,0,"MORTGAGE",6000,"VENTURE",8,0.06,2,699,"Yes",0
"1519738",35,"male","Associate",45749,12,"RENT",2000,"VENTURE",11.26,0.04,8,698,"No",0
"1519739",31,"female","Associate",72915,9,"OWN",24250,"VENTURE",12.18,0.33,7,648,"Yes",0
"1519740",27,"female","Associate",54925,7,"MORTGAGE",7500,"EDUCATION",13.28,0.14,6,612,"Yes",0
"1519741",25,"male","Bachelor",46958,3,"MORTGAGE",10000,"DEBTCONSOLIDATION",7.29,0.21,2,472,"Yes",0
"1519742",24,"female","Associate",33707,1,"MORTGAGE",10000,"EDUCATION",11.01,0.3,2,618,"Yes",0
"1519743",26,"female","High School",48288,4,"MORTGAGE",15250,"MEDICAL",15.05,0.32,4,645,"No",1
"1519744",25,"male","Bachelor",44029,0,"RENT",12000,"MEDICAL",5.88,0.27,3,674,"No",1
"1519745",23,"female","Master",48000,0,"RENT",12000,"MEDICAL",10.83,0.25,3,535,"No",1
"1519746",23,"male","Master",102937,0,"RENT",12000,"VENTURE",13.16,0.12,4,714,"Yes",0
"1519747",36,"female","Master",53727,12,"RENT",8000,"DEBTCONSOLIDATION",17.49,0.15,15,677,"No",1
"1519748",27,"female","Bachelor",35638,5,"RENT",9750,"PERSONAL",7.51,0.27,6,705,"No",1
"1519749",33,"female","Associate",80302,12,"MORTGAGE",20000,"PERSONAL",12.61,0.25,5,626,"No",0
"1519750",31,"male","Associate",330809,13,"MORTGAGE",25000,"PERSONAL",13.85,0.08,6,697,"Yes",0
"1519751",25,"male","Bachelor",120794,0,"MORTGAGE",26264,"PERSONAL",11.57,0.22,4,632,"Yes",0
"1519752",22,"female","High School",165525,2,"MORTGAGE",10000,"DEBTCONSOLIDATION",5.79,0.06,4,694,"No",0
"1519753",25,"male","High School",37333,4,"RENT",7000,"MEDICAL",7.74,0.19,2,571,"No",0
"1519754",28,"male","Associate",34295,6,"OWN",6000,"HOMEIMPROVEMENT",8.9,0.17,8,606,"No",0
"1519755",30,"male","Bachelor",50505,7,"MORTGAGE",10000,"HOMEIMPROVEMENT",12.73,0.2,10,647,"No",0
"1519756",28,"male","Associate",70519,7,"RENT",6000,"HOMEIMPROVEMENT",12.42,0.09,6,541,"Yes",0
"1519757",27,"male","High School",121502,6,"MORTGAGE",15000,"EDUCATION",14.65,0.12,6,558,"No",0
"1519758",31,"male","High School",70575,7,"MORTGAGE",15000,"MEDICAL",11.84,0.21,8,606,"Yes",0
"1519759",24,"female","Associate",84504,4,"RENT",10000,"PERSONAL",8.38,0.12,2,649,"No",0
"1519760",23,"female","Associate",68337,0,"RENT",6000,"EDUCATION",7.49,0.09,4,669,"No",0
"1519761",23,"female","High School",61430,0,"MORTGAGE",5300,"DEBTCONSOLIDATION",5.42,0.09,4,538,"No",0
"1519762",27,"male","Master",229251,7,"RENT",22000,"VENTURE",6.91,0.1,8,635,"Yes",0
"1519763",24,"male","Bachelor",73352,1,"RENT",20000,"VENTURE",11.01,0.27,4,583,"No",1
"1519764",39,"male","Bachelor",109423,20,"MORTGAGE",4600,"PERSONAL",11.11,0.04,11,570,"Yes",0
"1519765",22,"female","Bachelor",37192,3,"RENT",4800,"PERSONAL",11.01,0.13,3,586,"No",1
"1519766",32,"female","Associate",61356,8,"RENT",6500,"VENTURE",16.32,0.11,10,692,"No",0
"1519767",35,"male","Associate",40732,10,"RENT",8000,"PERSONAL",10.61,0.2,11,630,"No",1
"1519768",24,"male","High School",69974,2,"RENT",2500,"EDUCATION",14.72,0.04,3,534,"Yes",0
"1519769",22,"female","Master",29474,0,"RENT",1500,"MEDICAL",18.79,0.05,4,515,"No",1
"1519770",35,"male","Master",270926,13,"MORTGAGE",5000,"VENTURE",7.49,0.02,9,676,"No",0
"1519771",26,"female","Bachelor",138836,4,"MORTGAGE",20000,"EDUCATION",13.16,0.14,2,534,"Yes",0
"1519772",26,"female","Bachelor",67034,2,"RENT",4200,"MEDICAL",14.01,0.06,5,645,"No",0
"1519773",21,"male","High School",63397,0,"MORTGAGE",18000,"EDUCATION",8.49,0.28,2,617,"Yes",0
"1519774",25,"female","Associate",57140,5,"RENT",5000,"MEDICAL",6.76,0.09,3,638,"No",0
"1519775",21,"female","High School",88290,0,"RENT",14000,"EDUCATION",13.49,0.16,3,542,"Yes",0
"1519776",24,"male","Associate",51582,2,"MORTGAGE",1200,"VENTURE",11.49,0.02,3,611,"Yes",0
"1519777",41,"male","High School",47172,21,"RENT",8875,"DEBTCONSOLIDATION",19.03,0.19,11,591,"Yes",0
"1519778",24,"female","Associate",60950,1,"RENT",8000,"EDUCATION",7.74,0.13,4,595,"No",0
"1519779",33,"male","Bachelor",300961,10,"RENT",35000,"MEDICAL",7.29,0.12,7,609,"Yes",0
"1519780",24,"female","Bachelor",66984,2,"RENT",8000,"HOMEIMPROVEMENT",14.61,0.12,2,662,"No",1
"1519781",22,"female","Master",70567,0,"OWN",10000,"EDUCATION",14.83,0.14,2,632,"Yes",0
"1519782",36,"male","Bachelor",97073,13,"MORTGAGE",20000,"EDUCATION",11.57,0.21,14,683,"Yes",0
"1519783",24,"male","High School",186184,6,"MORTGAGE",6000,"DEBTCONSOLIDATION",5.79,0.03,4,618,"Yes",0
"1519784",24,"female","High School",114879,0,"MORTGAGE",35000,"EDUCATION",7.85,0.3,4,650,"Yes",0
"1519785",28,"male","Bachelor",95734,5,"MORTGAGE",12000,"HOMEIMPROVEMENT",13.16,0.13,5,655,"Yes",0
"1519786",26,"male","Associate",150791,7,"MORTGAGE",30000,"MEDICAL",10.32,0.2,9,585,"Yes",0
"1519787",24,"female","High School",103040,2,"RENT",8100,"HOMEIMPROVEMENT",11.01,0.08,2,672,"Yes",0
"1519788",35,"female","Bachelor",36263,12,"RENT",3000,"EDUCATION",12.53,0.08,5,693,"No",0
"1519789",24,"male","Bachelor",60854,1,"RENT",10000,"PERSONAL",11.71,0.16,2,540,"Yes",0
"1519790",23,"female","Master",91076,0,"MORTGAGE",6000,"EDUCATION",8,0.07,2,675,"No",0
"1519791",29,"female","Master",60759,6,"MORTGAGE",6000,"HOMEIMPROVEMENT",10.27,0.1,6,608,"Yes",0
"1519792",29,"male","Master",144766,9,"MORTGAGE",7000,"PERSONAL",8.46,0.05,10,639,"Yes",0
"1519793",24,"female","Associate",149887,0,"MORTGAGE",12000,"EDUCATION",10.36,0.08,4,661,"Yes",0
"1519794",22,"male","Master",62309,0,"MORTGAGE",13000,"VENTURE",13.48,0.21,3,645,"Yes",0
"1519795",24,"male","High School",18450,1,"RENT",3825,"MEDICAL",11.01,0.21,2,635,"No",1
"1519796",38,"female","High School",107706,14,"MORTGAGE",6000,"PERSONAL",5.42,0.06,13,625,"No",0
"1519797",26,"female","Bachelor",77941,1,"RENT",2500,"MEDICAL",10.99,0.03,3,540,"Yes",0
"1519798",22,"male","Master",75405,0,"OWN",10000,"VENTURE",11.58,0.13,2,628,"Yes",0
"1519799",26,"male","Bachelor",132918,2,"MORTGAGE",4000,"DEBTCONSOLIDATION",6.92,0.03,2,632,"Yes",0
"1519800",23,"male","Bachelor",37033,0,"MORTGAGE",1400,"DEBTCONSOLIDATION",6.03,0.04,4,593,"No",0
"1519801",26,"male","High School",68297,3,"RENT",24250,"MEDICAL",14.96,0.36,2,507,"No",1
"1519802",24,"female","Bachelor",90932,4,"MORTGAGE",25000,"HOMEIMPROVEMENT",11.83,0.27,2,528,"Yes",0
"1519803",22,"male","Associate",37004,0,"RENT",5000,"EDUCATION",10.33,0.14,3,624,"No",0
"1519804",27,"male","Bachelor",25195,7,"RENT",5300,"DEBTCONSOLIDATION",11.01,0.21,6,607,"Yes",0
"1519805",35,"male","Bachelor",120910,9,"MORTGAGE",3000,"DEBTCONSOLIDATION",8.36,0.02,10,560,"No",0
"1519806",29,"female","Master",179221,7,"RENT",29550,"EDUCATION",8.9,0.16,9,699,"No",0
"1519807",23,"male","Associate",169121,4,"MORTGAGE",12000,"PERSONAL",5.42,0.07,3,667,"Yes",0
"1519808",22,"female","Associate",60897,0,"MORTGAGE",7200,"VENTURE",11.01,0.12,3,636,"No",0
"1519809",24,"female","Bachelor",60160,0,"RENT",7803,"EDUCATION",15.49,0.13,2,702,"No",1
"1519810",41,"male","High School",57178,17,"MORTGAGE",7200,"DEBTCONSOLIDATION",7.51,0.13,16,681,"No",0
"1519811",31,"male","Associate",106234,6,"MORTGAGE",12662,"VENTURE",8.85,0.12,10,676,"No",0
"1519812",31,"male","Bachelor",141447,9,"MORTGAGE",3600,"HOMEIMPROVEMENT",6.91,0.03,5,585,"Yes",0
"1519813",28,"male","High School",55542,3,"MORTGAGE",6473,"MEDICAL",10.42,0.12,5,652,"No",0
"1519814",31,"female","High School",300785,12,"RENT",20000,"DEBTCONSOLIDATION",12.8,0.07,9,644,"No",0
"1519815",31,"female","Bachelor",102056,10,"MORTGAGE",7600,"VENTURE",7.51,0.07,5,614,"Yes",0
"1519816",26,"female","Bachelor",73071,4,"RENT",17500,"VENTURE",6.54,0.24,4,663,"No",0
"1519817",31,"male","Bachelor",241278,8,"MORTGAGE",7800,"PERSONAL",9.63,0.03,6,669,"No",0
"1519818",25,"male","Bachelor",32477,1,"RENT",12000,"MEDICAL",14.25,0.37,4,624,"No",1
"1519819",23,"female","High School",96764,0,"MORTGAGE",4800,"VENTURE",7.29,0.05,4,681,"Yes",0
"1519820",22,"female","High School",38629,0,"RENT",5000,"PERSONAL",7.51,0.13,3,640,"Yes",0
"1519821",23,"female","Master",145164,0,"MORTGAGE",10000,"DEBTCONSOLIDATION",9.91,0.07,3,692,"No",0
"1519822",29,"female","Associate",91120,9,"RENT",15000,"PERSONAL",7.88,0.16,9,626,"No",0
"1519823",23,"male","High School",19676,0,"RENT",2500,"EDUCATION",10.65,0.13,2,642,"No",1
"1519824",21,"male","Master",57564,0,"MORTGAGE",5400,"MEDICAL",8.9,0.09,3,690,"Yes",0
"1519825",22,"female","Bachelor",29678,0,"OWN",5000,"MEDICAL",12.21,0.17,3,589,"Yes",0
"1519826",27,"male","High School",69925,3,"MORTGAGE",3455,"VENTURE",5.76,0.05,5,556,"Yes",0
"1519827",27,"male","Associate",58524,6,"MORTGAGE",6000,"PERSONAL",13.49,0.1,7,655,"Yes",0
"1519828",25,"male","Associate",126747,0,"MORTGAGE",5000,"PERSONAL",15.13,0.04,3,563,"Yes",0
"1519829",28,"female","Bachelor",91096,7,"MORTGAGE",15000,"PERSONAL",14.65,0.16,7,633,"Yes",0
"1519830",22,"male","Master",73098,0,"RENT",2100,"VENTURE",13.43,0.03,2,622,"Yes",0
"1519831",22,"male","High School",162959,0,"MORTGAGE",10800,"DEBTCONSOLIDATION",8,0.07,4,592,"Yes",0
"1519832",28,"female","Associate",35926,8,"RENT",4800,"VENTURE",15.23,0.13,7,601,"Yes",0
"1519833",22,"male","Associate",57061,0,"RENT",12000,"MEDICAL",13.32,0.21,3,600,"Yes",0
"1519834",25,"male","Master",70383,4,"RENT",6000,"EDUCATION",11.28,0.09,3,678,"No",1
"1519835",35,"male","Bachelor",100733,13,"MORTGAGE",15000,"HOMEIMPROVEMENT",11.01,0.15,7,569,"Yes",0
"1519836",23,"female","High School",81721,0,"MORTGAGE",6000,"DEBTCONSOLIDATION",10.22,0.07,3,606,"Yes",0
"1519837",24,"male","Bachelor",68399,0,"RENT",12000,"EDUCATION",9.11,0.18,4,504,"Yes",0
"1519838",22,"male","Associate",66898,0,"RENT",6000,"DEBTCONSOLIDATION",7.51,0.09,3,594,"No",0
"1519839",33,"male","Master",29689,9,"RENT",3000,"MEDICAL",6.62,0.1,9,635,"No",0
"1519840",24,"male","Bachelor",222674,0,"MORTGAGE",3000,"MEDICAL",7.88,0.01,2,566,"Yes",0
"1519841",44,"male","High School",118400,21,"RENT",5000,"HOMEIMPROVEMENT",15.96,0.04,13,683,"Yes",0
"1519842",29,"female","High School",119557,0,"RENT",7000,"VENTURE",11.11,0.06,10,657,"Yes",0
"1519843",26,"male","Master",69592,3,"OWN",1600,"VENTURE",15.23,0.02,4,675,"Yes",0
"1519844",23,"male","Associate",55060,3,"RENT",11000,"MEDICAL",9.75,0.2,2,630,"Yes",0
"1519845",22,"male","High School",71611,0,"RENT",12000,"PERSONAL",10.37,0.17,3,659,"No",0
"1519846",51,"male","Associate",20994,30,"OWN",1000,"PERSONAL",11.11,0.05,22,638,"Yes",0
"1519847",29,"male","Associate",49234,7,"MORTGAGE",25000,"PERSONAL",11.86,0.51,7,650,"Yes",0
"1519848",23,"male","Associate",73352,1,"MORTGAGE",10000,"DEBTCONSOLIDATION",11.71,0.14,4,523,"Yes",0
"1519849",21,"male","Associate",180897,1,"OWN",25000,"VENTURE",7.49,0.14,2,652,"No",0
"1519850",29,"male","Associate",83821,9,"MORTGAGE",14000,"HOMEIMPROVEMENT",7.51,0.17,5,662,"No",0
"1519851",29,"male","Associate",98561,8,"MORTGAGE",10000,"EDUCATION",11.01,0.1,8,671,"No",0
"1519852",26,"female","Master",35991,1,"RENT",1000,"MEDICAL",7.74,0.03,4,627,"Yes",0
"1519853",29,"female","Bachelor",33196,5,"RENT",12000,"DEBTCONSOLIDATION",13.24,0.36,6,643,"No",1
"1519854",29,"female","Bachelor",36877,5,"RENT",6000,"VENTURE",8.57,0.16,10,669,"Yes",0
"1519855",24,"male","Master",103084,4,"OWN",8000,"PERSONAL",15.57,0.08,2,605,"No",0
"1519856",26,"female","Bachelor",183214,6,"MORTGAGE",5800,"EDUCATION",7.88,0.03,3,604,"Yes",0
"1519857",25,"male","High School",13107,2,"RENT",1750,"VENTURE",7.49,0.13,3,624,"No",1
"1519858",32,"male","High School",61119,11,"OWN",8000,"MEDICAL",7.49,0.13,10,696,"Yes",0
"1519859",29,"male","Bachelor",111706,8,"RENT",25000,"VENTURE",14.96,0.22,5,668,"No",0
"1519860",24,"male","Associate",145207,1,"MORTGAGE",25000,"EDUCATION",13.99,0.17,4,671,"No",0
"1519861",29,"male","Bachelor",77829,6,"OWN",12000,"PERSONAL",12.61,0.15,5,624,"No",0
"1519862",29,"female","Associate",294702,8,"RENT",8000,"MEDICAL",14.09,0.03,5,680,"No",1
"1519863",25,"male","High School",11156,2,"RENT",3343,"EDUCATION",9.64,0.3,4,683,"No",1
"1519864",27,"male","Associate",92287,7,"MORTGAGE",6400,"EDUCATION",10.65,0.07,7,661,"Yes",0
"1519865",24,"male","Bachelor",55510,0,"RENT",12000,"MEDICAL",7.51,0.22,4,566,"Yes",0
"1519866",24,"female","Master",72919,1,"RENT",25000,"DEBTCONSOLIDATION",11.01,0.34,2,553,"No",1
"1519867",23,"male","Master",94489,1,"RENT",8100,"DEBTCONSOLIDATION",7.29,0.09,2,534,"Yes",0
"1519868",27,"female","Master",44033,2,"MORTGAGE",4000,"VENTURE",11.49,0.09,9,721,"No",0
"1519869",26,"male","Associate",174833,3,"RENT",10000,"HOMEIMPROVEMENT",10.99,0.06,3,679,"Yes",0
"1519870",24,"female","Associate",57403,2,"OWN",6000,"PERSONAL",11.11,0.1,4,653,"Yes",0
"1519871",36,"female","High School",43847,11,"MORTGAGE",5000,"VENTURE",9.3,0.11,12,599,"Yes",0
"1519872",28,"male","Associate",52764,7,"RENT",3000,"EDUCATION",7.49,0.06,7,609,"Yes",0
"1519873",24,"male","Bachelor",99509,1,"RENT",14700,"DEBTCONSOLIDATION",8.49,0.15,4,610,"No",0
"1519874",23,"male","Associate",120368,0,"RENT",20000,"EDUCATION",15.28,0.17,4,569,"Yes",0
"1519875",38,"male","High School",58491,17,"MORTGAGE",8400,"EDUCATION",12.33,0.14,15,692,"No",0
"1519876",23,"female","Bachelor",68034,1,"RENT",11000,"DEBTCONSOLIDATION",7.49,0.16,4,657,"Yes",0
"1519877",24,"male","Associate",52996,1,"RENT",10000,"EDUCATION",5.79,0.19,2,688,"No",0
"1519878",23,"male","High School",63481,1,"RENT",6600,"DEBTCONSOLIDATION",7.49,0.1,3,677,"Yes",0
"1519879",41,"female","Bachelor",87416,19,"OWN",10000,"HOMEIMPROVEMENT",13.49,0.11,11,655,"Yes",0
"1519880",25,"male","High School",103132,3,"MORTGAGE",20000,"VENTURE",13.92,0.19,3,630,"Yes",0
"1519881",32,"female","Master",46722,6,"OWN",4000,"VENTURE",14.65,0.09,9,667,"No",0
"1519882",24,"female","Bachelor",121061,3,"RENT",20000,"HOMEIMPROVEMENT",11.71,0.17,3,684,"No",0
"1519883",29,"female","Bachelor",160923,4,"MORTGAGE",8263,"MEDICAL",12.08,0.05,5,575,"Yes",0
"1519884",25,"male","Associate",59792,4,"RENT",12000,"DEBTCONSOLIDATION",13.49,0.2,2,624,"No",1
"1519885",23,"female","Associate",65297,0,"MORTGAGE",2000,"DEBTCONSOLIDATION",9.62,0.03,4,590,"No",0
"1519886",22,"female","Associate",48822,0,"RENT",6000,"EDUCATION",12.87,0.12,3,552,"Yes",0
"1519887",26,"male","Bachelor",51602,4,"RENT",2250,"DEBTCONSOLIDATION",10.38,0.04,4,644,"No",0
"1519888",22,"male","Bachelor",39660,0,"RENT",7000,"DEBTCONSOLIDATION",6.62,0.18,2,711,"Yes",0
"1519889",24,"female","Associate",116447,2,"RENT",7700,"EDUCATION",12.53,0.07,4,645,"No",0
"1519890",22,"female","Associate",27520,1,"RENT",2000,"VENTURE",7.29,0.07,3,604,"No",0
"1519891",26,"male","Bachelor",88398,3,"RENT",2717,"DEBTCONSOLIDATION",12.91,0.03,7,625,"No",0
"1519892",24,"female","Bachelor",74300,1,"MORTGAGE",17000,"MEDICAL",6.03,0.23,4,592,"Yes",0
"1519893",25,"male","High School",87471,1,"MORTGAGE",20000,"DEBTCONSOLIDATION",11.83,0.23,4,486,"Yes",0
"1519894",24,"female","High School",32536,1,"RENT",5000,"MEDICAL",11.67,0.15,4,619,"Yes",0
"1519895",29,"female","Associate",65280,8,"MORTGAGE",11225,"HOMEIMPROVEMENT",11.14,0.17,7,664,"No",0
"1519896",30,"female","Master",37403,8,"RENT",4500,"EDUCATION",13.92,0.12,8,672,"Yes",0
"1519897",22,"female","High School",73013,1,"MORTGAGE",3950,"DEBTCONSOLIDATION",10.65,0.05,4,501,"Yes",0
"1519898",26,"female","High School",85995,5,"MORTGAGE",1000,"DEBTCONSOLIDATION",6.39,0.01,4,598,"Yes",0
"1519899",21,"male","Bachelor",49223,0,"MORTGAGE",13000,"EDUCATION",13.48,0.26,2,642,"Yes",0
"1519900",29,"male","High School",46716,6,"RENT",2000,"MEDICAL",12.87,0.04,9,642,"Yes",0
"1519901",66,"male","Associate",51628,45,"RENT",6475,"MEDICAL",9.99,0.13,25,719,"No",0
"1519902",32,"male","High School",60453,7,"RENT",2757,"DEBTCONSOLIDATION",12.06,0.05,8,641,"Yes",0
"1519903",25,"female","Master",90940,0,"RENT",6400,"PERSONAL",15.99,0.07,2,489,"Yes",0
"1519904",22,"male","Associate",37252,0,"RENT",8000,"VENTURE",11.01,0.21,3,553,"No",1
"1519905",26,"male","Bachelor",37000,5,"MORTGAGE",2000,"HOMEIMPROVEMENT",11.99,0.05,2,639,"No",1
"1519906",39,"male","Associate",66860,19,"OWN",13000,"HOMEIMPROVEMENT",13.98,0.19,14,551,"Yes",0
"1519907",25,"female","Bachelor",73063,1,"MORTGAGE",1800,"PERSONAL",12.21,0.02,2,672,"Yes",0
"1519908",29,"male","Bachelor",37310,10,"RENT",1500,"DEBTCONSOLIDATION",11.49,0.04,8,683,"No",1
"1519909",24,"female","Associate",75350,3,"RENT",4800,"PERSONAL",7.14,0.06,3,684,"No",0
"1519910",37,"male","Associate",94504,17,"MORTGAGE",20000,"EDUCATION",13.9,0.21,11,549,"Yes",0
"1519911",22,"male","High School",48966,0,"RENT",2800,"EDUCATION",7.49,0.06,2,675,"No",0
"1519912",28,"female","Master",105305,8,"MORTGAGE",8115,"EDUCATION",9.68,0.08,10,662,"No",0
"1519913",23,"male","Associate",69804,2,"MORTGAGE",17450,"VENTURE",6.62,0.25,3,588,"Yes",0
"1519914",21,"female","High School",35903,0,"MORTGAGE",4200,"PERSONAL",11.99,0.12,3,554,"Yes",0
"1519915",25,"female","Associate",78633,1,"RENT",10000,"HOMEIMPROVEMENT",7.88,0.13,4,624,"No",0
"1519916",26,"female","Bachelor",48785,4,"RENT",5000,"MEDICAL",7.74,0.1,3,553,"Yes",0
"1519917",24,"male","Bachelor",82358,0,"MORTGAGE",4000,"EDUCATION",10.58,0.05,5,647,"Yes",0
"1519918",25,"male","Bachelor",60100,2,"OWN",3000,"PERSONAL",11.01,0.05,4,728,"No",0
"1519919",36,"male","Associate",41699,16,"MORTGAGE",5000,"VENTURE",10.65,0.12,11,737,"No",0
"1519920",30,"male","Bachelor",76997,8,"MORTGAGE",12000,"VENTURE",15.33,0.16,9,670,"Yes",0
"1519921",30,"male","High School",159925,5,"RENT",8000,"VENTURE",13.57,0.05,5,636,"Yes",0
"1519922",25,"female","High School",46520,0,"RENT",6400,"VENTURE",7.88,0.14,3,608,"Yes",0
"1519923",27,"female","Associate",33443,7,"RENT",3000,"DEBTCONSOLIDATION",5.79,0.09,10,564,"Yes",0
"1519924",30,"female","High School",162480,9,"MORTGAGE",24000,"DEBTCONSOLIDATION",15.96,0.15,6,572,"Yes",0
"1519925",32,"female","Bachelor",120571,7,"MORTGAGE",5000,"EDUCATION",11.86,0.04,8,523,"Yes",0
"1519926",28,"male","Associate",26136,5,"RENT",6250,"DEBTCONSOLIDATION",7.9,0.24,8,645,"Yes",0
"1519927",23,"female","Associate",44360,1,"MORTGAGE",7217,"MEDICAL",5.55,0.16,3,697,"Yes",0
"1519928",34,"female","Bachelor",145880,14,"MORTGAGE",9600,"DEBTCONSOLIDATION",11.01,0.07,7,685,"Yes",0
"1519929",36,"male","Bachelor",145182,12,"RENT",24250,"PERSONAL",11.96,0.17,11,619,"Yes",0
"1519930",25,"female","Bachelor",75735,2,"MORTGAGE",4000,"PERSONAL",9.35,0.05,4,570,"Yes",0
"1519931",38,"male","Bachelor",97036,14,"RENT",1500,"EDUCATION",11.49,0.02,16,503,"Yes",0
"1519932",26,"female","Associate",54748,1,"MORTGAGE",15098,"EDUCATION",13.42,0.28,6,526,"Yes",0
"1519933",23,"male","Master",78953,1,"RENT",3000,"VENTURE",13.61,0.04,3,676,"No",0
"1519934",26,"male","High School",88882,5,"MORTGAGE",15000,"EDUCATION",10.38,0.17,4,594,"Yes",0
"1519935",30,"male","Bachelor",111523,7,"RENT",5000,"VENTURE",11.01,0.04,6,665,"No",0
"1519936",22,"male","High School",88159,0,"MORTGAGE",13200,"EDUCATION",7.29,0.15,3,584,"Yes",0
"1519937",23,"male","High School",120930,0,"MORTGAGE",15000,"MEDICAL",13.39,0.12,3,544,"Yes",0
"1519938",22,"male","High School",46913,0,"RENT",3500,"EDUCATION",13.99,0.07,3,605,"No",0
"1519939",23,"female","Master",90767,3,"MORTGAGE",16100,"EDUCATION",7.9,0.18,3,712,"Yes",0
"1519940",25,"male","High School",67131,3,"RENT",14000,"HOMEIMPROVEMENT",6.62,0.21,2,611,"Yes",0
"1519941",31,"male","Associate",74278,5,"MORTGAGE",16855,"VENTURE",11.37,0.23,5,665,"Yes",0
"1519942",23,"male","Bachelor",72817,0,"MORTGAGE",4000,"DEBTCONSOLIDATION",7.14,0.05,3,676,"Yes",0
"1519943",23,"female","High School",73093,0,"MORTGAGE",7200,"DEBTCONSOLIDATION",11.01,0.1,2,611,"No",0
"1519944",23,"male","Bachelor",92575,0,"MORTGAGE",15000,"DEBTCONSOLIDATION",11.89,0.16,2,605,"No",1
"1519945",23,"female","Associate",54818,0,"RENT",5000,"MEDICAL",10.63,0.09,4,603,"Yes",0
"1519946",22,"female","Master",58839,0,"MORTGAGE",15000,"VENTURE",6.17,0.25,4,624,"Yes",0
"1519947",32,"male","Associate",59737,8,"MORTGAGE",5000,"HOMEIMPROVEMENT",7.74,0.08,10,625,"Yes",0
"1519948",24,"male","Associate",41704,0,"RENT",9000,"DEBTCONSOLIDATION",15.66,0.22,4,668,"No",1
"1519949",33,"female","Associate",127880,9,"MORTGAGE",15000,"DEBTCONSOLIDATION",11.9,0.12,8,663,"Yes",0
"1519950",24,"female","Master",85082,1,"RENT",14400,"EDUCATION",12.68,0.17,4,621,"Yes",0
"1519951",24,"male","High School",88438,0,"MORTGAGE",14400,"DEBTCONSOLIDATION",8.94,0.16,2,569,"Yes",0
"1519952",37,"male","High School",165444,11,"MORTGAGE",5263,"VENTURE",10.01,0.03,10,679,"Yes",0
"1519953",23,"male","Bachelor",124530,0,"MORTGAGE",4000,"DEBTCONSOLIDATION",13.49,0.03,2,651,"No",0
"1519954",22,"male","Associate",79083,0,"MORTGAGE",2106,"DEBTCONSOLIDATION",13.29,0.03,4,576,"Yes",0
"1519955",24,"male","High School",37039,3,"RENT",8000,"MEDICAL",13.13,0.22,3,566,"Yes",0
"1519956",23,"female","Associate",83896,0,"OWN",16800,"VENTURE",7.51,0.2,3,659,"Yes",0
"1519957",34,"female","Doctorate",71574,12,"RENT",17023,"MEDICAL",17.44,0.24,10,677,"No",1
"1519958",23,"male","Bachelor",117469,1,"MORTGAGE",15000,"PERSONAL",16.4,0.13,3,648,"No",0
"1519959",22,"female","Bachelor",133366,0,"RENT",9000,"EDUCATION",5.79,0.07,4,607,"No",0
"1519960",23,"female","High School",84746,0,"RENT",20000,"MEDICAL",14.82,0.24,4,688,"No",0
"1519961",23,"female","Bachelor",76087,0,"MORTGAGE",9600,"MEDICAL",13.22,0.13,3,674,"No",0
"1519962",29,"female","High School",47758,9,"RENT",2000,"EDUCATION",15.05,0.04,9,590,"Yes",0
"1519963",34,"female","High School",43011,14,"OWN",3000,"VENTURE",10.62,0.07,8,636,"No",0
"1519964",29,"male","Bachelor",50428,7,"RENT",5000,"PERSONAL",11.49,0.1,9,536,"Yes",0
"1519965",22,"male","Master",18155,1,"RENT",3250,"PERSONAL",16.29,0.18,4,603,"No",1
"1519966",32,"male","High School",169170,10,"MORTGAGE",12000,"HOMEIMPROVEMENT",9.25,0.07,8,583,"Yes",0
"1519967",26,"female","Associate",66406,1,"RENT",4500,"MEDICAL",11.01,0.07,3,585,"Yes",0
"1519968",21,"male","Associate",72843,0,"RENT",25000,"EDUCATION",10.99,0.34,4,718,"No",1
"1519969",27,"female","Doctorate",39279,4,"RENT",8600,"MEDICAL",16.02,0.22,6,684,"No",1
"1519970",22,"female","Master",31150,1,"OWN",11100,"EDUCATION",9.63,0.36,3,646,"Yes",0
"1519971",26,"female","Bachelor",94635,2,"RENT",24250,"HOMEIMPROVEMENT",17.56,0.26,3,643,"No",1
"1519972",24,"male","Associate",85101,1,"OWN",24250,"PERSONAL",12.18,0.28,2,614,"No",0
"1519973",23,"female","Master",67281,0,"MORTGAGE",12375,"EDUCATION",9.91,0.18,3,629,"Yes",0
"1519974",47,"female","Bachelor",293584,20,"RENT",9000,"HOMEIMPROVEMENT",13.61,0.03,11,679,"No",0
