"num","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
26133,1.51,"Premium","G","VVS1",62.2,58,15420,7.33,7.3,4.55
16815,1.21,"Very Good","F","SI1",59.4,56,6708,6.95,7,4.14
5574,0.79,"Ideal","E","VS2",62.2,55,3861,5.97,5.9,3.69
52417,0.7,"Good","D","SI1",63.6,60,2512,5.59,5.51,3.51
19269,1.09,"Ideal","G","VS1",61.7,54,7992,6.65,6.7,4.12
20092,1.5,"Premium","J","VVS1",62.3,62,8568,7.23,7.16,4.48
2164,0.74,"Ideal","G","SI1",61.3,57,3130,5.81,5.83,3.57
4282,1,"Fair","I","SI1",64.8,59,3584,6.23,6.14,4.01
45522,0.5,"Premium","D","VS2",61.1,58,1683,5.18,5.09,3.14
2280,0.82,"Premium","D","SI2",61.7,56,3159,6.01,5.99,3.7
1647,0.71,"Ideal","F","VVS2",62.6,56,3018,5.7,5.65,3.55
51144,0.7,"Very Good","F","SI1",60.3,57,2343,5.73,5.77,3.47
661,0.79,"Ideal","D","SI1",61.5,56,2846,5.96,5.91,3.65
8118,0.9,"Ideal","D","SI1",61.6,56,4351,6.19,6.21,3.82
41693,0.5,"Ideal","G","SI1",62.5,57,1240,5.09,5.05,3.17
37859,0.44,"Ideal","E","VS2",62.4,57,1003,4.88,4.9,3.05
40994,0.63,"Premium","J","SI1",61.9,59,1181,5.49,5.47,3.39
15435,1.21,"Ideal","H","SI1",61.1,57,6180,6.91,6.83,4.2
3215,1,"Fair","I","SI2",65.8,58,3348,6.23,6.27,4.11
28508,0.3,"Fair","G","VS1",64.4,61,673,4.2,4.16,2.69
44,0.26,"Good","D","VS1",58.4,63,403,4.19,4.24,2.46
2726,0.36,"Ideal","G","SI2",61.8,56,565,4.58,4.61,2.84
33199,0.3,"Ideal","G","VVS2",62.9,55,819,4.31,4.28,2.7
39466,0.53,"Very Good","G","SI2",63.4,55,1079,5.1,5.19,3.26
24576,1.51,"Very Good","G","VS2",63.3,60,12872,7.28,7.2,4.58
43207,0.52,"Ideal","J","SI1",62.3,56,1395,5.12,5.16,3.2
14777,0.99,"Ideal","F","VS1",61,55,5947,6.46,6.52,3.96
51121,0.57,"Ideal","F","VVS2",62.1,56,2339,5.31,5.35,3.31
28487,0.4,"Good","G","SI2",60.6,55.8,672,4.76,4.82,2.91
3614,0.77,"Good","D","VS2",64.3,56,3428,5.84,5.77,3.73
33912,0.3,"Premium","E","VS2",62.6,58,844,4.28,4.25,2.67
17853,1.21,"Very Good","H","SI1",59.6,60,7203,6.93,6.94,4.13
17738,1.5,"Premium","I","SI2",59.5,62,7140,7.46,7.39,4.42
10284,1.11,"Premium","G","SI2",61.2,59,4755,6.74,6.66,4.1
30211,0.33,"Ideal","E","VS2",62.1,57,723,4.41,4.44,2.75
53293,0.3,"Ideal","I","VVS1",61.9,57,552,4.31,4.35,2.68
29215,0.31,"Ideal","F","VS1",61.6,56,695,4.33,4.36,2.68
52779,0.78,"Very Good","E","SI1",63.4,56,2565,5.84,5.9,3.72
2779,0.71,"Ideal","G","VVS1",62.8,56,3254,5.71,5.76,3.6
51084,0.77,"Very Good","F","SI2",59.7,57,2334,5.97,6.05,3.59
11203,1.09,"Very Good","I","VS2",62,56,4959,6.57,6.59,4.08
28466,0.38,"Very Good","F","SI1",61.7,58,672,4.66,4.73,2.89
2830,0.9,"Good","F","SI2",61.9,62,3267,6.07,6.12,3.77
35458,0.49,"Premium","J","SI2",59.8,59,900,5.14,5.12,3.07
13839,1.09,"Premium","E","SI1",62.5,57,5640,6.61,6.55,4.11
38813,0.31,"Ideal","G","VVS1",62.5,57,1046,4.36,4.31,2.71
21474,1.53,"Premium","G","SI1",61.7,59,9572,7.31,7.4,4.54
44307,0.61,"Ideal","G","SI1",62,54,1579,5.48,5.5,3.4
13013,1.1,"Ideal","G","SI2",62.5,55,5407,6.61,6.66,4.15
52413,0.7,"Premium","G","VS1",61,59,2512,5.68,5.77,3.49
13575,1.01,"Very Good","E","SI1",60,60,5556,6.45,6.49,3.88
7877,0.9,"Premium","H","VS1",62.4,58,4309,6.15,6.19,3.85
9387,0.32,"Good","D","SI1",63.3,57,589,4.37,4.38,2.77
43203,0.5,"Very Good","D","SI1",62.8,61,1395,5.04,5.08,3.18
39779,0.36,"Ideal","D","VS2",60.6,57,1094,4.61,4.57,2.78
32264,0.3,"Very Good","G","VVS1",62.7,59,789,4.22,4.27,2.66
52949,0.7,"Ideal","G","VS2",61.8,54,2593,5.71,5.74,3.54
50020,0.7,"Premium","F","SI1",62.1,59,2196,5.68,5.72,3.54
46813,0.51,"Premium","D","VS2",62,60,1807,5.12,5.07,3.16
19817,1.23,"Premium","G","VS1",61.8,58,8381,6.88,6.84,4.24
23995,2.03,"Ideal","G","SI2",61.5,57,12154,8.15,8.07,4.99
53723,0.78,"Very Good","G","SI1",63.3,56,2721,5.83,5.86,3.7
23291,2.02,"Ideal","J","SI2",62.7,56.9,11314,8.03,8.07,5.05
135,0.77,"Very Good","H","VS1",61.3,60,2765,5.88,5.9,3.61
28644,0.33,"Premium","I","SI1",60.4,59,434,4.5,4.54,2.73
25772,1.51,"Ideal","G","VS1",60.8,54,14733,7.4,7.48,4.52
16138,1.23,"Ideal","I","SI1",62.1,57,6449,6.83,6.88,4.26
21822,1.5,"Good","G","SI1",60.2,61,9892,7.27,7.32,4.39
5173,1.02,"Good","D","SI2",58.9,65,3773,6.54,6.59,3.87
18212,1,"Premium","E","VS1",58.7,62,7392,6.6,6.55,3.86
37518,0.41,"Good","G","VVS1",61,61,986,4.77,4.8,2.92
35583,0.35,"Premium","F","VS2",61.9,58,906,4.54,4.48,2.79
22884,1.37,"Ideal","G","VS1",62.2,55,10927,7.09,7.12,4.42
4722,0.3,"Ideal","H","SI1",61.6,57,572,4.28,4.32,2.65
47674,0.51,"Ideal","D","VS2",62.4,55,1882,5.14,5.11,3.2
6707,0.3,"Ideal","J","VS1",62.2,57,411,4.27,4.28,2.66
6290,0.97,"Good","H","SI1",62.1,60,4020,6.24,6.29,3.89
34169,0.33,"Premium","G","VS1",60.8,59,854,4.45,4.43,2.7
5315,0.74,"Ideal","E","VS1",62.1,53,3804,5.82,5.8,3.61
17995,1.02,"Very Good","E","SI1",63.7,55,7277,6.29,6.4,4.04
50425,0.5,"Very Good","G","VVS2",60,56,2260,5.18,5.21,3.12
25880,1.51,"Ideal","G","VVS2",61.8,57,14982,7.31,7.36,4.53
33518,0.32,"Ideal","F","VVS2",60.4,57,829,4.46,4.47,2.7
6851,1,"Ideal","I","SI1",59.8,57,4125,6.44,6.5,3.87
18318,1.16,"Ideal","G","VS2",62.5,56,7451,6.67,6.73,4.19
15080,1.32,"Fair","I","SI1",64.8,58,6061,6.9,6.83,4.45
16729,0.3,"Good","D","VS1",64.3,56,610,4.22,4.27,2.73
27883,0.3,"Very Good","G","VVS2",62.3,57,655,4.26,4.28,2.66
11329,1.2,"Premium","I","SI2",60,58,4989,6.91,6.93,4.15
8977,1.01,"Ideal","E","SI2",61.5,55,4504,6.45,6.49,3.98
18245,1.01,"Very Good","F","VS2",62.9,55,7411,6.36,6.42,4.02
13595,1.07,"Good","F","SI1",63.4,56,5561,6.51,6.52,4.13
53016,0.52,"Ideal","F","IF",60.6,57,2598,5.22,5.21,3.16
5632,0.9,"Very Good","H","VS2",62.8,58,3878,6.13,6.17,3.86
45295,0.51,"Ideal","E","VS2",61.9,57,1662,5.12,5.09,3.16
23482,1.7,"Premium","I","VVS2",61.8,61,11481,7.57,7.5,4.66
14254,1.03,"Premium","F","VS2",62.6,58,5774,6.45,6.4,4.02
5918,0.73,"Ideal","D","VS1",60.9,55,3937,5.83,5.86,3.56
46447,0.61,"Very Good","I","VVS2",62,54.4,1773,5.47,5.51,3.4
17140,1.24,"Premium","D","SI2",61.4,59,6840,6.87,6.91,4.23
41447,0.53,"Ideal","E","SI2",60.8,57,1229,5.23,5.26,3.19
48957,0.7,"Very Good","H","SI1",63.3,58,2048,5.61,5.64,3.56
22938,1.54,"Premium","H","VS2",61,60,10977,7.42,7.46,4.54
20610,1.53,"Premium","I","SI1",62.9,59,8911,7.36,7.32,4.62
47319,0.23,"Very Good","E","VVS2",60,56,530,4.03,4.07,2.43
49697,0.55,"Very Good","F","VVS2",62.4,59,2147,5.2,5.22,3.25
9984,1,"Very Good","F","SI1",63.1,57,4704,6.37,6.33,4.01
23049,1.5,"Ideal","G","SI1",62,56,11079,7.29,7.33,4.53
35012,0.4,"Very Good","F","SI1",63.1,58,882,4.69,4.66,2.95
20123,1.23,"Ideal","H","IF",61.3,57,8585,6.92,6.87,4.23
18973,1.21,"Ideal","H","SI1",60.7,57,7810,6.85,6.89,4.17
20121,1.58,"Premium","I","VS2",59.4,61,8583,7.66,7.63,4.54
27934,0.31,"Ideal","I","SI1",61.4,56,430,4.35,4.38,2.68
17008,1.33,"Premium","F","SI2",59.9,58,6790,7.17,7.13,4.28
37908,0.41,"Ideal","F","VS1",62.1,56,1007,4.74,4.76,2.95
30062,0.3,"Ideal","G","VVS1",61.8,56,720,4.34,4.37,2.69
40943,0.27,"Ideal","H","VS1",62.2,55,500,4.15,4.18,2.59
20171,1.02,"Very Good","G","IF",62.3,59,8624,6.36,6.45,3.99
52890,0.72,"Premium","F","VS2",62.7,59,2584,5.71,5.75,3.59
1735,0.32,"Good","E","SI1",63.4,55,561,4.35,4.36,2.76
53766,0.7,"Very Good","D","SI1",61.8,55,2726,5.73,5.76,3.55
27818,0.34,"Good","G","SI1",63.9,58,650,4.43,4.4,2.82
9843,1.02,"Ideal","E","SI1",61.1,56,4675,6.51,6.45,3.96
50899,0.71,"Ideal","H","SI2",62.7,55,2317,5.68,5.64,3.56
47916,0.5,"Very Good","F","VVS2",60.8,59,1915,5.08,5.11,3.1
24759,1.5,"Premium","G","VS2",60.5,59,13112,7.39,7.35,4.46
27301,2.21,"Very Good","I","SI1",62.9,59,17784,8.3,8.34,5.23
51242,0.71,"Very Good","H","SI1",62.1,61,2354,5.63,5.71,3.52
49179,0.64,"Premium","D","SI1",62.3,58,2074,5.53,5.49,3.43
8990,1.01,"Ideal","I","SI1",61.9,57,4509,6.4,6.5,3.98
30705,0.4,"Premium","F","SI1",62.6,59,737,4.68,4.74,2.95
45773,0.53,"Ideal","E","VS2",60.8,55,1707,5.26,5.3,3.21
12946,1.01,"Very Good","D","SI1",60.8,57,5386,6.58,6.54,3.99
46757,0.61,"Premium","G","VS2",63,58,1800,5.43,5.4,3.41
7993,1.01,"Premium","G","SI2",62.4,59,4327,6.39,6.34,3.97
37403,0.38,"Ideal","D","VS1",62.3,54,983,4.64,4.7,2.9
42152,0.5,"Ideal","I","VS1",62.2,55,1282,5.07,5.11,3.16
53526,0.74,"Very Good","G","SI1",61.6,58,2690,5.78,5.81,3.57
32185,0.42,"Very Good","F","SI1",62.3,56,788,4.78,4.81,2.99
9033,0.41,"Ideal","J","VS2",61.7,55,587,4.79,4.81,2.96
47365,0.54,"Ideal","H","VVS1",60.3,56,1846,5.28,5.33,3.2
19330,1.57,"Ideal","J","SI1",62,55.6,8035,7.43,7.47,4.62
9795,1.01,"Good","E","SI2",63.7,58,4666,6.32,6.36,4.04
17893,1.24,"Ideal","H","VS1",63,56,7222,6.87,6.82,4.31
19323,1.2,"Very Good","G","VS2",63.1,57,8032,6.74,6.69,4.24
5789,1.01,"Premium","F","SI2",61.1,57,3903,6.48,6.44,3.95
34277,0.3,"Premium","E","SI2",61.5,62,468,4.31,4.28,2.64
39981,0.41,"Premium","I","VVS1",62,56,1107,4.77,4.75,2.95
47686,0.51,"Premium","F","VVS2",61.2,59,1882,5.19,5.1,3.15
25652,1.82,"Very Good","F","SI1",63.2,56,14545,7.71,7.64,4.85
20931,1,"Premium","F","VVS2",61.5,59,9139,6.4,6.38,3.93
44280,0.49,"Premium","E","VS1",58.1,62,1577,5.2,5.13,3
46684,0.7,"Good","I","SI1",62.8,59,1790,5.59,5.65,3.53
10975,1.01,"Premium","D","SI1",62.7,58,4909,6.38,6.34,3.99
1323,0.79,"Premium","G","VS2",62.3,58,2959,5.92,5.89,3.68
104,0.75,"Premium","G","VS2",61.7,58,2760,5.85,5.79,3.59
12456,1,"Very Good","H","SI1",62.1,58,5247,6.44,6.45,4
5785,0.9,"Good","H","VS2",64.1,56,3902,6,6.05,3.86
23579,1.44,"Premium","G","VS1",61.8,57,11588,7.21,7.09,4.42
39252,0.37,"Premium","D","VVS1",61.4,58,1069,4.63,4.65,2.85
31581,0.35,"Premium","E","VS2",61.6,58,767,4.52,4.57,2.8
53262,0.74,"Premium","F","SI1",61.4,59,2648,5.81,5.82,3.57
53294,0.3,"Good","D","SI1",63.3,59,552,4.22,4.25,2.68
28583,0.3,"Ideal","G","VS2",61.7,56,675,4.35,4.31,2.67
19938,1.2,"Ideal","F","VS2",62.3,55,8486,6.83,6.79,4.24
5440,0.93,"Ideal","F","SI2",59.5,57,3828,6.37,6.33,3.78
42347,0.52,"Ideal","E","SI2",61.9,56,1299,5.17,5.19,3.2
44657,0.35,"Premium","G","SI1",60.3,60,522,4.57,4.59,2.76
7219,1.01,"Premium","H","SI1",58.2,62,4191,6.54,6.48,3.78
47572,0.51,"Ideal","G","VVS2",61.1,56,1875,5.15,5.19,3.16
8717,0.37,"Ideal","G","SI1",61.9,55,586,4.62,4.66,2.87
45915,0.53,"Ideal","E","VS2",60,57,1721,5.24,5.3,3.16
37189,0.32,"Premium","D","VVS1",62,60,973,4.4,4.37,2.72
52551,0.81,"Good","H","SI1",63,58,2534,5.79,5.87,3.67
51598,0.7,"Good","I","VVS2",63.4,59,2394,5.57,5.6,3.54
31414,0.3,"Ideal","G","VVS1",62,58,764,4.28,4.3,2.66
33818,0.4,"Good","I","VVS1",63.9,56,842,4.64,4.68,2.98
21535,1.12,"Ideal","F","VVS2",61.4,57,9634,6.69,6.66,4.1
47032,0.57,"Ideal","E","VS2",60.4,57,1819,5.4,5.36,3.25
44910,0.53,"Very Good","D","SI1",61.4,57,1631,5.2,5.26,3.21
13493,1.01,"Fair","G","VS2",64.5,57,5538,6.26,6.2,4.02
19023,0.27,"Ideal","E","VVS2",60.5,57,620,4.18,4.25,2.55
42336,0.55,"Ideal","I","VS1",62.5,57,1297,5.19,5.25,3.26
15058,0.3,"Ideal","F","VS2",61.6,57,605,4.3,4.33,2.66
53658,0.86,"Ideal","I","VS2",63,53,2706,6.1,6.06,3.83
38046,0.41,"Ideal","H","VVS1",61.5,55,1011,4.81,4.79,2.95
17183,1,"Premium","E","VS2",61.8,62,6860,6.47,6.44,3.99
47496,0.5,"Ideal","G","VVS1",61.8,54,1865,5.13,5.16,3.18
20816,1.02,"Very Good","F","VVS2",61,54,9043,6.53,6.58,4
2923,0.91,"Good","I","VS2",64.2,55,3287,6.13,6.09,3.92
25802,2.02,"Very Good","H","SI2",58.7,62,14795,8.23,8.2,4.82
38116,0.3,"Premium","H","IF",62.9,58,1013,4.29,4.26,2.69
10543,1.01,"Ideal","I","VS1",62.6,56,4808,6.42,6.36,4
14092,1.1,"Premium","F","SI1",59.5,59,5717,6.7,6.77,4.01
8886,1.02,"Premium","G","SI2",60.9,59,4486,6.56,6.45,3.96
12033,0.34,"Ideal","G","VS2",61,57,596,4.48,4.5,2.74
595,0.76,"Very Good","H","SI1",60.9,55,2838,5.92,5.94,3.61
49225,0.58,"Very Good","E","VS1",62.9,54,2082,5.31,5.34,3.35
36712,0.33,"Ideal","E","VVS2",61.8,56,953,4.46,4.44,2.75
42199,0.56,"Ideal","G","SI1",63,55,1287,5.26,5.22,3.3
9913,1.02,"Very Good","H","SI1",63.2,57,4688,6.44,6.38,4.05
7774,1.5,"Fair","J","I1",68.8,57,4284,6.94,6.87,4.75
13450,1.02,"Ideal","H","SI1",60.9,57,5522,6.51,6.55,3.98
43348,0.51,"Ideal","F","SI1",61.3,56,1406,5.19,5.16,3.17
34529,0.3,"Premium","F","VVS1",61.8,59,868,4.26,4.29,2.64
37697,0.41,"Premium","J","VVS1",62.2,59,994,4.75,4.71,2.94
27179,2.31,"Premium","J","VS1",62.3,61,17451,8.55,8.43,5.29
10171,1.3,"Premium","H","SI2",60.4,61,4732,7.09,7.04,4.27
8602,1.03,"Good","D","SI1",64.3,58,4441,6.31,6.28,4.05
50732,0.72,"Ideal","G","SI2",62.3,54,2295,5.76,5.79,3.6
19973,1.16,"Very Good","E","VS2",62.1,58,8520,6.63,6.7,4.14
5772,0.91,"Ideal","E","SI2",60.8,56,3898,6.29,6.25,3.81
51288,0.71,"Ideal","H","SI2",62.2,55,2360,5.72,5.7,3.55
35111,0.3,"Ideal","F","IF",62.1,55,886,4.32,4.35,2.69
5144,1,"Very Good","E","SI2",63.5,56,3763,6.37,6.3,4.02
5405,0.95,"Premium","I","VS2",62.9,57,3818,6.24,6.19,3.91
53048,0.71,"Ideal","I","VVS1",62.3,56,2606,5.7,5.73,3.56
38107,0.36,"Premium","E","VS2",62.3,58,1013,4.55,4.51,2.82
43050,0.5,"Very Good","D","SI1",60.6,59,1376,5.08,5.12,3.09
15955,1.27,"Ideal","E","SI2",60.2,57,6383,7.09,7.14,4.28
29964,0.31,"Very Good","H","SI1",62.4,60,446,4.32,4.34,2.7
14612,1.01,"Very Good","H","VS2",60.2,60,5897,6.46,6.5,3.9
12764,1.21,"Ideal","J","VS1",62.3,55,5324,6.81,6.86,4.26
45912,0.53,"Ideal","E","VS2",61.3,55,1721,5.2,5.24,3.2
36789,0.34,"Ideal","E","VS2",62.2,55,956,4.49,4.48,2.79
26827,2.14,"Premium","H","SI2",62,60,16723,8.27,8.19,5.1
34279,0.23,"Very Good","D","VS1",62.4,56,468,3.93,3.98,2.46
46110,0.59,"Ideal","D","SI1",61.6,57,1743,5.41,5.44,3.34
50252,0.7,"Premium","F","SI2",59.5,58,2234,5.82,5.72,3.44
28782,0.37,"Premium","I","VVS1",61.6,59,681,4.62,4.66,2.86
50844,0.7,"Very Good","E","SI2",63.5,54,2310,5.69,5.64,3.6
21010,1.64,"Premium","H","SI2",61.9,58,9224,7.58,7.54,4.68
11648,1.11,"Good","I","VS2",63.6,58,5054,6.57,6.52,4.16
5646,0.93,"Very Good","D","SI1",60.8,60,3880,6.24,6.3,3.81
50856,0.7,"Very Good","E","SI1",60.3,60,2312,5.77,5.81,3.49
12585,1.11,"Premium","G","SI1",60.1,60,5281,6.73,6.68,4.03
28650,0.31,"Very Good","I","VS2",62.3,57,435,4.32,4.35,2.7
20179,1.03,"Premium","E","VS1",62.8,58,8629,6.46,6.41,4.04
25684,0.31,"Ideal","G","VS1",61,56,642,4.35,4.4,2.67
23261,1.24,"Very Good","F","VVS2",63.6,56,11268,6.75,6.8,4.31
33925,0.37,"Ideal","E","VVS2",62.2,56,844,4.6,4.63,2.87
29517,0.38,"Ideal","H","VS2",62.2,54,703,4.64,4.68,2.9
18290,1.22,"Ideal","I","VS2",60.4,57,7430,6.91,6.99,4.2
48117,0.66,"Ideal","H","SI1",61.6,55,1936,5.63,5.66,3.48
4575,0.76,"Ideal","E","VS1",60.5,56,3649,5.94,5.99,3.61
50429,0.73,"Ideal","H","SI2",61.6,57,2260,5.79,5.81,3.57
15131,1.01,"Very Good","F","VS2",62.5,56,6083,6.4,6.44,4.01
29303,0.3,"Ideal","I","VS2",62.1,54,438,4.32,4.35,2.69
4728,0.33,"Very Good","I","SI1",63.2,58,572,4.38,4.36,2.76
14025,1.02,"Ideal","E","SI1",61.9,55,5702,6.46,6.49,4.01
29534,0.3,"Very Good","F","VS1",59.8,59,704,4.3,4.43,2.61
10776,1.23,"Premium","J","VS2",62.7,58,4856,6.81,6.77,4.26
14979,1.14,"Premium","F","SI1",61.1,59,6033,6.75,6.7,4.11
4652,0.9,"Very Good","G","SI1",63.2,59,3669,6.1,6.05,3.84
19354,0.4,"Ideal","G","SI2",61.9,54,622,4.75,4.8,2.94
4108,0.74,"Ideal","G","VVS1",62.1,54,3537,5.8,5.83,3.61
34409,0.3,"Ideal","G","IF",62.1,55,863,4.32,4.35,2.69
50739,0.58,"Premium","G","VS2",62.2,58,2297,5.35,5.32,3.32
7796,1.04,"Premium","I","SI1",61.8,60,4290,6.47,6.51,4.01
49951,0.3,"Premium","H","SI1",62.2,60,540,4.28,4.24,2.65
40180,0.36,"Very Good","D","VVS1",59,59,1119,4.66,4.69,2.76
49896,0.7,"Ideal","G","SI2",62.7,57,2177,5.62,5.6,3.52
12497,1,"Very Good","E","SI1",59.6,60,5257,6.58,6.51,3.9
308,0.9,"Very Good","I","SI2",61.3,56,2800,6.17,6.23,3.8
15610,1.54,"Good","E","I1",63.3,60,6261,7.26,7.3,4.61
48663,0.55,"Ideal","E","VS1",61.2,57,2001,5.28,5.3,3.24
47731,0.7,"Very Good","H","SI2",63.8,55,1890,5.57,5.59,3.56
28249,0.33,"Ideal","G","VS1",62.1,55,666,4.43,4.46,2.76
42871,0.43,"Premium","F","VVS1",60.3,58,1358,4.88,4.91,2.95
16439,1.23,"Very Good","I","VS1",63.1,58,6564,6.77,6.91,4.32
33751,0.31,"Ideal","F","VVS1",62.3,54,840,4.34,4.36,2.71
31024,0.31,"Premium","G","VS1",58.2,61,749,4.45,4.42,2.58
17408,1.2,"Very Good","F","SI1",62.7,58,6973,6.74,6.72,4.22
39903,0.42,"Ideal","D","VS2",62.1,54,1103,4.83,4.8,2.99
11888,1.01,"Good","G","SI1",63.7,60,5113,6.32,6.28,4.01
12884,1.22,"Premium","I","SI1",62.1,59,5368,6.8,6.86,4.24
30007,0.43,"Very Good","E","SI2",62.7,55,716,4.83,4.87,3.04
33289,0.31,"Ideal","G","SI1",62.2,55,462,4.36,4.38,2.72
29272,0.31,"Premium","E","SI1",63,59,698,4.31,4.26,2.7
48555,0.58,"Premium","G","VVS2",59.7,59,1990,5.4,5.45,3.24
11461,1,"Very Good","I","VS1",61.1,59.9,5009,6.37,6.41,3.9
30414,0.32,"Ideal","G","VVS2",61.3,56,730,4.43,4.44,2.72
43836,0.52,"Very Good","G","VS2",63.7,56,1446,5.08,5.13,3.25
21978,1.08,"Ideal","F","VVS2",61.6,57,10046,6.57,6.6,4.06
42718,0.51,"Fair","E","SI1",55.8,61,1340,5.43,5.35,3.01
28267,0.28,"Very Good","H","SI1",61.5,56,360,4.21,4.24,2.6
50333,0.7,"Very Good","D","SI1",64,53,2242,5.57,5.61,3.58
44663,0.35,"Ideal","D","SI2",62.4,55,522,4.53,4.54,2.83
10099,1.22,"Ideal","I","SI2",60.7,57,4714,6.92,6.88,4.19
35610,0.31,"Premium","G","VVS2",60.5,58,907,4.43,4.39,2.67
36940,0.24,"Very Good","D","VVS1",59.2,59,478,4.04,4.1,2.41
43973,0.27,"Very Good","E","VS1",61.8,55,518,4.18,4.21,2.59
17120,1.32,"Good","E","SI1",63.7,56,6830,6.96,6.88,4.41
38492,0.42,"Ideal","D","VS2",61.2,56,1031,4.8,4.84,2.95
16258,1.24,"Ideal","F","SI2",61.4,58,6503,6.85,6.9,4.22
26857,2.1,"Premium","E","SI2",62.9,59,16783,8.18,8.13,5.13
27509,2.19,"Premium","E","SI2",62.4,61,18232,8.31,8.23,5.16
41654,0.58,"Very Good","H","SI1",62.1,55,1239,5.35,5.38,3.33
34033,0.4,"Very Good","D","VS2",59.3,58,850,4.8,4.85,2.86
499,0.7,"Ideal","D","SI1",60.7,56,2822,5.75,5.72,3.48
10139,1.05,"Ideal","I","SI2",61.8,59,4723,6.53,6.49,4.02
7651,0.9,"Very Good","G","VS2",61.3,59,4269,6.15,6.21,3.79
8540,0.91,"Very Good","H","VS2",60.8,58,4430,6.21,6.25,3.79
8321,1,"Premium","E","SI2",62.2,59,4390,6.38,6.35,3.96
347,0.72,"Ideal","F","VS1",61.7,57,2804,5.74,5.77,3.55
14392,0.3,"Very Good","G","VS1",62.8,57,605,4.25,4.29,2.68
7134,1,"Ideal","I","SI1",62.7,56,4174,6.33,6.37,3.98
21183,1.21,"Ideal","F","VS1",59.7,57,9335,6.94,6.92,4.14
860,0.73,"Good","E","SI1",63.6,57,2871,5.7,5.72,3.63
427,0.91,"Premium","G","SI2",59.8,58,2813,6.3,6.29,3.77
49864,0.71,"Premium","I","SI1",60.2,58,2173,5.83,5.76,3.49
38809,0.31,"Premium","G","VVS1",61.1,58,1046,4.35,4.32,2.65
28370,0.33,"Very Good","F","VS1",59.3,56,668,4.49,4.55,2.68
13435,1.2,"Very Good","G","SI2",61.7,59,5518,6.81,6.86,4.22
41992,0.43,"Premium","G","VVS1",62.2,58,1264,4.83,4.78,2.99
30916,0.34,"Ideal","F","VS1",62.2,56,745,4.44,4.47,2.77
13153,1.11,"Premium","H","SI1",58.8,59,5439,6.79,6.74,3.98
53597,0.72,"Good","F","VS2",63.5,55,2700,5.7,5.74,3.63
3659,0.53,"Ideal","D","VVS1",62.1,57,3442,5.15,5.18,3.21
13472,1.07,"Ideal","G","SI1",61.7,54,5532,6.59,6.61,4.07
46424,0.51,"Ideal","D","VS2",60.8,57,1769,5.18,5.21,3.16
4420,0.71,"Very Good","F","VVS2",62,56,3612,5.71,5.74,3.55
24771,2.01,"Premium","J","SI2",60.8,57.2,13133,8.13,8.15,4.95
18782,1.04,"Very Good","D","VS2",63.1,54,7679,6.44,6.53,4.09
32516,0.4,"Premium","D","SI2",63,59,798,4.69,4.64,2.94
15805,1.17,"Ideal","H","VS2",60.3,61,6324,6.84,6.8,4.11
5896,1.04,"Ideal","J","SI1",61.1,57,3931,6.57,6.52,4
5331,0.96,"Premium","I","VS2",60.6,60,3808,6.47,6.4,3.9
35366,0.38,"Premium","H","VS2",60.9,60,898,4.67,4.62,2.83
24840,1.5,"Very Good","G","VS2",63.5,54,13239,7.26,7.22,4.6
6061,1,"Fair","D","SI2",66.5,59,3965,6.24,6.21,4.14
7609,1.11,"Ideal","J","SI1",62.1,56,4259,6.64,6.67,4.13
13561,1.02,"Ideal","E","SI1",62.2,57,5553,6.41,6.45,4
24693,0.41,"Very Good","E","SI2",59.5,62,638,4.8,4.84,2.87
33379,0.41,"Premium","I","VVS2",59.9,58,827,4.81,4.87,2.9
44709,0.57,"Ideal","E","SI1",62.2,55,1613,5.37,5.31,3.32
41978,0.55,"Ideal","F","SI2",62.4,56,1263,5.26,5.22,3.27
39084,0.31,"Ideal","E","IF",61.9,56,1060,4.35,4.37,2.7
42313,0.41,"Premium","F","VVS1",61.3,59,1295,4.73,4.79,2.92
15356,1.28,"Premium","I","SI1",60,60,6164,7.08,6.99,4.22
30289,0.3,"Premium","D","SI2",60.9,58,447,4.29,4.32,2.62
33375,0.41,"Ideal","G","VS2",62.5,56,827,4.72,4.75,2.96
8338,1.01,"Premium","G","SI1",62.3,60,4395,6.31,6.25,3.91
26866,1.62,"Ideal","F","VS1",61.3,56,16790,7.54,7.63,4.65
21589,1.23,"Very Good","F","VS1",59.1,58,9694,7.06,7.09,4.18
26486,2.24,"Very Good","H","SI2",62.3,57,16077,8.3,8.36,5.19
264,0.71,"Premium","E","SI1",59.2,59,2792,5.83,5.86,3.46
42122,0.4,"Ideal","D","VVS1",62.8,57,1279,4.65,4.68,2.93
34800,0.4,"Ideal","G","VS1",60.7,57,877,4.77,4.78,2.9
42105,0.85,"Fair","H","I1",71.2,54,1274,5.77,5.65,4.07
34841,0.3,"Ideal","G","VVS2",60.9,57,878,4.35,4.32,2.64
29314,0.31,"Premium","H","VS1",61.4,56,698,4.39,4.37,2.69
53441,0.81,"Ideal","E","SI2",61.4,57,2673,6,5.97,3.68
31236,0.42,"Very Good","D","SI1",61.5,58,756,4.8,4.83,2.96
21672,1.46,"Very Good","F","SI1",62.8,59,9770,7.13,7.18,4.49
43845,0.58,"Ideal","G","SI1",62.2,55,1446,5.33,5.37,3.33
53550,0.9,"Very Good","J","SI2",62.3,59,2693,6.15,6.18,3.84
