"id","person_age","person_gender","person_education","person_income","person_emp_exp","person_home_ownership","loan_amnt","loan_intent","loan_int_rate","loan_percent_income","cb_person_cred_hist_length","credit_score","previous_loan_defaults_on_file","loan_status"
"3010642",56,"male","High School",240491,36,"MORTGAGE",2859,"DEBTCONSOLIDATION",11.22,0.01,20,662,"No",0
"3010643",26,"female","Bachelor",39316,6,"RENT",5000,"MEDICAL",6.99,0.13,2,657,"Yes",0
"3010644",27,"female","Associate",37216,5,"RENT",6575,"PERSONAL",13.49,0.18,9,500,"No",1
"3010645",31,"female","Bachelor",75606,9,"MORTGAGE",6550,"VENTURE",5.79,0.09,5,656,"No",0
"3010646",32,"male","Associate",65756,5,"RENT",6000,"HOMEIMPROVEMENT",15.95,0.09,7,540,"No",1
"3010647",24,"male","High School",39534,4,"OWN",3514,"MEDICAL",14.19,0.09,3,626,"Yes",0
"3010648",22,"female","High School",129354,0,"MORTGAGE",17400,"MEDICAL",13.47,0.13,4,526,"Yes",0
"3010649",23,"female","High School",71677,0,"RENT",23774,"DEBTCONSOLIDATION",17.72,0.33,2,629,"No",1
"3010650",23,"male","Bachelor",95036,0,"RENT",13952,"VENTURE",13.04,0.15,3,702,"No",0
"3010651",43,"female","Bachelor",73087,19,"MORTGAGE",4800,"MEDICAL",9.64,0.07,13,604,"Yes",0
"3010652",24,"male","High School",42797,3,"RENT",1850,"MEDICAL",7.12,0.04,3,489,"Yes",0
"3010653",23,"male","Associate",51341,0,"RENT",6025,"EDUCATION",9.63,0.12,4,570,"Yes",0
"3010654",29,"male","Associate",90006,11,"RENT",16000,"HOMEIMPROVEMENT",13.79,0.18,8,558,"No",1
"3010655",28,"female","High School",89505,8,"RENT",20000,"PERSONAL",9.96,0.22,7,637,"No",0
"3010656",22,"male","High School",147405,2,"MORTGAGE",6000,"MEDICAL",6.92,0.04,2,656,"Yes",0
"3010657",28,"female","Bachelor",111537,7,"MORTGAGE",7750,"PERSONAL",14.22,0.07,6,691,"No",1
"3010658",24,"female","Associate",61173,0,"RENT",10000,"HOMEIMPROVEMENT",14.27,0.16,4,517,"Yes",0
"3010659",38,"male","High School",69252,14,"RENT",15000,"EDUCATION",16.66,0.22,16,527,"Yes",0
"3010660",26,"female","Associate",136399,3,"MORTGAGE",3170,"EDUCATION",11.01,0.02,3,560,"Yes",0
"3010661",36,"female","High School",79299,15,"RENT",20000,"EDUCATION",15.33,0.25,15,653,"No",1
"3010662",36,"male","Bachelor",85249,11,"MORTGAGE",16000,"DEBTCONSOLIDATION",6.91,0.19,14,658,"No",0
"3010663",34,"female","Bachelor",59662,14,"OWN",2400,"EDUCATION",7.14,0.04,5,615,"No",0
"3010664",32,"male","Associate",36995,12,"OWN",10000,"EDUCATION",9.91,0.27,8,641,"Yes",0
"3010665",24,"male","High School",92425,0,"MORTGAGE",7000,"DEBTCONSOLIDATION",12.92,0.08,3,673,"No",1
"3010666",50,"male","High School",83774,28,"RENT",15000,"DEBTCONSOLIDATION",11.01,0.18,17,693,"No",1
"3010667",34,"male","Associate",45517,7,"RENT",11000,"VENTURE",10.93,0.24,10,571,"No",0
"3010668",45,"male","High School",42850,21,"RENT",4000,"MEDICAL",13.49,0.09,15,633,"Yes",0
"3010669",34,"male","High School",58168,10,"RENT",2400,"VENTURE",13.22,0.04,5,547,"Yes",0
"3010670",32,"male","Bachelor",212077,11,"MORTGAGE",2400,"PERSONAL",14.42,0.01,10,662,"Yes",0
"3010671",27,"male","Associate",45646,4,"MORTGAGE",8800,"DEBTCONSOLIDATION",11.48,0.19,6,633,"No",0
"3010672",37,"male","Bachelor",67055,18,"RENT",4800,"VENTURE",8.9,0.07,13,714,"Yes",0
"3010673",31,"male","Master",44334,5,"RENT",4000,"MEDICAL",13.8,0.09,9,656,"No",0
"3010674",22,"female","High School",107046,3,"MORTGAGE",19000,"VENTURE",14.61,0.18,3,592,"Yes",0
"3010675",23,"male","High School",58686,2,"MORTGAGE",3200,"EDUCATION",7.51,0.05,2,575,"Yes",0
"3010676",29,"male","Bachelor",87470,6,"OWN",10000,"EDUCATION",11.01,0.11,6,679,"Yes",0
"3010677",22,"female","Associate",58330,1,"MORTGAGE",4500,"PERSONAL",6.39,0.08,4,589,"Yes",0
"3010678",26,"male","Associate",70842,2,"MORTGAGE",2774,"EDUCATION",12.44,0.04,6,656,"Yes",0
"3010679",41,"male","High School",65925,16,"MORTGAGE",5000,"VENTURE",13.23,0.08,12,678,"No",1
"3010680",34,"male","Associate",50312,14,"RENT",3200,"DEBTCONSOLIDATION",12.61,0.06,8,642,"Yes",0
"3010681",34,"male","Master",68220,13,"RENT",6400,"PERSONAL",11.01,0.09,5,548,"Yes",0
"3010682",38,"male","High School",66814,17,"MORTGAGE",25000,"DEBTCONSOLIDATION",11.01,0.37,14,603,"No",1
"3010683",22,"female","Master",59009,0,"RENT",15000,"PERSONAL",15.7,0.25,4,695,"No",1
"3010684",30,"female","Bachelor",84795,4,"RENT",7200,"HOMEIMPROVEMENT",11.01,0.08,5,560,"Yes",0
"3010685",37,"male","Master",60817,17,"RENT",15000,"HOMEIMPROVEMENT",9.22,0.25,15,582,"Yes",0
"3010686",35,"female","Bachelor",110198,9,"OWN",5600,"VENTURE",10.99,0.05,8,659,"Yes",0
"3010687",26,"male","Associate",90271,3,"MORTGAGE",10000,"EDUCATION",7.88,0.11,3,603,"Yes",0
"3010688",22,"male","Associate",47813,1,"RENT",7200,"HOMEIMPROVEMENT",9.45,0.15,3,572,"No",1
"3010689",24,"female","Associate",29772,2,"RENT",3572,"MEDICAL",9.19,0.12,4,597,"No",1
"3010690",26,"male","Associate",73816,2,"MORTGAGE",7500,"PERSONAL",10.25,0.1,4,644,"Yes",0
"3010691",34,"male","Bachelor",66746,8,"MORTGAGE",7000,"EDUCATION",13.49,0.1,10,679,"No",0
"3010692",29,"male","High School",133156,7,"MORTGAGE",5000,"MEDICAL",9.91,0.04,9,630,"Yes",0
"3010693",22,"male","High School",98524,1,"MORTGAGE",8500,"MEDICAL",11.01,0.09,2,582,"Yes",0
"3010694",23,"male","Bachelor",44142,0,"MORTGAGE",10750,"HOMEIMPROVEMENT",11.01,0.24,3,608,"No",1
"3010695",25,"male","High School",60982,6,"RENT",7056,"MEDICAL",16.13,0.12,3,676,"No",1
"3010696",27,"male","Bachelor",60849,5,"RENT",8000,"VENTURE",7.14,0.13,6,525,"Yes",0
"3010697",38,"male","High School",11103,17,"RENT",2635,"DEBTCONSOLIDATION",10.06,0.24,15,709,"No",1
"3010698",29,"female","High School",67038,7,"RENT",8500,"PERSONAL",16.29,0.13,8,504,"No",1
"3010699",30,"male","High School",29682,10,"RENT",5000,"MEDICAL",11.01,0.17,8,593,"No",1
"3010700",24,"male","Master",61284,3,"OWN",15000,"DEBTCONSOLIDATION",16.29,0.24,4,620,"No",0
"3010701",31,"female","Master",128198,8,"MORTGAGE",2400,"HOMEIMPROVEMENT",9.63,0.02,6,680,"Yes",0
"3010702",22,"female","Master",40146,2,"RENT",7500,"VENTURE",14.27,0.19,2,669,"No",1
"3010703",26,"female","Bachelor",33147,5,"RENT",6000,"MEDICAL",6,0.18,4,587,"No",0
"3010704",37,"male","High School",78610,14,"RENT",3000,"DEBTCONSOLIDATION",12.53,0.04,14,580,"Yes",0
"3010705",24,"male","Associate",39527,0,"RENT",5000,"PERSONAL",12.71,0.13,4,642,"No",1
"3010706",22,"male","Master",52898,2,"OWN",7750,"EDUCATION",7.66,0.15,2,682,"No",0
"3010707",36,"male","High School",51261,14,"MORTGAGE",4200,"MEDICAL",11.5,0.08,12,640,"Yes",0
"3010708",35,"male","Master",185611,14,"MORTGAGE",24000,"HOMEIMPROVEMENT",7.9,0.13,10,607,"Yes",0
"3010709",35,"male","Bachelor",148799,14,"RENT",25000,"HOMEIMPROVEMENT",17.19,0.17,6,690,"No",1
"3010710",24,"female","Bachelor",89061,0,"MORTGAGE",7000,"EDUCATION",6.99,0.08,2,663,"No",0
"3010711",40,"female","Master",105005,15,"MORTGAGE",10000,"HOMEIMPROVEMENT",10.25,0.1,16,619,"Yes",0
"3010712",44,"female","Associate",45393,21,"RENT",3500,"EDUCATION",12.87,0.08,13,666,"Yes",0
"3010713",23,"male","High School",80216,0,"RENT",9200,"EDUCATION",11.86,0.11,2,674,"Yes",0
"3010714",24,"female","High School",46411,2,"RENT",12000,"PERSONAL",11.89,0.26,3,652,"No",1
"3010715",35,"male","Associate",119121,11,"MORTGAGE",15000,"PERSONAL",7.88,0.13,5,570,"Yes",0
"3010716",29,"male","High School",128323,1,"MORTGAGE",19400,"DEBTCONSOLIDATION",11.01,0.15,6,627,"Yes",0
"3010717",23,"female","Associate",54407,5,"OWN",14300,"EDUCATION",10.99,0.26,2,564,"Yes",0
"3010718",32,"female","Master",59434,13,"MORTGAGE",8275,"DEBTCONSOLIDATION",11.01,0.14,6,607,"Yes",0
"3010719",33,"female","Bachelor",26220,8,"OWN",7754,"EDUCATION",11.86,0.3,6,680,"Yes",0
"3010720",24,"male","High School",73016,1,"MORTGAGE",18000,"PERSONAL",7.9,0.25,3,529,"Yes",0
"3010721",25,"male","High School",46581,2,"RENT",5200,"DEBTCONSOLIDATION",10.74,0.11,3,667,"No",0
"3010722",29,"male","Bachelor",82647,1,"RENT",1600,"EDUCATION",11.48,0.02,10,697,"No",0
"3010723",26,"male","Bachelor",61165,1,"MORTGAGE",10000,"EDUCATION",8.23,0.16,4,667,"Yes",0
"3010724",27,"male","Bachelor",125961,5,"RENT",11000,"DEBTCONSOLIDATION",11.01,0.09,8,580,"No",0
"3010725",23,"female","High School",94310,0,"RENT",20000,"VENTURE",11.58,0.21,3,578,"No",0
"3010726",28,"male","Associate",73140,6,"MORTGAGE",6000,"EDUCATION",5.99,0.08,8,591,"Yes",0
"3010727",26,"female","Associate",115829,1,"MORTGAGE",12000,"EDUCATION",13.11,0.1,4,553,"Yes",0
"3010728",39,"male","Associate",79067,17,"MORTGAGE",6000,"EDUCATION",15.62,0.08,14,682,"Yes",0
"3010729",27,"male","High School",36717,9,"OWN",1800,"EDUCATION",14.84,0.05,5,694,"No",0
"3010730",23,"female","Master",78423,0,"MORTGAGE",7000,"MEDICAL",10.99,0.09,2,635,"Yes",0
"3010731",21,"female","Associate",43672,0,"MORTGAGE",15000,"DEBTCONSOLIDATION",11.01,0.34,4,499,"Yes",0
"3010732",40,"male","Bachelor",121075,15,"MORTGAGE",2426,"DEBTCONSOLIDATION",9.99,0.02,16,670,"Yes",0
"3010733",22,"female","Bachelor",41695,0,"RENT",5000,"DEBTCONSOLIDATION",8,0.12,4,571,"Yes",0
"3010734",25,"male","High School",49919,3,"RENT",6946,"DEBTCONSOLIDATION",10.98,0.14,4,688,"No",0
"3010735",23,"male","High School",13256,0,"RENT",2100,"VENTURE",12.21,0.16,3,601,"No",1
"3010736",24,"male","Bachelor",51559,1,"RENT",12125,"DEBTCONSOLIDATION",11.01,0.24,3,613,"No",0
"3010737",22,"female","Master",60589,0,"RENT",3000,"PERSONAL",7.88,0.05,3,639,"Yes",0
"3010738",31,"male","Bachelor",51431,8,"RENT",5000,"EDUCATION",12.71,0.1,8,680,"No",1
"3010739",29,"male","Associate",96717,10,"MORTGAGE",6000,"PERSONAL",6.56,0.06,10,652,"Yes",0
"3010740",34,"male","Associate",65797,8,"MORTGAGE",7000,"MEDICAL",11.89,0.11,9,582,"Yes",0
"3010741",36,"male","Associate",84061,11,"RENT",25000,"HOMEIMPROVEMENT",14.59,0.3,12,590,"No",1
"3010742",23,"female","Master",85017,4,"MORTGAGE",20000,"PERSONAL",11.35,0.24,2,597,"Yes",0
"3010743",26,"female","Bachelor",52109,1,"RENT",3932,"EDUCATION",12.94,0.08,4,626,"No",0
"3010744",26,"male","Bachelor",28655,7,"RENT",5000,"PERSONAL",13.57,0.17,2,685,"Yes",0
"3010745",23,"female","Master",78972,0,"MORTGAGE",5500,"EDUCATION",7.88,0.07,2,656,"No",0
"3010746",24,"male","Bachelor",74663,4,"RENT",12250,"VENTURE",12.23,0.16,4,675,"No",0
"3010747",25,"male","Associate",93511,0,"MORTGAGE",9000,"HOMEIMPROVEMENT",6.03,0.1,3,614,"No",0
"3010748",25,"female","High School",54967,3,"RENT",5000,"MEDICAL",7.88,0.09,3,606,"Yes",0
"3010749",28,"female","Master",90964,8,"RENT",20000,"HOMEIMPROVEMENT",13.49,0.22,7,674,"No",0
"3010750",35,"female","Bachelor",204859,9,"MORTGAGE",6500,"EDUCATION",7.49,0.03,10,643,"No",0
"3010751",29,"male","Bachelor",72751,9,"RENT",10000,"EDUCATION",11.97,0.14,5,699,"No",0
"3010752",30,"male","Master",47908,9,"MORTGAGE",3000,"HOMEIMPROVEMENT",13.99,0.06,10,658,"No",1
"3010753",26,"female","High School",70644,2,"RENT",8000,"EDUCATION",9.58,0.11,5,527,"Yes",0
"3010754",31,"female","Bachelor",205373,10,"MORTGAGE",10000,"PERSONAL",13.49,0.05,8,665,"Yes",0
"3010755",29,"male","Master",34829,6,"RENT",8679,"EDUCATION",15.09,0.25,10,668,"No",1
"3010756",23,"male","High School",103154,0,"RENT",10000,"PERSONAL",6.17,0.1,4,641,"Yes",0
"3010757",23,"female","Associate",47772,1,"RENT",10000,"PERSONAL",11.99,0.21,3,657,"No",1
"3010758",23,"male","Associate",79222,0,"MORTGAGE",12000,"EDUCATION",10.96,0.15,3,555,"Yes",0
"3010759",25,"male","High School",38493,2,"RENT",6000,"MEDICAL",7.64,0.16,3,686,"Yes",0
"3010760",27,"male","Master",145037,5,"MORTGAGE",7000,"EDUCATION",7.14,0.05,7,601,"Yes",0
"3010761",36,"male","High School",97124,15,"MORTGAGE",17000,"VENTURE",11.36,0.18,12,674,"No",0
"3010762",26,"male","High School",53808,3,"RENT",8400,"MEDICAL",14.5,0.16,3,611,"No",1
"3010763",23,"male","Bachelor",42028,1,"RENT",9500,"VENTURE",11.01,0.23,3,685,"No",1
"3010764",35,"male","Associate",50241,12,"RENT",6000,"MEDICAL",11.2,0.12,10,601,"No",0
"3010765",24,"male","High School",84742,3,"MORTGAGE",3000,"EDUCATION",6.39,0.04,3,643,"No",0
"3010766",21,"female","Bachelor",36861,1,"MORTGAGE",3000,"PERSONAL",5.99,0.08,4,645,"Yes",0
"3010767",22,"male","Associate",63425,0,"RENT",12000,"EDUCATION",13.58,0.19,3,672,"No",0
"3010768",38,"male","High School",130851,14,"RENT",11000,"HOMEIMPROVEMENT",13.49,0.08,12,666,"No",0
"3010769",28,"male","Bachelor",83937,8,"MORTGAGE",4000,"MEDICAL",9.91,0.05,6,679,"No",0
"3010770",26,"female","High School",85280,3,"RENT",25000,"EDUCATION",12.72,0.29,4,619,"No",1
"3010771",41,"male","Associate",114866,17,"OWN",21600,"HOMEIMPROVEMENT",13.92,0.19,11,683,"Yes",0
"3010772",27,"male","High School",120985,5,"RENT",15000,"VENTURE",11.58,0.12,10,635,"Yes",0
"3010773",23,"female","High School",27334,5,"RENT",9600,"EDUCATION",13.16,0.35,2,671,"No",1
"3010774",33,"female","Bachelor",144952,8,"MORTGAGE",16836,"EDUCATION",6.75,0.12,6,516,"Yes",0
"3010775",22,"male","Bachelor",63582,0,"MORTGAGE",9750,"EDUCATION",13.06,0.15,3,629,"Yes",0
"3010776",41,"male","Associate",49083,20,"RENT",9200,"PERSONAL",7.49,0.19,15,668,"No",0
"3010777",26,"female","Associate",71707,5,"RENT",20000,"EDUCATION",13.29,0.28,4,687,"No",1
"3010778",24,"male","Bachelor",51384,2,"MORTGAGE",12000,"PERSONAL",10.38,0.23,4,657,"No",0
"3010779",21,"female","Master",108704,0,"MORTGAGE",21000,"PERSONAL",11.01,0.19,4,675,"No",0
"3010780",22,"male","High School",64497,2,"RENT",5600,"EDUCATION",7.29,0.09,3,629,"Yes",0
"3010781",25,"male","Master",44098,6,"RENT",3350,"PERSONAL",7.9,0.08,4,682,"Yes",0
"3010782",26,"male","High School",106677,4,"MORTGAGE",12000,"EDUCATION",5.79,0.11,4,580,"Yes",0
"3010783",30,"female","Bachelor",54755,7,"RENT",3300,"EDUCATION",11.71,0.06,8,683,"Yes",0
"3010784",29,"male","Associate",97048,11,"MORTGAGE",5000,"HOMEIMPROVEMENT",15.21,0.05,6,677,"No",0
"3010785",21,"female","Bachelor",43577,0,"RENT",5000,"PERSONAL",11.01,0.11,4,690,"Yes",0
"3010786",35,"female","Associate",47804,13,"RENT",10000,"MEDICAL",10.25,0.21,5,656,"No",0
"3010787",22,"male","High School",99292,0,"RENT",1600,"EDUCATION",11.89,0.02,2,659,"No",0
"3010788",21,"male","High School",15134,2,"RENT",3000,"EDUCATION",8.9,0.2,4,629,"No",1
"3010789",31,"female","Bachelor",122194,8,"MORTGAGE",17000,"DEBTCONSOLIDATION",11.01,0.14,8,516,"Yes",0
"3010790",26,"male","Bachelor",58346,0,"MORTGAGE",13800,"VENTURE",13.49,0.24,2,672,"Yes",0
"3010791",23,"female","Bachelor",116607,3,"OWN",8000,"MEDICAL",13.49,0.07,3,668,"No",0
"3010792",33,"male","Bachelor",71455,8,"RENT",3000,"VENTURE",11.49,0.04,5,716,"No",0
"3010793",25,"male","Bachelor",68448,0,"RENT",14000,"MEDICAL",9.2,0.2,2,613,"Yes",0
"3010794",22,"female","High School",44339,0,"RENT",1500,"EDUCATION",13.16,0.03,4,613,"No",1
"3010795",25,"male","Master",45268,1,"RENT",6000,"EDUCATION",12.42,0.13,2,525,"Yes",0
"3010796",31,"male","Bachelor",61088,4,"RENT",5000,"MEDICAL",6.91,0.08,7,612,"Yes",0
"3010797",33,"male","Bachelor",52829,11,"RENT",11350,"DEBTCONSOLIDATION",7.88,0.21,7,689,"Yes",0
"3010798",31,"female","Bachelor",82777,7,"RENT",18000,"MEDICAL",10,0.22,10,678,"Yes",0
"3010799",23,"female","Associate",41719,2,"RENT",6000,"DEBTCONSOLIDATION",14.09,0.14,4,562,"No",1
"3010800",26,"female","Bachelor",48641,2,"RENT",12000,"PERSONAL",11.58,0.25,2,716,"Yes",0
"3010801",33,"male","Bachelor",120758,9,"MORTGAGE",25000,"HOMEIMPROVEMENT",11.73,0.21,10,696,"No",0
"3010802",57,"male","Associate",20300,37,"RENT",3000,"MEDICAL",10.38,0.15,20,712,"No",1
"3010803",25,"female","Bachelor",56200,4,"RENT",7000,"DEBTCONSOLIDATION",9.07,0.12,3,543,"Yes",0
"3010804",24,"male","Bachelor",81537,1,"RENT",25000,"VENTURE",10.99,0.31,3,674,"No",1
"3010805",26,"female","Bachelor",79036,2,"MORTGAGE",20500,"EDUCATION",6.99,0.26,2,655,"No",0
"3010806",23,"male","Associate",46147,0,"RENT",2838,"MEDICAL",7.42,0.06,5,633,"Yes",0
"3010807",24,"male","Master",145248,1,"RENT",14000,"MEDICAL",10,0.1,3,573,"Yes",0
"3010808",23,"male","Bachelor",139004,0,"MORTGAGE",5600,"DEBTCONSOLIDATION",5.42,0.04,3,711,"No",0
"3010809",28,"male","Associate",79126,5,"MORTGAGE",25000,"DEBTCONSOLIDATION",18.62,0.32,9,555,"No",1
"3010810",22,"female","Master",77217,0,"MORTGAGE",10000,"DEBTCONSOLIDATION",6.03,0.13,3,656,"Yes",0
"3010811",35,"male","Associate",84788,15,"RENT",9600,"HOMEIMPROVEMENT",5.42,0.11,9,626,"Yes",0
"3010812",29,"male","Master",32839,5,"RENT",7200,"MEDICAL",7.49,0.22,10,573,"No",0
"3010813",35,"female","High School",55197,11,"RENT",16000,"VENTURE",10,0.29,10,655,"No",1
"3010814",29,"female","Master",62981,4,"RENT",3200,"EDUCATION",14.96,0.05,7,620,"No",1
"3010815",25,"male","Master",115510,4,"MORTGAGE",18000,"EDUCATION",7.51,0.16,4,645,"Yes",0
"3010816",24,"male","Associate",131817,1,"MORTGAGE",6000,"EDUCATION",11.99,0.05,4,576,"Yes",0
"3010817",38,"male","Associate",46094,14,"OTHER",12000,"EDUCATION",13.47,0.26,16,618,"No",1
"3010818",31,"male","Bachelor",173907,8,"MORTGAGE",7785,"MEDICAL",14.99,0.04,11,602,"Yes",0
"3010819",30,"female","High School",73006,11,"RENT",18950,"PERSONAL",15.96,0.26,6,651,"No",1
"3010820",27,"female","Associate",22220,4,"RENT",6000,"DEBTCONSOLIDATION",7.49,0.27,5,605,"No",1
"3010821",24,"male","Master",41980,1,"RENT",9000,"DEBTCONSOLIDATION",13,0.21,4,592,"Yes",0
"3010822",25,"female","Associate",68099,1,"MORTGAGE",6000,"MEDICAL",10.59,0.09,3,642,"Yes",0
"3010823",23,"female","High School",83592,2,"MORTGAGE",15000,"EDUCATION",10.73,0.18,3,661,"Yes",0
"3010824",23,"female","High School",65864,1,"MORTGAGE",5000,"PERSONAL",9.99,0.08,2,615,"Yes",0
"3010825",25,"male","Bachelor",44788,0,"RENT",6600,"MEDICAL",11.49,0.15,4,679,"Yes",0
"3010826",26,"male","Master",37163,2,"RENT",11700,"MEDICAL",11.71,0.31,2,610,"No",1
"3010827",27,"female","High School",39601,4,"RENT",10000,"EDUCATION",12.42,0.25,8,682,"No",1
"3010828",30,"male","Master",161800,7,"MORTGAGE",17852,"VENTURE",10.98,0.11,8,647,"Yes",0
"3010829",25,"male","Bachelor",57302,1,"MORTGAGE",12000,"MEDICAL",13.3,0.21,3,686,"Yes",0
"3010830",29,"male","High School",29070,9,"RENT",5000,"MEDICAL",11.01,0.17,7,454,"Yes",0
"3010831",32,"male","High School",72970,11,"MORTGAGE",6000,"MEDICAL",6.62,0.08,7,682,"No",0
"3010832",28,"male","Bachelor",68934,8,"RENT",6000,"VENTURE",7.75,0.09,6,613,"Yes",0
"3010833",26,"male","Associate",38490,2,"RENT",8000,"MEDICAL",13.99,0.21,3,602,"No",1
"3010834",22,"male","Bachelor",65801,0,"RENT",7000,"MEDICAL",14.96,0.11,4,674,"No",1
"3010835",23,"female","High School",82168,0,"MORTGAGE",20000,"EDUCATION",16.28,0.24,4,617,"Yes",0
"3010836",33,"male","Bachelor",120617,13,"MORTGAGE",6400,"DEBTCONSOLIDATION",7.29,0.05,9,520,"Yes",0
"3010837",24,"female","High School",72745,0,"MORTGAGE",15850,"VENTURE",11.11,0.22,3,643,"Yes",0
"3010838",24,"male","Master",67133,0,"MORTGAGE",2900,"MEDICAL",9.62,0.04,2,634,"No",1
"3010839",23,"male","High School",30322,0,"MORTGAGE",3500,"PERSONAL",12.99,0.12,2,638,"Yes",0
"3010840",30,"female","Associate",91170,7,"RENT",10000,"HOMEIMPROVEMENT",7.29,0.11,9,575,"Yes",0
"3010841",41,"male","High School",533530,19,"MORTGAGE",2500,"EDUCATION",15.31,0,11,667,"Yes",0
"3010842",42,"male","Associate",87298,17,"MORTGAGE",4331,"MEDICAL",7.21,0.05,10,691,"Yes",0
"3010843",27,"female","Associate",90731,3,"OWN",16000,"PERSONAL",16.89,0.18,5,546,"Yes",0
"3010844",27,"female","Associate",94856,3,"RENT",11525,"HOMEIMPROVEMENT",11.01,0.12,8,623,"Yes",0
"3010845",39,"male","Master",37076,14,"RENT",7675,"HOMEIMPROVEMENT",16,0.21,16,688,"No",1
"3010846",24,"male","Bachelor",78712,2,"RENT",3600,"EDUCATION",11.96,0.05,4,658,"No",0
"3010847",31,"female","Associate",32923,7,"RENT",3250,"VENTURE",13.48,0.1,8,672,"Yes",0
"3010848",24,"female","Associate",94980,4,"MORTGAGE",6000,"VENTURE",7.49,0.06,4,646,"Yes",0
"3010849",22,"male","Master",35663,0,"RENT",9000,"MEDICAL",11.01,0.25,2,579,"No",1
"3010850",36,"male","High School",24360,13,"RENT",4593,"PERSONAL",12.88,0.19,13,626,"No",1
"3010851",24,"male","Associate",68666,2,"RENT",4000,"EDUCATION",14.75,0.06,2,665,"No",1
"3010852",32,"female","Master",132994,12,"MORTGAGE",9200,"MEDICAL",5.79,0.07,10,634,"Yes",0
"3010853",40,"male","High School",63651,16,"MORTGAGE",7000,"HOMEIMPROVEMENT",14.65,0.11,14,652,"No",1
"3010854",26,"female","Associate",58554,5,"MORTGAGE",2000,"PERSONAL",10.99,0.03,2,671,"Yes",0
"3010855",25,"female","Bachelor",44355,2,"MORTGAGE",5600,"MEDICAL",7.49,0.13,4,654,"Yes",0
"3010856",21,"male","Associate",71868,0,"MORTGAGE",25000,"EDUCATION",14.09,0.35,2,576,"Yes",0
"3010857",29,"female","Master",54767,10,"RENT",7500,"MEDICAL",8.32,0.14,8,658,"Yes",0
"3010858",25,"female","Master",60727,0,"RENT",18000,"PERSONAL",8.29,0.3,5,715,"No",1
"3010859",29,"male","Bachelor",61226,4,"OWN",9725,"HOMEIMPROVEMENT",12.12,0.16,6,578,"Yes",0
"3010860",26,"female","High School",49646,1,"RENT",5572,"PERSONAL",11.5,0.11,7,708,"Yes",0
"3010861",28,"female","Bachelor",27736,4,"MORTGAGE",5725,"VENTURE",14.79,0.21,9,584,"No",1
"3010862",26,"male","Associate",205154,5,"RENT",12052,"VENTURE",12.02,0.06,8,672,"Yes",0
"3010863",24,"male","Associate",84907,1,"OTHER",9000,"PERSONAL",9.63,0.11,4,594,"No",0
"3010864",41,"female","Associate",57499,19,"OWN",14000,"PERSONAL",7.88,0.24,12,663,"Yes",0
"3010865",26,"female","Associate",50475,4,"MORTGAGE",7500,"PERSONAL",7.88,0.15,2,583,"No",0
"3010866",32,"male","Associate",121154,8,"MORTGAGE",7000,"HOMEIMPROVEMENT",7.14,0.06,9,620,"No",0
"3010867",22,"male","Bachelor",65784,2,"RENT",2000,"MEDICAL",18.3,0.03,4,641,"No",1
"3010868",23,"female","Master",73040,0,"RENT",25341,"PERSONAL",11.48,0.35,3,562,"No",1
"3010869",27,"female","Associate",49213,4,"RENT",12000,"MEDICAL",12.69,0.24,8,659,"No",0
"3010870",24,"female","Bachelor",36916,0,"MORTGAGE",10000,"HOMEIMPROVEMENT",14.56,0.27,3,617,"No",1
"3010871",23,"female","High School",103347,3,"RENT",10200,"DEBTCONSOLIDATION",11.01,0.1,3,617,"Yes",0
"3010872",23,"male","Bachelor",92575,0,"MORTGAGE",15000,"DEBTCONSOLIDATION",11.89,0.16,2,605,"No",1
"3010873",24,"female","High School",126877,0,"MORTGAGE",9865,"EDUCATION",9.76,0.08,3,620,"Yes",0
"3010874",25,"female","Master",181118,3,"MORTGAGE",7500,"PERSONAL",8.9,0.04,3,634,"No",0
"3010875",35,"male","Bachelor",58581,15,"MORTGAGE",17000,"EDUCATION",6.03,0.29,8,708,"Yes",0
"3010876",27,"female","Master",72065,4,"RENT",15000,"DEBTCONSOLIDATION",10.75,0.21,7,669,"No",0
"3010877",22,"male","Bachelor",84378,0,"OWN",1250,"VENTURE",5.42,0.01,4,512,"Yes",0
"3010878",33,"female","Associate",48867,13,"RENT",4000,"DEBTCONSOLIDATION",7.88,0.08,10,550,"Yes",0
"3010879",24,"male","High School",121035,0,"MORTGAGE",17400,"PERSONAL",16.07,0.14,4,631,"Yes",0
"3010880",26,"male","Master",78615,6,"RENT",12000,"VENTURE",11.01,0.15,4,676,"Yes",0
"3010881",25,"male","High School",44253,4,"MORTGAGE",13750,"MEDICAL",13.22,0.31,3,481,"No",1
"3010882",23,"male","Bachelor",76565,2,"MORTGAGE",20000,"EDUCATION",7.9,0.26,2,617,"No",0
"3010883",23,"female","High School",107265,0,"MORTGAGE",8038,"DEBTCONSOLIDATION",14.08,0.07,4,619,"No",1
"3010884",26,"male","Bachelor",44275,4,"RENT",4000,"MEDICAL",13.83,0.09,3,695,"No",1
"3010885",27,"female","Master",92145,0,"RENT",13450,"DEBTCONSOLIDATION",16.32,0.15,8,637,"No",1
"3010886",30,"male","Bachelor",45838,6,"RENT",6574,"PERSONAL",12.82,0.14,9,708,"Yes",0
"3010887",25,"female","Bachelor",84908,3,"MORTGAGE",5050,"VENTURE",5.42,0.06,2,644,"Yes",0
