"num","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
34094,0.43,"Ideal","I","SI1",60.9,57,852,4.88,4.9,2.98
6299,0.91,"Ideal","I","VS1",61.9,56,4022,6.2,6.23,3.85
26822,1.51,"Very Good","F","VVS2",61.4,58,16716,7.31,7.34,4.5
18602,1.54,"Very Good","I","SI2",59.4,61,7589,7.49,7.56,4.47
15425,1.01,"Premium","D","SI1",62,60,6176,6.4,6.37,3.96
24937,1.52,"Premium","F","VS2",60.5,58,13389,7.49,7.53,4.54
30132,0.32,"Premium","G","VS2",62.3,58,720,4.41,4.36,2.73
47151,0.72,"Ideal","J","VS1",62.3,55,1832,5.77,5.69,3.57
35799,0.39,"Very Good","E","VS1",62.5,58,914,4.67,4.7,2.93
2521,0.71,"Very Good","D","VS2",59.7,55,3203,5.85,5.88,3.5
7278,1,"Ideal","I","SI1",59.8,57,4200,6.5,6.44,3.87
23707,0.36,"Very Good","H","VS1",61.6,59,631,4.52,4.57,2.8
50831,0.67,"Good","F","VS2",58.7,61.5,2309,5.67,5.79,3.37
17552,1.03,"Ideal","G","VS2",61.6,55,7064,6.49,6.54,4.01
40032,0.41,"Ideal","G","SI1",62.1,55,1110,4.78,4.81,2.98
38006,0.43,"Very Good","F","VS1",63.4,57,1008,4.8,4.76,3.03
10319,1.03,"Ideal","D","SI2",61.2,57,4764,6.59,6.51,4.01
444,0.96,"Fair","E","SI2",53.1,63,2815,6.73,6.65,3.55
24760,2,"Very Good","J","VS2",60.7,59,13113,8.12,8.15,4.94
15563,1.01,"Premium","G","VS1",59.9,59,6239,6.48,6.51,3.89
36768,0.39,"Premium","F","VS1",61.7,58,956,4.71,4.69,2.9
45511,0.55,"Ideal","F","VS1",60.3,57,1682,5.32,5.37,3.23
49772,0.5,"Ideal","F","VVS2",62,55,2160,5.12,5.1,3.17
49151,0.6,"Ideal","E","SI1",61.2,57,2069,5.43,5.45,3.33
52578,0.71,"Ideal","G","VS2",61.6,55,2537,5.74,5.78,3.55
11001,1.17,"Good","I","SI1",63.6,61,4914,6.66,6.64,4.23
28762,0.31,"Ideal","E","VS2",62.4,54,680,4.31,4.35,2.7
49901,0.62,"Ideal","G","VS1",62.4,57,2178,5.44,5.46,3.4
32206,0.35,"Premium","E","SI1",61.9,58,788,4.52,4.49,2.79
17934,1.16,"Ideal","G","VS2",61.7,57,7243,6.8,6.72,4.17
40179,0.38,"Premium","E","VVS1",60.6,59,1119,4.65,4.62,2.81
33379,0.41,"Premium","I","VVS2",59.9,58,827,4.81,4.87,2.9
29570,0.41,"Good","F","SI1",63.1,59,705,4.7,4.75,2.98
20202,1.57,"Ideal","G","SI2",62,56,8643,7.44,7.47,4.62
23728,0.25,"Very Good","E","IF",61.3,56,633,4.1,4.13,2.53
41844,0.35,"Ideal","E","IF",62.2,56,1254,4.52,4.51,2.81
9993,1,"Premium","F","SI1",60.3,61,4704,6.43,6.38,3.86
23575,1.32,"Ideal","G","VS1",61.7,56,11584,7.04,7.07,4.35
127,0.91,"Premium","H","SI1",61.4,56,2763,6.09,5.97,3.7
47530,0.58,"Premium","F","VS2",62.4,55,1869,5.38,5.36,3.35
52099,0.7,"Premium","G","VS1",58.3,58,2459,5.9,5.86,3.43
26360,0.32,"Premium","G","VS1",60.6,60,645,4.4,4.44,2.68
29877,0.3,"Ideal","D","VS2",62.3,56,710,4.27,4.3,2.67
2474,0.91,"Good","H","VS2",63.8,59,3192,5.99,5.96,3.82
29623,0.34,"Ideal","H","SI1",61.4,55,440,4.51,4.55,2.78
21370,0.42,"Premium","I","SI1",62.6,58,626,4.76,4.8,2.99
2301,0.9,"Very Good","H","SI2",63,55,3162,6.1,6.16,3.86
48288,0.73,"Ideal","J","SI1",61.3,57,1956,5.82,5.8,3.56
37466,0.42,"Ideal","G","VS1",61.8,56,984,4.84,4.8,2.98
51153,0.9,"Good","G","I1",63.6,61,2344,6.07,6.03,3.85
27998,0.3,"Premium","E","VS2",61.7,58,658,4.32,4.34,2.67
48837,0.55,"Premium","E","VS2",62.3,60,2030,5.26,5.18,3.25
41438,0.59,"Ideal","J","SI1",61.3,57,1228,5.37,5.4,3.3
23120,1.28,"Ideal","G","VVS1",62.1,56,11147,6.93,6.96,4.31
15305,1.14,"Premium","G","VS2",61.9,58,6144,6.68,6.72,4.15
35846,0.4,"Ideal","G","VVS2",62.6,53,917,4.72,4.77,2.97
36260,0.43,"Ideal","G","SI2",61.3,56,935,4.89,4.87,2.99
16415,1.15,"Premium","G","VS2",62.6,58,6557,6.68,6.71,4.19
10536,1,"Very Good","E","SI1",63.4,58,4805,6.29,6.26,3.98
47803,0.99,"Fair","J","I1",62.9,58,1901,6.33,6.1,3.91
21227,1.2,"Ideal","G","VVS2",62.2,56,9373,6.76,6.81,4.22
38075,0.3,"Ideal","E","VVS2",61.7,57,1013,4.34,4.31,2.67
845,1.08,"Premium","D","I1",61.9,60,2869,6.55,6.48,4.03
17066,0.32,"Very Good","G","SI1",63.5,56,612,4.38,4.35,2.77
1019,0.75,"Ideal","G","SI1",61.6,55,2902,5.82,5.86,3.6
20230,1.5,"Very Good","J","VS1",61.3,59,8662,7.36,7.41,4.53
36905,0.4,"Fair","G","SI1",59.9,67,960,4.81,4.77,2.87
17862,1.19,"Ideal","I","IF",61.7,56,7207,6.78,6.81,4.19
19896,1.51,"Very Good","H","SI2",60.2,59,8444,7.33,7.43,4.44
26825,2.04,"Ideal","I","SI1",60.2,56,16718,8.19,8.26,4.95
25022,0.3,"Ideal","E","SI1",61.7,57,640,4.29,4.33,2.66
11476,1,"Good","D","SI1",64.8,58,5013,6.23,6.27,4.05
8796,1.04,"Very Good","E","SI2",60.7,59,4472,6.5,6.54,3.96
33069,0.32,"Ideal","H","IF",62.6,54,814,4.38,4.4,2.75
17545,1.01,"Good","F","VVS2",63.6,60,7059,6.36,6.31,4.03
9933,1.05,"Very Good","H","SI1",63.5,57,4692,6.47,6.44,4.1
49270,0.72,"Ideal","G","SI2",62.1,55.3,2089,5.72,5.74,3.56
49407,0.75,"Very Good","H","SI2",60.4,60,2106,5.89,5.93,3.57
22963,1.41,"Very Good","F","VS1",63.4,63,11010,7.13,6.97,4.47
30255,0.3,"Very Good","G","VVS1",60.7,56,725,4.32,4.35,2.63
39694,0.4,"Very Good","F","VVS2",62.8,57,1088,4.66,4.73,2.95
40342,0.33,"Ideal","E","IF",61.9,57,1129,4.41,4.45,2.74
22172,1.52,"Ideal","I","VS1",62.9,60,10214,7.31,7.27,4.59
24222,1.75,"Premium","I","VS1",60.6,60,12416,7.8,7.84,4.74
41762,0.42,"Ideal","G","VVS1",62.8,55,1245,4.78,4.8,3.01
48613,0.51,"Ideal","F","VVS2",61.9,56,1998,5.13,5.15,3.18
50495,0.7,"Premium","F","SI1",61.8,59,2268,5.76,5.67,3.53
53560,0.71,"Premium","G","VS2",60.3,60,2694,5.81,5.76,3.49
45667,0.53,"Ideal","D","VS2",61.8,57,1694,5.17,5.21,3.21
23583,1.57,"Ideal","G","SI1",61.8,55,11596,7.43,7.49,4.61
36496,0.38,"Very Good","D","VVS2",60.8,55,944,4.67,4.71,2.85
18039,0.35,"Very Good","E","SI1",61.9,58,614,4.49,4.52,2.79
37448,0.31,"Ideal","D","VVS1",60.4,56,984,4.38,4.43,2.66
21595,1.5,"Premium","H","SI1",62.4,58,9697,7.33,7.28,4.56
40791,0.31,"Ideal","F","IF",61,56,1168,4.38,4.41,2.68
2551,0.77,"Very Good","H","VVS2",61.1,56,3208,5.89,5.92,3.61
38204,0.43,"Premium","H","VS2",61.9,55,1016,4.95,4.8,3.02
19371,0.27,"Ideal","D","VVS2",62.6,56,622,4.13,4.15,2.59
12201,1.18,"Premium","G","SI2",61.4,58,5190,6.82,6.77,4.17
12332,1.01,"Good","E","SI1",63.6,60,5226,6.38,6.32,4.04
30852,0.33,"Ideal","G","VS2",61.2,55,743,4.49,4.46,2.74
21847,1.26,"Ideal","G","VS1",61.9,55,9907,6.96,6.91,4.29
27938,0.25,"Ideal","F","SI1",60.1,56,430,4.11,4.13,2.48
26140,2.3,"Ideal","G","SI2",61.6,57,15433,8.47,8.41,5.2
15434,1.03,"Ideal","F","SI1",62.4,57,6178,6.48,6.44,4.03
45677,0.52,"Ideal","E","VS2",61.7,57,1694,5.17,5.1,3.17
47485,0.69,"Premium","H","VS2",60.8,59,1863,5.77,5.74,3.5
33076,0.26,"Ideal","F","VVS1",62.7,55,814,4.1,4.07,2.56
41732,0.41,"Ideal","E","VVS2",61.5,55,1243,4.83,4.79,2.96
1302,0.72,"Premium","D","SI1",61.4,59,2954,5.71,5.79,3.53
33750,0.31,"Ideal","F","VVS1",62,54,840,4.37,4.41,2.72
25028,0.4,"Premium","E","SI2",60.5,59,640,4.74,4.78,2.88
18681,1.55,"Premium","J","SI1",62.5,58,7638,7.4,7.36,4.61
35013,0.4,"Premium","E","SI1",61.4,58,882,4.81,4.77,2.94
32859,0.4,"Premium","H","VS1",62.6,58,807,4.68,4.71,2.94
47810,0.71,"Very Good","I","SI2",62.2,58,1902,5.61,5.7,3.52
14301,1.03,"Premium","G","SI1",59.5,60,5791,6.6,6.54,3.91
38775,0.31,"Ideal","E","VVS2",61.6,57,1046,4.37,4.33,2.68
22422,1.53,"Very Good","H","SI1",61.3,56,10446,7.42,7.44,4.56
18755,1.01,"Very Good","G","VVS2",63.2,59,7665,6.38,6.34,4.02
15051,0.3,"Ideal","F","VS2",61.4,57,605,4.34,4.36,2.67
43677,0.5,"Ideal","F","VS2",62.5,57,1436,5.07,5.11,3.18
3348,0.95,"Very Good","I","SI1",63.5,58,3378,6.19,6.16,3.92
40295,0.4,"Ideal","H","VVS2",62.4,57,1125,4.73,4.69,2.94
12711,0.26,"Ideal","D","VVS2",62.5,56,599,4.08,4.11,2.56
33827,0.42,"Very Good","H","VS2",59,57,843,4.92,4.95,2.91
38985,0.39,"Premium","F","VS2",62.4,58,1053,4.65,4.61,2.89
46311,0.3,"Very Good","G","VS2",63,55,526,4.29,4.31,2.71
1051,0.33,"Ideal","G","SI2",62.9,55,557,4.46,4.41,2.79
46220,0.5,"Good","E","VS2",63.8,54,1752,5.05,5.07,3.23
16090,1.01,"Good","D","VS2",61.6,61,6429,6.43,6.45,3.97
9534,1.05,"Premium","G","SI2",63,57,4618,6.47,6.41,4.06
46691,0.5,"Very Good","G","VVS2",63,58,1791,4.98,5.02,3.15
20883,1.51,"Ideal","G","SI2",61.2,56.1,9104,7.39,7.41,4.53
50933,0.71,"Ideal","I","SI1",61,56,2319,5.75,5.78,3.52
40734,0.54,"Ideal","F","SI2",61.2,56,1162,5.27,5.28,3.23
14217,1.05,"Premium","D","SI1",60.5,60,5762,6.62,6.53,3.98
31694,0.4,"Ideal","H","SI1",61.7,56,770,4.72,4.77,2.93
23547,1.53,"Very Good","H","VS2",60.9,63,11557,7.41,7.37,4.5
8758,0.9,"Very Good","D","SI1",61.7,60,4466,6.14,6.17,3.8
47305,0.31,"Ideal","J","VS2",62.2,55,396,4.32,4.36,2.7
40634,0.41,"Ideal","E","VS1",62,55,1153,4.77,4.74,2.95
29928,0.38,"Good","F","VS2",63.4,62,713,4.52,4.56,2.88
42759,0.62,"Premium","G","SI2",60.2,61,1345,5.49,5.44,3.29
50126,0.51,"Very Good","E","VVS2",61.4,59,2211,5.1,5.16,3.15
10022,0.34,"Ideal","D","I1",61.4,55,413,4.5,4.52,2.77
51837,0.72,"Ideal","F","SI2",61.2,54,2422,5.81,5.86,3.57
20117,1.29,"Ideal","G","VS2",62.5,57,8582,6.89,6.92,4.35
43697,0.5,"Good","D","SI1",63.6,54,1436,5.02,5.08,3.21
48520,0.76,"Premium","H","SI2",59,59,1985,6.05,6.02,3.56
11670,0.76,"Ideal","E","VVS1",62.2,55,5056,5.86,5.82,3.63
15396,1.08,"Very Good","G","VS2",62,57,6168,6.52,6.55,4.05
22753,1.12,"Ideal","E","VVS2",60.6,57,10769,6.77,6.66,4.07
26695,0.27,"Very Good","F","VS1",62.4,55,429,4.12,4.15,2.58
32509,0.4,"Premium","E","SI2",58.7,59,798,4.82,4.78,2.82
48920,0.7,"Very Good","J","VVS1",63.3,55,2042,5.63,5.68,3.58
10132,0.91,"Very Good","D","VS2",62.7,59,4720,6.13,6.16,3.85
50039,0.71,"Fair","F","SI1",57,68,2198,6.05,5.87,3.4
46874,0.53,"Ideal","E","VS2",61.4,56,1813,5.24,5.21,3.21
28860,0.3,"Ideal","F","VVS2",62.2,55,684,4.29,4.33,2.68
44336,0.33,"Premium","H","VS2",62.3,58,521,4.38,4.41,2.74
35154,0.4,"Ideal","D","VS2",62.1,53,890,4.77,4.8,2.97
38721,0.41,"Ideal","H","VVS1",62.2,57,1043,4.74,4.78,2.96
18327,1.01,"Very Good","F","VS1",62.9,58,7455,6.29,6.31,3.96
9836,1.01,"Premium","D","SI2",60.9,62,4672,6.45,6.43,3.92
30805,0.4,"Good","D","VS1",64,55,742,4.67,4.7,3
27879,0.42,"Ideal","I","SI1",62.3,54,654,4.82,4.84,3.01
4825,0.9,"Premium","F","SI2",58,57,3704,6.41,6.34,3.7
28609,0.3,"Premium","E","SI1",61.7,56,675,4.29,4.27,2.64
48465,0.58,"Very Good","D","VS2",60.2,57,1977,5.41,5.45,3.27
32736,0.31,"Premium","F","VS2",62.9,59,802,4.32,4.27,2.7
19029,0.3,"Premium","H","VVS1",60.7,58,620,4.35,4.38,2.65
4945,1.19,"Ideal","H","I1",61.5,57,3732,6.83,6.79,4.19
16779,1.02,"Premium","G","VS1",62,56,6683,6.5,6.43,4.01
36016,0.35,"Ideal","E","VS1",61.5,57,921,4.55,4.52,2.79
6745,0.33,"Good","E","SI1",63.4,55,579,4.37,4.4,2.78
3790,0.73,"Ideal","F","VVS2",61.7,54,3463,5.82,5.76,3.57
496,0.71,"Premium","D","SI1",62.7,60,2822,5.71,5.67,3.57
53018,0.71,"Good","G","VS2",64.2,58,2599,5.59,5.62,3.6
16820,1.04,"Premium","G","VS2",60.1,59,6709,6.59,6.56,3.95
39988,0.41,"Ideal","F","VS2",61.4,55,1107,4.83,4.78,2.95
41806,0.51,"Premium","G","SI1",62,56,1250,5.14,5.12,3.18
4147,1.07,"Premium","G","SI2",62.2,58,3545,6.56,6.49,4.06
12666,1.02,"Very Good","I","VS1",62.2,60,5302,6.4,6.43,3.99
23222,1.7,"Premium","F","SI2",60.5,59,11228,7.77,7.73,4.69
9024,1.04,"Ideal","H","SI1",61.9,57,4515,6.49,6.46,4.01
46135,0.54,"Good","F","VS2",64.2,53.8,1745,5.12,5.19,3.31
44910,0.53,"Very Good","D","SI1",61.4,57,1631,5.2,5.26,3.21
40818,0.32,"Ideal","E","IF",61.9,56,1170,4.42,4.4,2.73
18438,1.5,"Good","H","SI2",64.3,57,7500,7.18,7.15,4.61
34045,0.37,"Ideal","G","VS2",61.6,55,851,4.63,4.65,2.86
12990,1.22,"Very Good","E","SI1",63.4,56,5397,6.79,6.76,4.29
50186,0.51,"Very Good","F","VVS1",62.6,57,2223,5.06,5.1,3.18
7309,0.7,"Ideal","E","VVS2",61.6,56,4205,5.72,5.75,3.53
9824,1.01,"Premium","D","SI2",62.8,59,4672,6.44,6.34,4.01
7882,0.9,"Fair","G","VS2",65.8,61,4309,5.99,5.96,3.93
42583,0.51,"Very Good","E","SI1",63,58,1330,4.99,5.08,3.17
34548,0.36,"Premium","F","VS2",58.5,58,869,4.69,4.65,2.73
36602,0.32,"Good","D","SI2",63.4,56,477,4.36,4.38,2.77
22193,1.13,"Ideal","G","IF",61.7,57,10228,6.65,6.7,4.12
50143,0.6,"Premium","D","VS2",59.6,59,2214,5.53,5.47,3.28
46745,0.72,"Fair","I","SI1",64.8,54,1799,5.69,5.67,3.68
48970,0.34,"Very Good","H","VS2",61.9,60,537,4.42,4.46,2.75
53382,0.7,"Very Good","F","SI1",60.6,60,2662,5.71,5.75,3.47
34550,0.4,"Ideal","I","VVS1",62.3,53.7,870,4.72,4.74,2.95
26427,2.01,"Ideal","F","SI2",62.3,58,15955,8.03,8.01,5
16364,0.33,"Premium","D","SI1",60.3,58,608,4.47,4.49,2.7
6228,1.02,"Very Good","H","SI2",63.5,58,4004,6.34,6.38,4.04
37963,0.41,"Premium","F","VS1",62.4,60,1007,4.71,4.77,2.96
49103,0.55,"Ideal","G","VVS2",60.8,56.9,2064,5.27,5.31,3.22
37100,0.41,"Ideal","E","SI1",62.4,55,969,4.78,4.74,2.97
52050,0.72,"Ideal","G","SI2",61.3,56,2451,5.76,5.81,3.55
35982,0.42,"Premium","G","VS1",60.9,58,921,4.81,4.84,2.94
47419,0.57,"Premium","G","VS1",62.4,58,1851,5.29,5.32,3.31
1939,0.9,"Very Good","E","SI2",63.4,62,3084,6.02,6,3.81
26607,1.52,"Ideal","G","VVS1",61.4,57,16343,7.38,7.4,4.54
15513,1.52,"Premium","I","SI2",62.2,59,6214,7.36,7.27,4.56
33861,0.3,"Premium","E","VS2",59.9,59,844,4.38,4.33,2.61
32009,0.31,"Ideal","D","VVS2",60.9,57,777,4.38,4.42,2.68
35801,0.31,"Very Good","F","IF",61.4,55,914,4.39,4.41,2.7
31679,0.26,"Premium","E","VVS1",61.8,58,769,4.14,4.11,2.55
45557,0.54,"Premium","E","VS2",59,60,1687,5.38,5.32,3.15
5511,1.06,"Premium","I","SI2",61.5,58,3847,6.59,6.55,4.04
3167,0.75,"Ideal","F","SI1",61.5,55,3336,5.88,5.9,3.62
45583,0.52,"Ideal","E","VS2",61.2,56,1689,5.16,5.23,3.18
2531,0.7,"Ideal","G","VVS2",61,56,3205,5.74,5.77,3.51
20719,0.31,"Premium","G","VS1",62.4,58,625,4.31,4.34,2.7
45352,0.59,"Ideal","E","SI1",62,55,1664,5.37,5.4,3.34
25962,2.01,"Very Good","I","SI1",64.1,57,15145,7.89,7.94,5.07
53413,0.77,"Very Good","G","SI1",63,59,2670,5.82,5.84,3.67
13696,1,"Very Good","G","VS2",61.8,59,5600,6.29,6.37,3.91
10745,1,"Good","F","SI1",63.6,58,4851,6.27,6.31,4
36368,0.39,"Ideal","F","VS1",61.7,56.1,939,4.65,4.7,2.89
9019,1,"Very Good","H","VS2",63.3,60,4514,6.31,6.22,3.97
28478,0.32,"Premium","E","SI1",60.4,61,672,4.42,4.39,2.66
50235,0.7,"Ideal","G","SI2",61.4,57,2232,5.69,5.74,3.51
15332,1.51,"Fair","I","SI2",66,57,6156,7.14,7,4.7
8951,1.19,"Premium","I","SI2",59.5,59,4498,6.95,6.89,4.12
7530,1.01,"Premium","H","SI2",59.9,59,4242,6.55,6.48,3.9
28779,0.39,"Good","F","VS2",64.3,55,681,4.56,4.64,2.96
6822,0.9,"Good","F","SI1",62.5,59,4119,6.1,6.13,3.82
53528,0.76,"Ideal","H","VVS2",61.8,57,2690,5.84,5.91,3.63
33948,0.31,"Ideal","H","SI1",62.1,54,464,4.37,4.39,2.72
50638,0.23,"Very Good","F","VS2",61.6,59,402,3.96,4,2.45
50700,0.7,"Good","F","VS2",63.8,60,2290,5.61,5.52,3.55
28216,0.38,"Very Good","G","SI1",62.4,59,666,4.59,4.64,2.88
17999,1.21,"Very Good","H","VS1",62,58,7279,6.76,6.91,4.24
47410,0.62,"Good","G","VS2",61,62,1850,5.41,5.5,3.33
8682,0.92,"Ideal","I","SI1",61.7,56,4457,6.2,6.23,3.83
19200,1,"Very Good","G","VVS2",62.7,57,7950,6.32,6.37,3.98
50682,0.53,"Ideal","E","VVS2",62.4,56,2288,5.15,5.17,3.22
53190,0.73,"Ideal","D","SI1",60.2,56,2632,5.86,5.94,3.55
38713,0.36,"Ideal","D","VVS2",61.6,57,1042,4.56,4.59,2.82
9284,1.04,"Ideal","G","SI2",60.4,58,4566,6.56,6.62,3.98
5527,1.01,"Good","G","SI2",63.4,57,3852,6.32,6.37,4.02
38960,0.31,"Premium","H","VS2",62.4,59,489,4.31,4.34,2.7
48437,0.51,"Ideal","G","VVS2",61.1,56,1974,5.19,5.15,3.16
11329,1.2,"Premium","I","SI2",60,58,4989,6.91,6.93,4.15
51625,1.05,"Fair","I","I1",61.8,66,2396,6.48,6.37,3.97
33569,0.43,"Premium","D","SI1",61.1,59,830,4.83,4.89,2.97
2372,0.32,"Premium","G","VS2",62.5,58,561,4.36,4.38,2.73
24183,2.01,"Premium","J","SI1",60.5,59,12369,8.12,8.01,4.88
47066,0.52,"Ideal","D","VS2",61.7,56,1822,5.16,5.18,3.19
29611,0.23,"Very Good","G","VVS2",58.1,59,438,4.09,4.03,2.36
42534,0.4,"Ideal","D","VVS2",61.3,56,1323,4.78,4.75,2.92
40047,0.38,"Ideal","E","VS2",60.1,56,1112,4.72,4.69,2.83
6998,1,"Ideal","F","SI2",62.7,57,4155,6.34,6.29,3.96
20992,1.03,"Premium","E","VVS2",59.7,56,9205,6.64,6.56,3.94
38412,0.35,"Ideal","G","VVS2",61,57,1024,4.58,4.54,2.78
8136,1.01,"Very Good","E","SI2",62.8,57,4355,6.35,6.38,4
35285,0.3,"Premium","J","VS2",61.6,61,473,4.33,4.28,2.65
16302,1.01,"Very Good","E","VS2",63.3,56,6522,6.34,6.37,4.02
359,0.72,"Ideal","G","VS2",62.8,56,2805,5.74,5.7,3.59
16116,0.9,"Premium","D","VS1",61.2,58,6441,6.27,6.25,3.83
44062,0.55,"Ideal","E","SI1",61.7,57,1551,5.23,5.27,3.24
41319,0.57,"Very Good","G","SI2",59.4,58,1214,5.39,5.42,3.21
15209,1.01,"Premium","G","VS2",62.4,58,6108,6.41,6.38,3.99
9290,1,"Good","H","SI1",61.5,64,4568,6.38,6.41,3.93
52503,0.71,"Ideal","F","SI2",61.4,55,2525,5.76,5.78,3.54
6630,0.92,"Good","D","SI1",63.6,57,4086,6.14,6.09,3.89
42132,0.53,"Ideal","F","SI2",63,54,1279,5.24,5.19,3.29
52230,0.75,"Premium","D","SI1",61.3,59,2484,5.89,5.82,3.59
11808,1.04,"Premium","H","SI1",61,58,5090,6.6,6.54,4.01
8062,0.27,"Ideal","F","VS2",61.9,54,583,4.14,4.16,2.57
7771,0.91,"Very Good","E","SI1",62.1,60,4284,6.21,6.25,3.87
22945,1.56,"Premium","H","SI1",61.9,59,10990,7.46,7.4,4.6
23471,1.23,"Ideal","G","VVS1",59.5,57,11469,7,6.98,4.16
17928,1.53,"Ideal","G","SI2",61.7,57,7240,7.44,7.41,4.58
23740,1.58,"Premium","G","VS2",58.2,58,11786,7.68,7.64,4.46
2523,1.04,"Very Good","H","I1",61.6,61,3203,6.45,6.47,3.98
52073,0.81,"Ideal","J","VS2",62.1,56,2455,5.94,5.97,3.7
20128,1.2,"Ideal","F","VS2",62.3,56,8590,6.82,6.79,4.24
16987,1.02,"Very Good","D","VS2",59.8,61,6785,6.54,6.61,3.93
33223,0.39,"Premium","I","VVS1",61.5,59,821,4.67,4.7,2.88
19686,0.32,"Very Good","H","VS1",58.9,63,624,4.46,4.4,2.61
15694,0.36,"Ideal","I","VVS1",61.6,56,607,4.58,4.61,2.83
1911,0.71,"Ideal","H","VS2",61.8,55,3080,5.75,5.78,3.56
3620,0.78,"Very Good","F","VS2",62.2,58,3429,5.86,5.9,3.66
37001,0.5,"Good","J","VS2",63.2,60,965,5.01,5.06,3.18
41925,0.4,"Ideal","F","VVS1",62.5,57,1263,4.72,4.75,2.96
40713,0.53,"Premium","H","SI1",61.2,60,1159,5.22,5.1,3.16
22118,1.53,"Ideal","H","SI1",62.9,60,10145,7.36,7.28,4.61
15414,1.04,"Ideal","G","VVS2",61.4,57,6173,6.52,6.44,3.98
13052,1.11,"Premium","G","SI1",62.3,58,5408,6.61,6.52,4.09
27187,2.18,"Premium","H","SI2",59.1,60,17473,8.49,8.45,5.01
51334,0.7,"Very Good","F","VS2",58.9,58,2362,5.77,5.8,3.41
23882,1.31,"Ideal","G","VVS2",61.3,58,11975,7.03,7.07,4.32
37499,0.53,"Premium","E","SI2",62.2,57,984,5.2,5.16,3.22
8798,1.01,"Very Good","D","SI2",63.4,57,4472,6.4,6.31,4.03
6009,1.04,"Premium","I","SI2",61.6,56,3960,6.56,6.49,4.02
30711,0.33,"Ideal","E","VS2",61.3,55,738,4.46,4.5,2.75
27686,3.01,"Premium","J","SI2",59.7,58,18710,9.41,9.32,5.59
51263,0.7,"Premium","D","SI1",58.8,59,2357,5.86,5.84,3.44
15292,1.04,"Very Good","D","SI1",58.9,58,6138,6.66,6.69,3.93
47026,0.56,"Very Good","E","VS2",61.4,61,1819,5.28,5.31,3.25
21379,0.34,"Very Good","D","SI1",59.6,61,626,4.5,4.53,2.69
32096,0.33,"Premium","E","VS1",61.5,59,781,4.42,4.46,2.73
36025,0.35,"Ideal","F","VS1",61.4,55,923,4.54,4.58,2.8
7916,1.15,"Ideal","H","SI2",60.5,56,4315,6.83,6.8,4.13
39911,0.5,"Ideal","E","SI2",61.8,58,1104,5.08,5.11,3.15
50416,0.67,"Good","D","SI1",63.8,57,2258,5.53,5.48,3.51
16722,0.32,"Ideal","F","VS2",60.9,56,610,4.41,4.45,2.7
3229,0.72,"Ideal","G","VVS2",61.2,57,3352,5.76,5.77,3.53
3244,0.71,"Ideal","E","VS1",62.4,57,3354,5.67,5.71,3.55
14703,0.3,"Ideal","G","VS1",61.5,57,605,4.31,4.34,2.66
44578,0.53,"Good","E","VS2",63.7,55,1607,5.12,5.15,3.27
3300,0.9,"Very Good","F","SI2",62.4,57,3368,6.11,6.16,3.83
45270,0.54,"Ideal","F","VS2",61.4,57,1662,5.2,5.25,3.21
6808,0.9,"Good","D","SI1",64.4,60,4117,5.95,6,3.85
39374,0.31,"Ideal","D","VVS2",61,55,1074,4.38,4.41,2.68
12095,1.09,"Ideal","D","SI2",62.1,56,5164,6.56,6.59,4.08
35612,0.3,"Very Good","H","VS2",61.1,61,473,4.29,4.32,2.63
42145,0.55,"Ideal","I","VS2",61.6,55,1281,5.27,5.29,3.25
50310,0.31,"Very Good","E","SI1",59.1,59,544,4.42,4.44,2.62
45197,0.51,"Ideal","G","VS1",59.7,57,1656,5.2,5.25,3.12
53874,0.8,"Very Good","F","SI1",61.6,59,2745,5.9,5.96,3.65
29105,0.34,"Ideal","H","VS2",61.4,57,689,4.55,4.48,2.77
25464,2.1,"Very Good","J","VS2",61.3,59,14229,8.21,8.27,5.05
5050,0.31,"Premium","H","SI1",61.1,55,573,4.39,4.35,2.67
22435,1.09,"Very Good","F","VVS1",61.4,58,10463,6.6,6.65,4.07
27040,0.32,"Very Good","G","VS1",61.7,55,645,4.37,4.41,2.71
21456,1.05,"Ideal","G","VVS2",61.4,56,9555,6.54,6.59,4.03
35228,0.46,"Ideal","I","VS2",62.2,54.7,893,4.95,4.97,3.09
34639,0.31,"Ideal","E","VS2",61.8,55,872,4.39,4.35,2.7
29581,0.41,"Very Good","E","SI1",62.8,58,705,4.72,4.77,2.98
28606,0.3,"Very Good","E","SI1",63.2,56,675,4.3,4.27,2.71
28147,0.3,"Ideal","G","VVS2",61.8,57,665,4.29,4.32,2.66
46853,0.51,"Premium","D","VS2",61.9,62,1812,5.12,5.09,3.16
32065,0.33,"Premium","D","SI1",60.1,59,780,4.49,4.46,2.69
40217,0.5,"Very Good","D","SI2",58.9,60,1123,5.2,5.23,3.07
23464,1.31,"Ideal","G","VVS2",59.2,59,11459,7.12,7.18,4.23
47751,0.54,"Ideal","D","VS2",61.1,57,1892,5.19,5.29,3.2
43608,0.34,"Premium","G","SI1",59.7,59,507,4.5,4.54,2.7
22798,1.74,"Very Good","I","SI1",58.7,60,10823,7.84,7.9,4.62
9601,0.56,"Ideal","D","IF",60.8,58,4632,5.35,5.31,3.24
8815,1.02,"Ideal","H","SI1",61.6,56,4476,6.51,6.55,4.02
