"num","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
47488,0.72,"Ideal","J","SI1",61.8,54,1864,5.76,5.8,3.57
53217,0.7,"Premium","H","VS1",60.6,59,2636,5.81,5.74,3.5
51425,0.71,"Fair","D","SI1",66.3,56,2372,5.61,5.49,3.68
46146,0.5,"Premium","G","VS1",59.8,58,1746,5.19,5.15,3.09
51109,0.72,"Ideal","I","VS2",61.1,56,2337,5.76,5.82,3.54
43157,0.54,"Premium","G","SI1",60.3,57,1389,5.4,5.24,3.21
9264,1.01,"Fair","F","SI1",65.9,60,4561,6.25,6.17,4.09
51530,0.78,"Ideal","F","SI2",60.6,55,2386,6,5.99,3.63
36779,0.3,"Ideal","E","VVS1",61.8,56,956,4.31,4.3,2.66
7053,0.33,"Premium","G","VS2",61.4,60,579,4.41,4.45,2.72
46713,0.59,"Ideal","D","SI1",61.3,59,1793,5.36,5.4,3.3
48465,0.58,"Very Good","D","VS2",60.2,57,1977,5.41,5.45,3.27
33922,0.3,"Premium","E","VS2",62.5,59,844,4.3,4.27,2.68
27086,2.31,"Premium","I","SI2",62.9,58,17218,8.43,8.34,5.27
39514,0.32,"Premium","E","VVS2",59.9,58,1080,4.5,4.45,2.68
21229,1.23,"Ideal","F","VS2",61.7,57,9376,6.9,6.94,4.27
52458,0.81,"Premium","G","SI2",62.5,57,2515,5.95,5.89,3.7
24144,1.7,"Very Good","I","VS1",62.3,58.1,12311,7.57,7.66,4.74
49555,0.91,"Fair","I","SI2",65,58,2129,6.05,6.02,3.92
32123,0.47,"Ideal","G","SI2",61.3,56,784,4.98,5.01,3.06
2823,0.81,"Premium","H","VVS2",62.8,58,3266,5.92,5.89,3.71
25588,2.06,"Ideal","I","SI2",62.3,57,14428,8.2,8.12,5.09
15283,1,"Ideal","H","VS2",61.2,60,6133,6.4,6.45,3.93
49304,0.24,"Ideal","F","VVS2",61.4,59,540,4,4.05,2.47
41288,0.42,"Ideal","D","VVS2",62,55,1210,4.84,4.81,2.99
51919,0.7,"Very Good","G","VS1",62.5,58,2437,5.63,5.69,3.54
31178,0.42,"Ideal","G","SI1",60.7,57,756,4.81,4.89,2.95
13202,1.24,"Very Good","I","SI1",60.4,58,5456,6.95,7.02,4.22
6274,1.12,"Premium","E","I1",61,59,4014,6.74,6.7,4.1
27756,0.32,"Premium","I","VS1",61.9,58,648,4.4,4.36,2.71
29317,0.31,"Ideal","H","VS1",62.6,55,698,4.38,4.34,2.73
19894,1.2,"Good","G","VS1",62.8,59,8442,6.64,6.7,4.19
14401,1.01,"Good","F","VS2",63.1,59,5817,6.31,6.37,4
18574,1.07,"Ideal","G","VS2",61.6,57,7577,6.55,6.61,4.05
48001,0.52,"Ideal","D","VS2",61.5,56,1919,5.19,5.15,3.18
48050,0.72,"Ideal","J","SI2",61.7,55,1926,5.77,5.81,3.57
21588,1.65,"Premium","F","SI2",60.5,61,9693,7.7,7.65,4.64
37430,0.33,"Ideal","G","IF",61.6,53,984,4.43,4.47,2.74
1455,0.71,"Ideal","G","VVS2",62.5,58,2978,5.7,5.73,3.57
611,0.71,"Premium","F","VS1",59,60,2839,5.82,5.8,3.43
30203,0.42,"Very Good","D","SI1",60.2,58,723,4.85,4.89,2.93
36219,0.36,"Ideal","F","VS2",62,55,932,4.58,4.55,2.83
20925,1.2,"Premium","E","VS2",62.7,59,9139,6.7,6.67,4.19
48997,0.71,"Premium","H","SI1",62.3,61,2049,5.65,5.61,3.51
3176,0.81,"Ideal","E","SI1",61.3,57,3338,6.08,6.03,3.71
24214,2.05,"Very Good","H","SI2",63.1,58,12401,8.05,8,5.07
34862,0.3,"Premium","G","VVS2",62.3,59,878,4.29,4.25,2.66
11434,1.11,"Ideal","E","SI2",62.8,55,5004,6.62,6.6,4.15
48339,0.5,"Ideal","F","VVS2",62.1,58,1960,5.07,5.11,3.16
25436,2.35,"Premium","I","SI1",61.8,58,14185,8.58,8.44,5.26
33878,0.3,"Premium","E","VS2",60.4,58,844,4.34,4.3,2.61
23838,1.7,"Good","I","VS1",58,60,11921,7.84,7.88,4.56
49150,0.57,"Ideal","E","VS1",61.4,57,2068,5.37,5.32,3.28
2467,0.8,"Ideal","E","VS2",61.4,55,3192,5.96,5.99,3.67
9361,0.32,"Ideal","D","SI1",61.3,55,589,4.39,4.42,2.7
43473,0.59,"Ideal","D","SI2",61.1,56,1419,5.4,5.44,3.31
46444,0.53,"Ideal","G","VS1",61.6,55.7,1772,5.21,5.24,3.22
35053,0.31,"Ideal","F","VVS1",61.8,56,884,4.33,4.37,2.69
12660,1.02,"Good","F","SI1",63.2,59,5301,6.35,6.38,4.02
48780,0.7,"Premium","H","SI1",62.7,59,2020,5.68,5.63,3.55
29374,0.31,"Premium","E","SI1",59.1,59,698,4.44,4.42,2.62
44732,0.56,"Ideal","H","VS1",61.8,55,1616,5.3,5.34,3.29
32280,0.3,"Ideal","G","VVS1",62.3,54,789,4.31,4.33,2.69
24819,2.08,"Very Good","H","SI2",63.4,59,13206,8.06,8,5.09
21861,1.23,"Ideal","G","VVS2",62.4,55,9921,6.8,6.88,4.27
32227,0.31,"Ideal","G","VVS1",62.5,54,789,4.34,4.37,2.72
38662,0.42,"Premium","D","SI1",62.1,59,1040,4.79,4.77,2.97
47854,0.5,"Premium","G","VVS2",61.4,57,1909,5.16,5.1,3.15
14943,1.2,"Very Good","H","SI1",62.9,56,6019,6.74,6.8,4.26
9330,0.9,"Very Good","E","VS2",59.1,62,4580,6.24,6.28,3.7
463,0.7,"Premium","E","VS2",62.4,61,2818,5.66,5.63,3.52
29579,0.41,"Very Good","E","SI1",61.5,61,705,4.75,4.78,2.93
32830,0.33,"Ideal","G","VVS1",60.9,56.7,806,4.47,4.49,2.73
43948,0.31,"Ideal","E","SI1",62.1,55,516,4.33,4.36,2.7
13236,1.22,"Premium","I","SI1",62.1,59,5466,6.86,6.8,4.24
11071,1.01,"Ideal","E","SI2",61.9,56,4921,6.46,6.43,3.99
25510,1.51,"Premium","E","VS2",62.2,59,14300,7.36,7.31,4.56
33327,0.35,"Ideal","D","SI1",63,57,827,4.52,4.46,2.83
11747,1.06,"Premium","H","SI1",61,58,5075,6.61,6.57,4.02
1458,0.76,"Ideal","E","SI2",62.1,56,2978,5.85,5.88,3.64
28341,0.33,"Ideal","F","VS2",62.6,55,666,4.4,4.42,2.76
46261,0.54,"Ideal","G","VS1",62.3,55,1754,5.2,5.24,3.25
27921,0.37,"Very Good","G","VS1",58.4,59,657,4.76,4.69,2.76
43558,0.52,"Ideal","E","SI1",61.4,57,1429,5.18,5.15,3.17
19817,1.23,"Premium","G","VS1",61.8,58,8381,6.88,6.84,4.24
34447,0.31,"Ideal","E","VVS2",62,54,864,4.33,4.35,2.69
37440,0.33,"Ideal","E","VVS1",61.7,56,984,4.42,4.46,2.74
15131,1.01,"Very Good","F","VS2",62.5,56,6083,6.4,6.44,4.01
26070,2.03,"Ideal","I","SI1",62.9,57,15291,8.06,8.02,5.06
4003,0.74,"Ideal","E","VS2",60.2,55,3518,5.87,5.92,3.55
4066,0.31,"Premium","D","SI1",61.4,58,571,4.33,4.36,2.67
15852,1.04,"Ideal","G","VS2",62,57,6342,6.49,6.5,4.03
38673,0.44,"Ideal","E","SI1",62.6,56,1040,4.9,4.84,3.05
40540,0.36,"Premium","G","IF",61,59,1148,4.6,4.55,2.79
38050,0.49,"Premium","E","SI2",60.9,57,1011,5.11,5.07,3.1
7846,0.93,"Very Good","E","SI1",62.8,56,4304,6.19,6.24,3.9
4279,0.8,"Ideal","E","VS2",62.2,57,3584,5.98,5.95,3.71
35791,0.4,"Ideal","H","VVS1",62.1,57,913,4.68,4.72,2.92
35447,0.32,"Ideal","E","VS2",61.7,55,900,4.42,4.36,2.71
30084,0.32,"Ideal","I","VVS2",61.5,56,720,4.42,4.4,2.71
20796,1.25,"Ideal","G","VS2",62.4,55,9030,6.93,6.86,4.3
26203,1.5,"Fair","E","VS1",65.4,57,15584,7.14,7.07,4.65
48111,0.5,"Premium","G","VVS2",60.9,59,1935,5.12,5.09,3.11
46207,0.51,"Ideal","G","VVS2",62,57,1750,5.1,5.13,3.17
1866,0.7,"Ideal","E","VS2",62.6,56,3068,5.65,5.69,3.55
25937,2.12,"Premium","I","SI2",60.6,59,15097,8.27,8.3,5.02
33842,0.34,"Ideal","H","IF",61.6,55,844,4.51,4.55,2.78
45583,0.52,"Ideal","E","VS2",61.2,56,1689,5.16,5.23,3.18
4549,0.85,"Ideal","F","VS2",62.4,57,3641,6.13,6.01,3.79
5229,1.02,"Ideal","I","SI2",60.7,57,3786,6.54,6.57,3.98
27001,1.56,"Ideal","F","VS2",62,55,17108,7.41,7.45,4.61
46424,0.51,"Ideal","D","VS2",60.8,57,1769,5.18,5.21,3.16
10722,0.31,"Ideal","D","SI2",62.9,54,593,4.35,4.3,2.72
23309,1.41,"Premium","G","VS1",62.1,59,11347,7.1,7.06,4.4
14607,1.21,"Premium","J","VVS1",61.3,59,5893,6.81,6.86,4.19
30596,0.31,"Ideal","D","VS2",62.5,57,734,4.31,4.36,2.71
43193,0.58,"Very Good","G","SI1",63.5,56,1393,5.34,5.28,3.37
7382,0.33,"Ideal","G","VS2",61.2,55,579,4.46,4.52,2.75
11170,1.01,"Premium","H","SI1",61.9,57,4949,6.49,6.4,3.99
52309,0.31,"Ideal","D","SI1",61.9,57,548,4.36,4.39,2.71
42300,0.32,"Very Good","H","VS2",62.7,54,505,4.39,4.41,2.76
20235,1.7,"Premium","I","SI1",58.6,59,8663,7.79,7.75,4.55
662,0.72,"Very Good","F","VS1",60.2,59,2846,5.79,5.84,3.5
25270,1.79,"Ideal","I","VS1",61.3,57,13908,7.86,7.81,4.8
4169,1.04,"Ideal","I","SI2",61.9,56,3553,6.51,6.45,4.02
28193,0.4,"Premium","D","SI2",61.9,58,666,4.71,4.73,2.92
38185,0.41,"Ideal","D","SI1",62.3,55,1015,4.79,4.77,2.98
48582,0.54,"Ideal","D","VS2",61.1,57,1993,5.25,5.22,3.2
41841,0.51,"Ideal","G","SI1",61.5,55.5,1254,5.13,5.19,3.17
4185,0.91,"Ideal","G","SI2",61.8,56,3557,6.21,6.24,3.85
2198,0.9,"Very Good","E","SI2",59.5,61,3139,6.24,6.3,3.73
39196,0.38,"Premium","D","VS1",58.2,58,1064,4.81,4.77,2.79
25625,2.02,"Very Good","H","SI2",60.8,60,14498,8.07,8.15,4.93
15731,0.95,"Ideal","F","SI1",61.7,56,6291,6.31,6.34,3.9
42121,0.5,"Good","F","VS2",57.8,63,1279,5.2,5.15,2.99
43414,0.46,"Very Good","G","VVS1",61.7,60,1413,4.94,4.98,3.06
12339,1.22,"Ideal","I","SI2",61.3,57,5226,6.91,6.85,4.22
8832,1.12,"Premium","G","SI2",62.8,58,4478,6.62,6.57,4.14
29774,0.3,"Ideal","I","VVS1",61.3,57,709,4.34,4.31,2.65
24583,2.02,"Ideal","J","SI1",62.7,54.2,12884,8.03,8.08,5.05
28253,0.33,"Premium","F","VS2",62.1,59,666,4.39,4.44,2.74
21664,1.5,"Premium","I","VS1",60.8,61,9761,7.39,7.35,4.48
19338,1.26,"Very Good","G","VS2",63.3,57,8040,6.88,6.93,4.37
39092,0.32,"Ideal","E","VVS1",61.6,56,1061,4.43,4.37,2.71
38113,0.3,"Premium","H","IF",60.4,60,1013,4.34,4.3,2.61
49838,0.52,"Ideal","F","VVS2",62,55,2168,5.16,5.2,3.21
17730,0.35,"Very Good","H","VS1",62.6,58,614,4.49,4.52,2.82
26650,2,"Good","I","VS2",63.6,60,16439,8.03,7.95,5.08
24847,1.73,"Ideal","I","VS1",61.4,57,13250,7.7,7.65,4.71
20372,0.31,"Premium","G","VS1",61.2,60,625,4.3,4.33,2.64
4005,0.9,"Very Good","I","VS2",63.3,58,3519,6.07,6.13,3.86
7947,1.07,"Premium","F","SI2",58.2,58,4319,6.79,6.72,3.93
32304,0.35,"Good","E","SI2",64,55,454,4.45,4.49,2.86
13531,1.1,"Ideal","G","SI1",61.9,55,5545,6.62,6.66,4.11
50613,0.26,"Very Good","H","VS1",62,56,399,4.08,4.11,2.54
18924,1.49,"Very Good","G","SI2",62.5,58,7773,7.2,7.26,4.52
5025,0.91,"Ideal","F","SI2",62.4,57,3746,6.22,6.18,3.87
38524,0.34,"Ideal","E","VS1",61.8,57,1033,4.5,4.47,2.77
33626,0.33,"Ideal","I","SI1",61.3,56,463,4.44,4.47,2.73
44656,0.35,"Good","D","SI2",63.3,55,522,4.45,4.49,2.83
46737,0.52,"Ideal","H","IF",61.8,55,1798,5.17,5.19,3.2
35737,0.3,"Ideal","D","VS2",62.2,54,911,4.31,4.28,2.67
37725,0.34,"Premium","G","VVS2",61.2,59,995,4.5,4.46,2.74
46582,0.81,"Premium","I","SI2",61.5,60,1786,5.94,5.9,3.64
33793,0.4,"Premium","I","VVS1",62.7,59,842,4.67,4.71,2.94
36616,0.32,"Very Good","G","SI1",61,61,477,4.38,4.41,2.68
2477,1,"Fair","H","SI2",64.4,57,3192,6.35,6.29,4.07
25173,1.51,"Very Good","E","VS2",63.3,61,13757,7.24,7.17,4.56
8674,1,"Fair","G","VS1",64.9,65,4455,6.31,6.18,4.05
9594,1.06,"Ideal","I","SI1",61.2,56,4630,6.64,6.6,4.05
33783,0.4,"Ideal","F","VS2",60.6,55,842,4.78,4.82,2.91
48207,0.53,"Ideal","E","VS2",61.5,56,1948,5.22,5.25,3.22
51814,0.7,"Ideal","I","SI1",62.8,56,2417,5.63,5.68,3.55
22681,0.38,"Ideal","J","VVS2",61.4,56,629,4.68,4.7,2.88
12208,1.05,"Ideal","G","SI1",61.8,56,5192,6.5,6.54,4.03
14176,1.01,"Ideal","E","SI1",59.8,60,5751,6.56,6.48,3.9
38409,0.35,"Ideal","G","VVS2",62.1,56,1024,4.51,4.47,2.79
23116,1.23,"Ideal","F","VVS2",61.8,56,11141,6.89,6.84,4.24
31884,0.3,"Ideal","G","VS1",59.9,56,776,4.41,4.37,2.63
5026,0.91,"Good","I","VS2",58,62,3747,6.32,6.38,3.68
33416,0.32,"Premium","H","VVS2",60.2,60,828,4.48,4.45,2.69
24076,2.18,"Very Good","I","SI2",63.3,58,12220,8.22,8.18,5.19
28528,0.31,"Very Good","F","VS1",60.9,56,675,4.37,4.38,2.66
17919,1,"Premium","H","IF",60.6,57,7235,6.54,6.47,3.94
42022,0.52,"Very Good","F","SI1",62.6,58,1267,5.11,5.14,3.21
53102,0.7,"Ideal","E","SI1",62.7,57,2614,5.64,5.66,3.54
28743,0.31,"Ideal","E","VS2",61.8,55,680,4.33,4.35,2.68
6837,1.01,"Very Good","F","SI2",61,60,4121,6.44,6.48,3.94
41369,0.4,"Very Good","G","IF",61.2,57,1220,4.77,4.79,2.92
33123,0.39,"Ideal","I","VS1",62.5,54,816,4.67,4.7,2.92
12665,1.07,"Ideal","I","VS1",62,57,5302,6.56,6.5,4.05
22211,1.04,"Very Good","F","IF",63,55,10264,6.36,6.53,4.06
23192,2,"Premium","F","SI2",60.6,62,11198,8.19,7.84,4.86
6960,1.21,"Fair","J","SI1",65,59,4147,6.64,6.57,4.29
25844,1.71,"Very Good","H","VVS2",61.2,62,14893,7.59,7.65,4.66
21677,1.52,"Very Good","H","SI1",63.4,55,9780,7.25,7.3,4.61
9651,1.12,"Premium","I","SI1",62,56,4641,6.73,6.65,4.15
5921,1.02,"Good","H","SI2",58.2,60,3940,6.49,6.57,3.8
18068,2.01,"Fair","F","I1",58.7,66,7294,8.3,8.19,4.84
38703,0.37,"Ideal","E","VS2",61.5,56,1041,4.62,4.59,2.83
1245,0.79,"Very Good","H","VS2",61.5,55,2945,5.89,5.94,3.64
15431,1.04,"Very Good","G","VS2",61.8,56,6177,6.47,6.5,4.01
31838,0.34,"Ideal","G","VVS2",62.6,54,775,4.44,4.47,2.79
20910,1.66,"Very Good","G","SI2",58.5,62,9123,7.73,7.79,4.54
16251,1.2,"Premium","H","VS2",62.8,59,6500,6.75,6.7,4.22
19210,1.21,"Ideal","H","VVS2",60.4,57,7954,6.9,6.93,4.18
30480,0.31,"Premium","D","SI1",60.2,56,732,4.4,4.37,2.64
26282,1.19,"Very Good","D","VVS1",59.4,56,15767,6.95,7,4.14
3231,1.05,"Premium","H","SI2",62.8,56,3352,6.54,6.47,4.08
48787,0.53,"Ideal","D","SI1",61.5,55,2021,5.19,5.22,3.2
24589,2.01,"Premium","E","SI1",60.4,61,12898,8.05,7.98,4.84
50305,0.33,"Very Good","F","SI1",61.2,58.1,544,4.48,4.51,2.75
29839,0.3,"Ideal","D","VS2",62.5,55,710,4.3,4.31,2.69
26886,2.42,"Ideal","H","SI2",62.3,57,16826,8.62,8.55,5.35
20370,1.56,"Ideal","J","VS1",62.5,56,8763,7.38,7.46,4.64
4331,1.01,"Ideal","J","SI1",60.5,56,3599,6.49,6.53,3.94
2848,0.79,"Ideal","D","SI1",61.3,54,3270,6.01,5.96,3.67
16896,1.18,"Good","G","SI1",58,59,6743,6.98,7.03,4.06
16266,1.02,"Premium","G","VS1",60.8,58,6505,6.52,6.47,3.95
37892,0.46,"Very Good","F","SI1",63.1,56,1006,4.9,4.87,3.08
16669,1.06,"Very Good","G","VS1",63.1,57,6663,6.42,6.49,4.07
33664,0.36,"Ideal","E","VS1",61.8,55,835,4.58,4.61,2.84
48564,0.52,"Ideal","D","VS1",60.9,56,1991,5.19,5.22,3.17
53645,0.73,"Premium","E","SI1",62.7,58,2703,5.76,5.7,3.59
5660,1.05,"Good","J","VS1",57.8,64,3881,6.74,6.67,3.88
47351,0.5,"Premium","D","VS2",61.9,58,1845,5.1,5.04,3.14
37734,0.51,"Fair","J","VS2",65.3,55,996,4.97,4.96,3.24
35005,0.42,"Premium","G","SI1",61.6,61,882,4.82,4.79,2.96
36449,0.31,"Ideal","D","VS2",62.3,55,942,4.37,4.33,2.71
42027,0.38,"Ideal","E","VVS1",61.9,56,1267,4.64,4.67,2.88
4321,0.84,"Very Good","G","VS2",61.8,57,3596,6.04,6.07,3.74
26087,2.08,"Premium","I","SI2",61.2,58,15321,8.24,8.16,5.02
49367,0.57,"Ideal","D","VS2",61.7,56,2099,5.3,5.37,3.29
37896,0.41,"Ideal","D","VS2",62.4,54,1007,4.74,4.78,2.97
35486,0.43,"Premium","E","SI2",61,60,903,4.94,4.87,2.99
13516,1,"Premium","E","SI1",60.3,62,5544,6.33,6.25,3.79
24094,1.75,"Ideal","I","VS2",61,56,12238,7.82,7.75,4.75
51852,0.7,"Very Good","F","SI1",63.2,57,2423,5.68,5.62,3.57
21564,1.51,"Very Good","G","SI1",63.4,58,9664,7.19,7.3,4.59
6195,0.9,"Very Good","D","SI1",62.5,63,3997,6.14,6.11,3.83
13018,1.2,"Very Good","I","SI1",60,60,5408,6.81,6.89,4.11
23721,0.25,"Very Good","F","VVS1",62.2,56,633,4.02,4.03,2.5
33611,0.31,"Good","G","SI1",63.2,57,462,4.27,4.3,2.71
16046,0.3,"Premium","H","VS2",60.9,61,608,4.3,4.27,2.61
45831,0.71,"Ideal","J","SI1",61,57,1713,5.78,5.8,3.53
31567,0.31,"Ideal","D","VVS2",61.9,56,766,4.37,4.39,2.71
51860,0.76,"Premium","F","SI2",62.3,55,2425,5.88,5.84,3.65
45860,0.7,"Very Good","G","SI2",63.4,57,1715,5.62,5.58,3.55
1569,0.91,"Very Good","I","SI2",63.4,58,3006,6.08,6.12,3.87
11588,1,"Fair","F","SI1",61.3,62,5040,6.45,6.37,3.93
32212,0.31,"Ideal","E","VVS2",61.5,59,789,4.36,4.39,2.69
30397,0.32,"Premium","G","VVS2",61.6,60,730,4.37,4.4,2.7
18599,1,"Premium","E","VS1",61.1,60,7588,6.43,6.41,3.92
24659,1.5,"Very Good","F","VS2",61.9,60,13001,7.29,7.32,4.52
30461,0.32,"Ideal","G","VVS1",61.3,60,732,4.39,4.42,2.7
22436,1,"Very Good","E","VVS1",62.7,54,10463,6.36,6.39,4
20837,1.01,"Premium","F","VVS2",60.4,59,9065,6.45,6.49,3.91
8388,0.35,"Premium","F","SI1",62.3,58,583,4.49,4.53,2.81
24052,0.3,"Very Good","G","VVS1",62.8,55,635,4.28,4.31,2.7
3965,0.9,"Premium","F","SI2",62.2,61,3507,6.08,6.04,3.77
23225,1.53,"Ideal","G","SI1",62.4,57,11230,7.33,7.41,4.6
8397,0.37,"Good","H","VS2",63.7,55,584,4.54,4.56,2.9
47966,0.52,"Premium","D","VS2",60.6,56,1919,5.25,5.22,3.17
17632,1.14,"Ideal","G","VS2",60.5,60,7099,6.77,6.75,4.09
38647,0.44,"Premium","H","VS2",61.3,58,1040,4.91,4.88,3
31121,0.34,"Good","E","VS2",57.8,64,754,4.6,4.61,2.66
40995,0.5,"Premium","E","SI2",59.4,60,1181,5.21,5.16,3.08
9843,1.02,"Ideal","E","SI1",61.1,56,4675,6.51,6.45,3.96
39970,0.5,"Very Good","F","SI1",63.1,61,1106,5.06,4.98,3.17
13619,1.21,"Premium","J","VVS2",60.8,60,5572,6.86,6.88,4.18
1775,0.72,"Premium","H","IF",58.7,59,3048,5.94,5.88,3.47
32347,0.36,"Ideal","E","VS2",61.9,56,789,4.56,4.59,2.83
16096,1.26,"Premium","H","SI1",62.1,57,6435,6.94,6.88,4.29
12183,1.01,"Ideal","F","SI1",62,57,5184,6.38,6.42,3.97
36636,0.41,"Very Good","D","SI1",63.2,57,947,4.77,4.73,3
44946,0.58,"Premium","F","SI1",61,57,1634,5.41,5.34,3.28
5639,0.9,"Premium","G","SI1",61,60,3879,6.17,6.12,3.75
30616,0.3,"Very Good","G","SI1",58.8,60,447,4.35,4.39,2.57
25796,1.51,"Ideal","G","VS1",60.8,57,14779,7.37,7.44,4.5
52851,0.7,"Ideal","E","SI1",61.8,56,2576,5.72,5.68,3.52
15124,1.33,"Fair","G","SI2",63,62,6078,6.9,6.87,4.34
17786,1,"Premium","G","VS1",59.7,59,7164,6.57,6.5,3.9
50999,0.31,"Premium","I","VVS2",62.1,58,544,4.3,4.33,2.68
28676,0.24,"Ideal","F","VVS1",62,56,678,3.99,4.01,2.48
46901,0.56,"Premium","D","SI1",59.9,60,1814,5.39,5.33,3.21
35484,0.31,"Ideal","E","VVS1",61.6,57,903,4.38,4.36,2.69
4849,0.71,"Ideal","F","VS1",61.5,56,3710,5.72,5.76,3.53
1129,0.7,"Good","F","VS1",63.8,58,2919,5.61,5.58,3.57
30548,0.31,"Premium","E","VS1",61,58,734,4.37,4.39,2.67
2924,1.03,"Premium","I","SI1",58.4,60,3288,6.6,6.58,3.85
36980,0.38,"Ideal","F","VVS2",62,55,963,4.66,4.7,2.9
6833,1.01,"Very Good","F","SI2",62.7,56,4121,6.35,6.4,4
22504,1.59,"Premium","H","SI1",60.6,60,10542,7.59,7.53,4.58
1788,0.76,"Ideal","H","SI1",61.4,55,3050,5.82,5.9,3.6
44996,0.31,"Premium","I","SI1",61.4,61,523,4.39,4.34,2.68
17426,1.08,"Premium","G","VS1",62.7,56,6982,6.55,6.52,4.1
30019,0.41,"Very Good","D","SI1",63,57,717,4.64,4.7,2.94
31370,0.36,"Ideal","G","VS1",60.6,57,761,4.58,4.62,2.79
53193,0.7,"Good","G","VS2",63.1,55,2633,5.61,5.64,3.55
45752,0.5,"Very Good","D","VS2",59.1,59,1703,5.19,5.24,3.08
31814,0.43,"Premium","D","SI1",61,58,774,4.83,4.88,2.96
40235,0.53,"Very Good","J","VS2",62.4,58,1124,5.15,5.24,3.24
26530,2.11,"Very Good","G","SI2",62.2,60,16188,8.15,8.19,5.08
15493,1,"Very Good","E","SI1",61.4,60,6207,6.4,6.44,3.94
35621,0.36,"Very Good","G","SI2",61.9,56,473,4.55,4.59,2.83
14517,1.01,"Premium","G","VS2",60.7,61,5864,6.46,6.42,3.91
19899,1,"Premium","F","VVS2",59.9,60,8448,6.46,6.5,3.88
4329,1.01,"Premium","F","SI2",61.3,58,3597,6.42,6.33,3.91
50601,0.82,"Premium","J","SI1",61.2,58,2283,6.04,5.99,3.68
52068,0.71,"Very Good","G","VS2",63.5,57,2454,5.61,5.64,3.57
36635,0.41,"Very Good","D","SI1",63.2,58,947,4.77,4.72,3
7100,0.71,"Ideal","F","VVS2",61.6,54,4167,5.76,5.79,3.56
36276,0.3,"Ideal","G","SI1",62,58,477,4.27,4.29,2.65
19403,1.35,"Premium","H","VS2",61.5,58,8062,7.15,7.09,4.38
45067,0.67,"Fair","F","SI1",56,67,1642,5.81,5.78,3.25
44502,0.6,"Very Good","F","SI1",63.2,57,1599,5.39,5.33,3.39
21029,1.5,"Very Good","F","SI2",58.5,55,9236,7.51,7.56,4.41
1379,0.86,"Very Good","G","SI2",62.6,56,2967,6.01,6.07,3.78
43953,0.31,"Good","F","SI1",63.5,56,516,4.3,4.33,2.74
47464,0.5,"Ideal","G","SI1",60.2,57,1857,5.16,5.2,3.12
32773,0.34,"Ideal","D","SI1",62.8,55,803,4.5,4.45,2.81
34047,0.46,"Ideal","F","SI2",62.1,54.7,851,4.95,4.98,3.08
21626,2.43,"Premium","G","I1",61.7,60,9716,8.54,8.49,5.25
18315,1.01,"Very Good","D","VS2",63.1,58,7448,6.34,6.38,4.01
52032,0.72,"Ideal","G","SI2",60.8,57,2449,5.79,5.82,3.52
15169,1.01,"Ideal","D","SI1",63,57,6097,6.43,6.34,4.02
32800,0.38,"Ideal","E","VS2",62,54.2,805,4.66,4.68,2.89
40134,0.41,"Premium","H","VVS1",60.4,58,1115,4.85,4.79,2.91
49484,0.7,"Good","E","SI2",61,64,2116,5.63,5.69,3.45
4589,0.76,"Very Good","G","VVS2",62.1,56,3655,5.81,5.85,3.63
47493,0.53,"Ideal","G","VVS2",60,57,1865,5.27,5.29,3.17
49417,0.6,"Premium","D","SI1",62.8,61,2106,5.41,5.33,3.37
32779,0.34,"Premium","D","SI1",62,56,803,4.47,4.43,2.76
4740,0.3,"Ideal","F","VS2",61.7,58,573,4.28,4.31,2.65
39,0.26,"Very Good","D","VS2",60.8,59,403,4.13,4.16,2.52
48294,0.54,"Ideal","G","VS1",61,57,1957,5.25,5.28,3.21
15932,1.01,"Premium","G","VVS2",61.9,58,6371,6.48,6.38,3.98
24165,1.88,"Very Good","H","VS2",63.1,55,12339,7.86,7.81,4.94
22190,1.53,"Premium","H","VS2",59.8,58,10224,7.49,7.52,4.49
19704,0.37,"Premium","F","SI2",60.2,60,624,4.7,4.6,2.8
24051,0.36,"Very Good","F","VS2",63.1,56,634,4.5,4.53,2.85
6514,0.9,"Ideal","H","VS1",61.2,57,4064,6.28,6.24,3.83
11046,0.25,"Ideal","F","VS1",61.8,56,595,4.07,4.09,2.52
49394,0.71,"Good","I","VS1",63.8,53,2104,5.7,5.64,3.62
29556,0.4,"Ideal","H","SI1",62.1,55,705,4.73,4.77,2.95
21406,1.5,"Very Good","I","VS1",62.7,59,9519,7.19,7.26,4.53
25365,0.28,"Very Good","E","VVS1",59.6,59,642,4.3,4.33,2.57
48414,0.76,"Premium","G","SI2",62.6,55,1970,5.87,5.82,3.66
27594,2,"Ideal","H","SI1",62.8,52,18440,8.05,8.1,5.06
35998,0.42,"Premium","G","VS1",62.5,59,921,4.72,4.79,2.97
2457,1.01,"Premium","J","VS2",62.4,60,3190,6.45,6.35,3.99
8843,0.9,"Ideal","G","VS1",61.4,57,4479,6.18,6.32,3.84
53153,0.71,"Good","G","VS2",64.2,58,2623,5.62,5.59,3.6
29508,0.32,"Ideal","E","VS2",62.7,55,702,4.36,4.38,2.74
349,0.82,"Ideal","H","VS2",61.5,56,2804,6.01,6.08,3.72
49408,0.7,"Very Good","H","SI1",63.5,57,2106,5.59,5.66,3.59
7774,1.5,"Fair","J","I1",68.8,57,4284,6.94,6.87,4.75
