"num","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
32390,0.4,"Very Good","E","VS2",63.8,55,791,4.66,4.71,2.99
39226,0.32,"Ideal","D","VVS1",61.9,56,1067,4.36,4.39,2.71
44261,0.51,"Ideal","I","VVS2",60.6,56,1575,5.18,5.22,3.15
47284,0.3,"Very Good","I","SI1",61.6,59,394,4.29,4.34,2.66
23228,1.1,"Ideal","F","IF",62,57,11233,6.65,6.57,4.1
8036,0.9,"Premium","E","VS2",62.9,58,4334,6.15,6.12,3.86
35979,0.42,"Very Good","H","VVS2",62.4,57,921,4.78,4.83,3
1043,0.61,"Ideal","E","VVS2",62.4,53.9,2907,5.42,5.43,3.38
29315,0.31,"Ideal","H","VS1",62,54,698,4.39,4.35,2.71
50477,0.71,"Ideal","I","VS1",62,58,2266,5.75,5.72,3.55
8179,1.05,"Ideal","J","SI2",61.3,56,4364,6.56,6.59,4.03
24357,1.63,"Ideal","H","VS2",61.3,56,12620,7.6,7.57,4.65
2714,0.32,"Ideal","G","VS2",61.8,55,564,4.4,4.43,2.73
40444,0.7,"Premium","G","I1",61.6,56,1138,5.8,5.63,3.52
27461,2.04,"Premium","H","SI1",63,58,18115,8.1,8.03,5.08
24975,2.04,"Premium","J","VS2",61.4,59,13477,8.04,8.14,4.97
48267,0.53,"Ideal","G","VVS1",61.8,56,1956,5.19,5.24,3.22
47411,0.57,"Ideal","E","VS2",61.8,55,1851,5.34,5.38,3.31
46549,0.51,"Ideal","E","VS2",62.4,57,1781,5.13,5.1,3.19
30431,0.32,"Very Good","H","VVS1",62.9,58,730,4.34,4.37,2.74
39151,0.33,"Ideal","D","VVS2",60.3,57,1062,4.52,4.47,2.71
39136,0.41,"Ideal","G","VS2",62.7,56,1061,4.76,4.72,2.97
19921,1,"Very Good","F","VVS2",63.2,56,8467,6.42,6.37,4.04
27745,2.29,"Premium","I","SI1",61.8,59,18797,8.52,8.45,5.24
38703,0.37,"Ideal","E","VS2",61.5,56,1041,4.62,4.59,2.83
33524,0.47,"Fair","E","SI1",67.9,56,829,4.84,4.65,3.24
45450,0.53,"Ideal","H","VVS2",61.8,56,1674,5.2,5.22,3.22
659,0.8,"Good","H","VS2",63.4,60,2845,5.92,5.82,3.72
46743,0.72,"Fair","H","SI2",66,60,1799,5.58,5.51,3.66
3779,1.01,"Premium","G","SI2",61.5,58,3461,6.51,6.44,3.98
13431,1.06,"Ideal","I","VS2",60.3,57,5516,6.61,6.66,4.01
44524,0.52,"Very Good","E","VS2",59.2,59,1601,5.23,5.27,3.11
12028,1.27,"Ideal","I","SI2",62.1,56,5154,6.92,6.96,4.31
2289,0.9,"Ideal","J","VS2",61.3,57,3160,6.16,6.24,3.8
41278,0.41,"Good","F","I1",63.8,57,503,4.69,4.72,3
25679,2.04,"Premium","I","SI2",59.8,59,14605,8.3,8.23,4.94
45957,0.56,"Ideal","F","VS2",62.1,57,1723,5.28,5.29,3.28
10955,1.03,"Ideal","G","SI1",61.6,57,4900,6.53,6.46,4
10286,1.11,"Premium","G","SI2",61.5,58,4755,6.67,6.6,4.08
44315,0.33,"Very Good","G","SI1",61.2,56,521,4.44,4.46,2.72
33391,0.31,"Ideal","D","VVS2",61.5,56,828,4.39,4.43,2.71
39256,0.38,"Ideal","E","VS1",61.6,56,1069,4.67,4.65,2.87
45202,0.51,"Premium","E","VS2",61.9,59,1656,5.06,5.11,3.15
36849,0.37,"Ideal","F","VS2",61.4,56,957,4.63,4.59,2.83
32468,0.36,"Very Good","D","SI1",63.2,56,794,4.56,4.52,2.87
26471,1.5,"Very Good","F","VS2",59.1,59,16048,7.45,7.48,4.41
3849,0.7,"Very Good","D","VS1",61.6,58,3477,5.67,5.73,3.51
14504,1.24,"Very Good","H","SI2",60,58,5858,6.99,7.05,4.21
16866,1.24,"Premium","H","SI1",60.4,59,6729,6.97,6.93,4.2
6140,1.02,"Ideal","H","I1",62.1,56,3987,6.45,6.4,3.99
23650,1.73,"Ideal","H","SI1",62.7,56,11688,7.62,7.67,4.79
16841,1.01,"Very Good","F","VS1",61,58,6719,6.47,6.54,3.97
51832,0.72,"Good","F","SI1",63.6,55,2421,5.71,5.64,3.61
5264,0.82,"Very Good","E","VS2",60.4,61,3795,6.06,6.09,3.67
44372,0.43,"Ideal","F","IF",61.5,56,1580,4.89,4.86,3
48032,0.5,"Very Good","H","IF",61.4,61,1923,5.14,5.03,3.12
21307,1.35,"Ideal","H","VS2",60.8,56,9462,7.13,7.17,4.35
38514,0.4,"Very Good","G","VVS2",61.1,58,1033,4.73,4.76,2.9
9066,1.06,"Good","J","VS2",63.5,60.1,4517,6.43,6.51,4.11
25287,1.82,"Premium","I","VS1",61.4,60,13939,7.83,7.8,4.8
30228,0.33,"Ideal","E","VS2",62.6,57,723,4.37,4.42,2.75
52241,0.73,"Ideal","I","VVS2",63.3,57,2485,5.77,5.73,3.64
46328,0.5,"Very Good","D","VS2",60.8,56,1758,5.14,5.16,3.13
2611,1.15,"Premium","H","SI2",60.4,58,3220,6.8,6.75,4.09
48301,0.31,"Ideal","D","SI1",61.8,57,533,4.33,4.37,2.69
15575,1.01,"Good","G","VS1",58.7,62,6247,6.49,6.55,3.83
37350,0.4,"Very Good","G","VVS2",58.9,58,982,4.8,4.84,2.84
44745,0.56,"Ideal","F","VS2",60.8,57,1619,5.35,5.42,3.28
38103,0.36,"Ideal","E","VS2",61.9,56,1013,4.56,4.55,2.82
24570,1.01,"Ideal","E","IF",61.4,57,12865,6.53,6.46,3.99
46218,0.51,"Ideal","D","VS1",60.9,57,1752,5.17,5.2,3.16
28879,0.31,"Premium","D","SI1",60.6,59,684,4.39,4.35,2.65
3633,0.71,"Ideal","G","VS1",61.6,55,3431,5.71,5.75,3.53
16133,1.01,"Very Good","G","VS2",63.6,56,6449,6.34,6.39,4.05
46596,0.54,"Ideal","F","VS2",61.4,57,1786,5.25,5.2,3.21
40955,0.42,"Premium","D","VS1",60.8,60,1179,4.84,4.87,2.95
43955,0.31,"Very Good","F","SI1",60.7,58,516,4.35,4.38,2.65
47471,0.76,"Ideal","J","SI1",61.9,53,1859,5.85,5.92,3.64
35592,0.4,"Premium","E","SI1",62.8,59,907,4.7,4.67,2.94
41882,0.56,"Good","D","SI2",63.2,54,1258,5.24,5.26,3.32
10650,1.01,"Premium","H","SI1",60,62,4836,6.51,6.45,3.89
26367,0.32,"Ideal","G","VS1",60.9,56,645,4.41,4.45,2.7
8413,1.04,"Ideal","H","SI2",62.1,56,4404,6.48,6.5,4.03
37266,0.28,"Ideal","H","VS1",62.3,55,481,4.21,4.24,2.63
3450,0.9,"Very Good","H","SI1",63,55,3388,6.12,6.16,3.87
38520,0.34,"Ideal","E","VS1",62.1,56,1033,4.5,4.48,2.79
7871,0.9,"Good","G","VS2",63.7,60,4309,6.02,5.98,3.82
18203,1.52,"Fair","H","SI2",65,57,7388,7.12,7.09,4.62
7330,0.91,"Good","G","VS1",63.6,60,4209,6.11,6.03,3.86
37758,0.38,"Premium","D","VS2",60.9,58,998,4.67,4.63,2.83
50434,0.71,"Premium","F","SI1",60.3,60,2262,5.76,5.79,3.48
13678,1.02,"Good","H","VS1",59.8,63,5598,6.54,6.61,3.93
42612,0.32,"Very Good","H","VS2",62.8,55,505,4.38,4.41,2.76
48243,0.69,"Very Good","F","SI1",62.6,59.6,1951,5.59,5.66,3.52
27787,0.37,"Premium","E","SI1",61.8,58,649,4.59,4.64,2.85
36149,0.33,"Ideal","E","VS2",62.1,56,928,4.45,4.4,2.75
38482,0.42,"Ideal","D","VS2",61.4,56,1031,4.8,4.84,2.96
34428,0.3,"Ideal","G","IF",61.4,57,863,4.3,4.33,2.65
11120,1.05,"Good","H","SI1",63.2,56,4937,6.47,6.51,4.1
8498,1.07,"Ideal","G","SI2",61.7,57,4421,6.55,6.59,4.05
9838,1.12,"Very Good","H","SI1",63.1,56,4673,6.62,6.59,4.17
7513,1.01,"Ideal","I","SI1",60.2,59,4241,6.54,6.49,3.92
32440,0.43,"Premium","F","SI1",60.5,60,792,4.84,4.88,2.94
50077,0.51,"Ideal","F","VVS2",62.6,57,2203,5.13,5.1,3.2
51502,0.7,"Ideal","F","SI1",62.3,56,2382,5.65,5.68,3.53
517,0.71,"Premium","D","VS2",61.2,59,2824,5.74,5.69,3.5
25302,1.21,"Ideal","D","VVS2",61.3,56,13965,6.86,6.9,4.22
14976,1.25,"Good","F","SI2",59,61,6032,7.01,7.06,4.15
7142,1.11,"Premium","E","SI2",61.6,61,4177,6.66,6.61,4.09
26097,2.03,"Good","I","SI1",62.7,61,15339,8.04,7.93,5.01
22536,1.51,"Very Good","G","SI1",59.6,60,10576,7.42,7.45,4.43
9443,0.83,"Ideal","F","VS1",62.3,56.4,4592,5.97,6.02,3.73
1089,1.05,"Premium","I","SI2",58.3,57,2911,6.72,6.67,3.9
12965,1,"Premium","D","SI1",61.5,60,5390,6.34,6.38,3.91
290,0.71,"Premium","D","SI1",61.3,58,2797,5.73,5.75,3.52
42279,0.32,"Very Good","G","SI1",62.2,57,505,4.36,4.39,2.72
20913,1.12,"Premium","G","IF",60.9,57,9126,6.79,6.68,4.1
385,1,"Fair","J","VS2",65.7,59,2811,6.14,6.07,4.01
20253,1.46,"Premium","D","SI2",62,55,8683,7.32,7.23,4.51
9362,0.32,"Very Good","D","SI1",62.8,56,589,4.37,4.42,2.76
36608,0.32,"Very Good","G","SI1",62.8,56,477,4.34,4.36,2.73
20674,1.03,"Ideal","G","VVS1",59.9,61,8955,6.56,6.63,3.95
10411,1.06,"Ideal","G","SI2",62.2,56,4778,6.55,6.48,4.05
53632,0.3,"Ideal","D","SI1",61,54,552,4.34,4.35,2.65
34430,0.3,"Ideal","G","IF",60.9,57,863,4.35,4.39,2.66
10190,1.06,"Premium","E","SI2",60.5,60,4737,6.67,6.61,4.02
53616,0.3,"Ideal","I","VVS1",62.4,56,552,4.3,4.32,2.69
50718,1.05,"Fair","H","I1",61.8,57,2293,6.51,6.4,3.99
12338,1.22,"Premium","G","SI2",61.6,62,5226,6.79,6.75,4.17
16962,1.12,"Ideal","G","VS2",62,56,6774,6.69,6.64,4.13
48819,0.51,"Good","G","VVS1",63.9,57,2027,5.08,5.06,3.24
2473,0.76,"Ideal","E","VS2",61.5,56,3192,5.92,5.89,3.63
12308,1.13,"Premium","E","SI2",60.4,59,5220,6.7,6.75,4.06
29458,0.33,"Ideal","H","VVS1",62.5,56,702,4.42,4.44,2.77
25228,1.51,"Premium","G","VVS2",62.9,60,13828,7.3,7.21,4.56
20451,1.2,"Premium","F","VS2",62.1,54,8796,6.77,6.73,4.19
50899,0.71,"Ideal","H","SI2",62.7,55,2317,5.68,5.64,3.56
50525,0.71,"Very Good","G","SI1",63.3,56,2274,5.66,5.69,3.59
13045,0.36,"Premium","F","SI1",61.6,60,600,4.54,4.61,2.82
50695,0.7,"Fair","G","VS1",65.2,57,2290,5.56,5.52,3.61
33568,0.43,"Ideal","D","SI1",61.5,56,830,4.82,4.87,2.98
36720,0.41,"Very Good","E","VS1",62.2,58,954,4.74,4.78,2.96
22987,1.87,"Premium","H","SI2",62.5,58,11037,7.86,7.81,4.9
10378,1.09,"Ideal","J","VS2",43,54,4778,6.53,6.55,4.12
24235,2,"Ideal","J","SI1",62.4,54,12433,8.02,8.09,5.03
49727,0.7,"Fair","H","VS1",64.9,56,2152,5.68,5.56,3.65
838,0.82,"Premium","F","SI2",59.7,57,2867,6.14,6.12,3.66
4716,0.28,"Very Good","E","VVS2",60.1,62,572,4.25,4.27,2.56
21121,1.51,"Very Good","I","SI1",61.6,58,9283,7.35,7.3,4.51
42482,0.43,"Ideal","G","IF",61.9,53,1318,4.87,4.88,3.02
7280,1,"Very Good","I","SI1",63.3,58,4200,6.34,6.3,4
22182,1.5,"Premium","G","SI1",60.2,61,10219,7.28,7.2,4.36
24971,2.01,"Very Good","I","SI1",61.7,60,13464,7.99,8.12,4.97
27527,2.02,"Premium","F","SI2",61.3,59,18274,8.15,8.11,4.98
16303,1.01,"Good","E","VS2",58,60,6522,6.64,6.68,3.86
26543,1.53,"Very Good","G","VS1",61.9,57,16219,7.39,7.32,4.55
43804,0.58,"Ideal","D","SI2",62.7,56,1442,5.32,5.3,3.33
13212,1.01,"Ideal","H","SI1",62.7,56,5457,6.37,6.42,4.01
47188,0.57,"Ideal","G","VS1",62.2,54,1837,5.31,5.33,3.31
24354,2.01,"Ideal","I","SI1",62.4,54,12617,8.04,7.96,5
23752,1.77,"Very Good","G","SI1",63.1,57,11796,7.68,7.63,4.83
46915,0.7,"Premium","G","SI2",59,60,1814,5.84,5.82,3.44
25676,2.3,"Very Good","I","SI2",60.6,60,14603,8.51,8.56,5.17
38872,0.4,"Premium","F","VS1",62.9,58,1050,4.71,4.67,2.95
33067,0.32,"Ideal","H","IF",61.2,57,814,4.41,4.44,2.71
34444,0.31,"Ideal","E","VVS2",62,54,864,4.38,4.39,2.72
38828,0.42,"Ideal","H","VS1",61.2,57,1048,4.87,4.8,2.96
51021,1.14,"Good","G","I1",63.7,56,2327,6.63,6.55,4.2
38312,0.46,"Ideal","J","VVS1",62.5,56,1018,4.93,4.89,3.07
38664,0.42,"Ideal","D","SI1",61.8,57,1040,4.81,4.77,2.96
4431,0.9,"Very Good","G","SI1",63.8,53,3615,6.1,6.16,3.91
17362,1.01,"Ideal","E","VS2",61.3,57,6968,6.49,6.46,3.97
27561,2.2,"Premium","I","VS2",62,57,18364,8.38,8.34,5.18
34554,0.41,"Ideal","F","SI1",61.1,56,870,4.79,4.83,2.94
49987,0.7,"Good","F","SI1",57.9,63,2190,5.8,5.84,3.37
19961,1.23,"Ideal","H","VVS2",61.6,57,8509,6.87,6.92,4.25
39870,0.3,"Ideal","E","VVS1",61.2,57,1102,4.33,4.36,2.66
45642,0.25,"Ideal","G","VVS2",62,54,525,4.05,4.08,2.52
24560,1.51,"Ideal","G","VS2",59.8,60,12846,7.45,7.5,4.47
22314,1.21,"Ideal","D","VS2",60.9,60,10353,6.91,6.86,4.19
8840,1.01,"Good","E","SI2",63.2,59,4479,6.34,6.38,4.02
43880,0.52,"Very Good","D","SI1",63.8,56,1452,5.06,5.1,3.24
34173,0.33,"Premium","G","VS1",61.3,58,854,4.46,4.42,2.72
40588,0.41,"Ideal","E","VS1",61.4,57,1153,4.82,4.79,2.95
4807,0.9,"Good","F","SI1",58,58,3699,6.24,6.28,3.63
24021,1.4,"Very Good","E","VS1",59.1,57,12196,7.28,7.38,4.33
15225,1.04,"Ideal","D","SI1",61.9,57,6112,6.51,6.54,4.04
13561,1.02,"Ideal","E","SI1",62.2,57,5553,6.41,6.45,4
45549,0.51,"Ideal","D","SI1",62.4,57,1687,5.13,5.09,3.19
20048,0.28,"Ideal","E","VS1",61.4,56,625,4.24,4.2,2.59
50879,0.7,"Premium","G","VS2",62.1,60,2314,5.71,5.65,3.53
40472,0.38,"Premium","D","VS1",61.9,60,1140,4.66,4.62,2.87
35550,0.35,"Premium","H","VVS2",62.5,58,906,4.51,4.48,2.81
52729,0.7,"Very Good","H","VVS2",62.6,57,2558,5.63,5.65,3.53
7114,1,"Premium","G","SI2",62.7,59,4170,6.36,6.3,3.97
35160,0.32,"Premium","G","IF",61,59,891,4.38,4.41,2.68
6015,0.91,"Very Good","F","SI1",62.7,56,3963,6.11,6.17,3.85
23127,1.62,"Ideal","I","VS1",60.8,56,11152,7.56,7.61,4.62
4824,0.9,"Premium","F","SI2",62.3,57,3704,6.18,6.15,3.84
41642,0.4,"Ideal","E","VVS2",61.8,56,1238,4.77,4.74,2.94
19140,1.12,"Premium","F","VS1",61.8,59,7903,6.75,6.65,4.14
46341,0.5,"Good","D","VS2",63.7,56,1758,5.09,5.05,3.23
5119,1.01,"Premium","I","SI2",60.5,61,3761,6.47,6.42,3.9
2441,0.7,"Ideal","H","VS1",61.7,57,3185,5.66,5.7,3.5
894,0.7,"Ideal","F","VS1",62.4,56,2874,5.69,5.65,3.54
32393,0.4,"Very Good","G","VS1",60.8,59,791,4.75,4.83,2.91
6994,1,"Good","F","SI2",57.3,61,4155,6.64,6.59,3.79
36526,0.4,"Premium","E","SI1",62,55,945,4.74,4.68,2.92
28232,0.33,"Ideal","G","VS1",62.3,54,666,4.45,4.48,2.78
31890,0.3,"Ideal","G","VS1",61.8,55,776,4.33,4.31,2.67
38976,0.4,"Premium","E","VS1",62.5,58,1053,4.69,4.72,2.94
51608,0.75,"Premium","F","SI2",60.5,58,2394,5.91,5.86,3.56
3062,0.73,"Ideal","E","VS2",61.5,56,3310,5.79,5.82,3.57
7787,1.01,"Good","E","SI2",61.4,64,4285,6.29,6.42,3.9
3941,1.01,"Ideal","H","SI2",61.6,56,3501,6.48,6.44,3.98
23568,2.09,"Good","J","VS2",57.2,64,11576,8.51,8.46,4.85
3952,0.71,"Ideal","G","VVS2",61.5,56,3504,5.74,5.69,3.52
15377,0.35,"Premium","I","SI1",62.5,58,606,4.53,4.49,2.82
13255,1.01,"Ideal","I","VVS1",61.7,56,5478,6.42,6.47,3.98
25424,1.51,"Premium","F","VS2",62,60,14165,7.23,7.35,4.52
3727,0.3,"Good","D","VS2",63.1,58,568,4.26,4.3,2.7
52520,0.7,"Ideal","F","SI1",61.5,57,2528,5.67,5.74,3.51
5910,1.06,"Ideal","G","SI2",62.3,55,3936,6.54,6.49,4.06
40426,0.54,"Very Good","I","SI1",63.2,57,1135,5.17,5.21,3.28
17012,1.07,"Ideal","G","VS1",61.8,57,6793,6.52,6.58,4.05
2077,0.74,"Premium","E","VS2",62.4,59,3108,5.77,5.73,3.59
39821,0.3,"Premium","E","IF",61.9,58,1097,4.3,4.26,2.65
15559,1.02,"Premium","G","VS1",62,59,6238,6.45,6.39,3.98
10769,0.9,"Ideal","E","SI1",61.1,56,4854,6.21,6.23,3.8
6660,0.72,"Ideal","E","VVS2",62,54.9,4094,5.75,5.78,3.57
52474,0.7,"Very Good","E","SI1",63.2,57,2518,5.63,5.61,3.55
21509,1.62,"Ideal","I","VS2",62.4,57,9604,7.45,7.51,4.67
44217,0.55,"Ideal","D","SI1",62.1,56,1571,5.21,5.25,3.25
52572,0.7,"Premium","H","VVS2",62.1,58,2536,5.71,5.66,3.53
479,0.75,"Ideal","E","SI1",62,57,2821,5.8,5.78,3.59
32376,0.45,"Ideal","H","SI1",61.3,55,790,4.96,4.99,3.05
3415,0.31,"Ideal","F","SI1",61.2,55,568,4.37,4.4,2.68
9807,1.01,"Ideal","E","SI2",61.6,58,4668,6.45,6.5,3.99
36780,0.51,"Premium","J","SI1",61.7,56,956,5.17,5.14,3.18
8619,1.01,"Very Good","E","SI2",62,60,4445,6.36,6.41,3.96
39168,0.4,"Premium","J","IF",62.2,61,1063,4.71,4.68,2.92
5953,0.91,"Premium","D","SI2",62.4,56,3949,6.2,6.17,3.86
53915,0.84,"Good","I","VS1",63.7,59,2753,5.94,5.9,3.77
29156,0.3,"Ideal","H","VS1",61.5,57,693,4.27,4.31,2.64
48033,0.5,"Ideal","H","IF",61,56,1923,5.15,5.17,3.15
17226,1.22,"Premium","F","SI1",61.8,59,6887,6.86,6.83,4.23
3617,0.77,"Premium","D","VS2",61.2,59,3428,5.91,5.86,3.6
39853,0.38,"Ideal","E","VVS2",61.9,57,1100,4.63,4.65,2.87
34488,0.43,"Premium","G","VS2",61.2,58,867,4.84,4.9,2.98
1125,0.83,"Very Good","D","SI2",63.1,57,2918,5.95,5.9,3.74
23515,1.56,"Ideal","G","SI1",61.2,56,11522,7.49,7.51,4.59
4553,0.9,"Very Good","D","SI2",58.8,59,3643,6.24,6.28,3.68
31993,0.3,"Premium","F","VS2",62.8,58,776,4.29,4.24,2.68
12080,0.94,"Ideal","F","SI2",60.6,54,5159,6.39,6.34,3.86
6408,1.02,"Very Good","H","SI2",61.1,61,4039,6.48,6.51,3.97
6933,1.1,"Very Good","E","SI2",63.3,56,4140,6.58,6.53,4.15
48600,0.55,"Ideal","E","VS1",61.2,54,1996,5.3,5.32,3.25
10513,1.03,"Ideal","H","SI1",62.4,56,4800,6.45,6.5,4.04
40784,0.61,"Good","E","I1",63.4,57.1,1168,5.37,5.43,3.42
36874,0.42,"Ideal","E","VS2",62.2,55,958,4.79,4.83,2.99
28271,0.25,"Fair","E","VS1",55.2,64,361,4.21,4.23,2.33
36981,0.38,"Ideal","F","VVS2",61.3,55,963,4.71,4.72,2.89
23621,2.01,"Premium","H","SI2",61.9,59,11646,8.13,7.97,4.98
51744,0.72,"Very Good","F","SI1",62.2,59,2404,5.72,5.76,3.57
11043,0.31,"Ideal","H","VS2",61.6,55,595,4.34,4.38,2.69
17266,1.01,"Good","D","VS2",61.8,59,6912,6.28,6.35,3.9
24121,1.52,"Good","F","VS2",57.8,59,12283,7.58,7.5,4.36
53289,0.3,"Very Good","D","SI1",61,60,552,4.3,4.35,2.64
47122,0.52,"Very Good","D","VS2",63.4,56,1828,5.16,5.09,3.25
16550,1,"Ideal","G","VS2",62.1,57,6612,6.42,6.37,3.97
30999,0.36,"Ideal","E","VS2",61,54,747,4.6,4.64,2.82
5842,0.9,"Premium","H","VS2",62.3,58,3919,6.18,6.09,3.82
41778,0.59,"Very Good","F","SI2",58.6,59,1247,5.53,5.57,3.25
27251,1.52,"Ideal","D","VS1",61.2,57,17659,7.4,7.46,4.55
44483,0.55,"Ideal","E","VS2",59.8,57,1596,5.3,5.34,3.18
12838,1.08,"Ideal","G","SI1",61.8,56,5352,6.58,6.55,4.06
41434,0.41,"Good","E","VVS1",64.1,55,1228,4.68,4.71,3.01
37739,0.37,"Ideal","F","VVS1",61.3,56,997,4.65,4.68,2.86
40964,0.46,"Good","G","VS1",59.5,61.4,1179,4.95,5,2.96
42028,0.38,"Ideal","E","VVS1",62.4,56,1267,4.64,4.67,2.9
28152,0.3,"Ideal","H","VVS1",62.2,57,665,4.28,4.31,2.67
21286,1.51,"Ideal","I","VS2",60.6,56,9442,7.44,7.47,4.52
6652,0.9,"Premium","E","SI1",62.7,62,4092,6.22,6.1,3.85
11373,0.34,"Ideal","E","SI1",61.7,56,596,4.49,4.52,2.78
28903,0.3,"Very Good","G","VVS2",61.6,60,684,4.24,4.27,2.62
22791,1.32,"Premium","F","VS2",62.2,58,10814,7.03,6.95,4.35
48561,0.64,"Ideal","D","SI1",62.1,57,1991,5.52,5.49,3.42
45443,0.7,"Fair","J","VS2",64.6,58,1672,5.58,5.56,3.6
10297,1.01,"Good","F","SI1",63.5,59,4759,6.3,6.39,4.03
32471,0.45,"Fair","F","SI1",57.9,66,794,5.08,4.98,2.91
9224,1.03,"Premium","G","SI2",60.6,60,4557,6.53,6.5,3.95
36696,0.39,"Ideal","G","VVS2",61.7,54.2,952,4.69,4.75,2.91
6504,0.9,"Premium","H","VS1",61.8,56,4064,6.18,6.16,3.81
9764,1.02,"Premium","I","VS2",59.5,59,4662,6.54,6.5,3.88
52552,0.7,"Premium","G","VS1",61,59,2535,5.77,5.68,3.49
36746,0.4,"Good","D","VS1",60.5,63,954,4.75,4.77,2.88
42390,0.52,"Premium","G","SI1",59.7,60,1306,5.22,5.2,3.11
49696,0.51,"Ideal","G","IF",62.9,58,2146,5.07,5.11,3.2
14007,1.2,"Ideal","I","VS2",63.2,59,5699,6.73,6.68,4.24
36653,0.35,"Premium","J","VS1",62.4,58,949,5.67,5.64,3.53
41280,0.27,"Very Good","G","VVS2",61,56,504,4.19,4.22,2.56
41362,0.52,"Premium","H","SI1",62.6,55,1219,5.16,5.12,3.22
33206,0.33,"Ideal","G","VVS1",61.4,55,820,4.46,4.48,2.74
42379,0.51,"Very Good","E","SI1",63.1,56,1305,5.07,5.1,3.21
17034,1,"Ideal","F","VS2",62.6,57,6804,6.4,6.35,3.99
21323,1.35,"Premium","G","VS2",62.8,59,9471,7.04,7.01,4.41
1998,1.29,"Good","I","I1",64.2,54,3098,6.93,6.83,4.42
16403,1.06,"Ideal","G","VS2",61.1,57,6548,6.56,6.59,4.02
36519,0.3,"Premium","F","VVS2",61.5,58,945,4.31,4.29,2.64
2596,0.77,"Premium","F","VS2",62.1,59,3218,5.85,5.87,3.64
23904,1.5,"Very Good","G","VS2",60.5,57,12014,7.39,7.43,4.48
13968,1.02,"Premium","F","SI1",61.8,59,5686,6.45,6.39,3.97
43620,0.26,"Ideal","G","VS1",62.5,53,508,4.1,4.13,2.57
40660,0.38,"Ideal","E","VVS1",61.5,56,1154,4.67,4.7,2.88
5767,0.9,"Very Good","F","SI1",63.4,56,3898,6.06,6.12,3.86
47875,0.52,"Ideal","G","VVS2",61.9,55,1911,5.14,5.16,3.19
47598,0.59,"Very Good","G","VS1",62,56,1878,5.35,5.39,3.33
27547,2.05,"Premium","H","VS2",61.8,60,18318,8.19,8.14,5.05
35527,0.32,"Ideal","F","VVS1",60.7,56,905,4.45,4.43,2.7
39351,0.52,"Good","I","SI1",63.6,60,1073,5.1,5.05,3.23
16304,1.5,"Good","J","SI1",64.5,56,6523,7.09,7.18,4.6
52893,0.73,"Very Good","G","SI1",60.6,59,2585,5.83,5.85,3.54
51833,0.58,"Ideal","D","VVS2",63,56,2421,5.35,5.28,3.35
45283,0.56,"Ideal","G","VS2",59.6,57,1662,5.37,5.39,3.21
26186,2.11,"Very Good","H","SI2",61.5,60,15530,8.22,8.3,5.08
18460,2.12,"Premium","G","I1",60,58,7508,8.39,8.28,4.99
43647,0.6,"Premium","H","SI1",62,56,1433,5.44,5.4,3.36
30842,0.33,"Ideal","H","VS1",61.5,56,743,4.47,4.44,2.74
46876,0.53,"Ideal","E","VS2",61.4,56,1813,5.25,5.18,3.2
32442,0.43,"Premium","F","SI1",62.6,58,792,4.77,4.81,3
19574,1.51,"Ideal","J","VS2",61.5,56,8203,7.37,7.4,4.54
46309,0.3,"Ideal","G","VS2",62.2,57,526,4.26,4.32,2.67
26283,2.14,"Very Good","I","SI1",61.3,61,15769,8.28,8.32,5.09
43049,0.54,"Very Good","F","SI1",59.3,60,1376,5.32,5.37,3.17
32810,0.34,"Ideal","D","VS2",62.1,55,805,4.46,4.49,2.78
5868,0.81,"Ideal","G","VS1",61.6,56,3923,5.99,6.02,3.7
17338,1.01,"Ideal","E","VS2",61.4,57,6956,6.44,6.5,3.97
30871,0.33,"Ideal","G","VS2",62.6,56,743,4.41,4.38,2.75
18315,1.01,"Very Good","D","VS2",63.1,58,7448,6.34,6.38,4.01
48287,0.53,"Ideal","E","VS2",62.3,57,1956,5.23,5.19,3.25
47301,0.3,"Very Good","J","VS1",61.2,61,394,4.3,4.33,2.64
44034,0.42,"Ideal","D","VVS1",61.8,55,1547,4.83,4.85,2.99
295,0.74,"Ideal","H","VS1",61.8,58,2797,5.77,5.81,3.58
18231,1,"Ideal","G","VVS2",62.6,55,7403,6.37,6.4,4
44464,0.52,"Ideal","H","VS2",61.5,55,1593,5.18,5.22,3.2
21965,1.23,"Very Good","F","VS1",62,59,10035,6.84,6.87,4.25
12460,1.12,"Very Good","I","VS2",62.9,55.9,5249,6.59,6.62,4.16
48453,0.55,"Ideal","E","VS1",61.1,55,1975,5.3,5.33,3.25
7222,0.89,"Ideal","D","SI2",60.8,56,4192,6.22,6.25,3.79
49940,0.7,"Good","H","VS2",56.7,63,2187,5.87,5.92,3.34
35668,0.42,"Ideal","E","VS2",61.6,57,908,4.79,4.82,2.96
13632,1.2,"Ideal","H","SI2",62.7,55,5578,6.74,6.69,4.21
23829,1.56,"Premium","F","SI1",60.7,59,11901,7.55,7.45,4.55
51381,0.7,"Premium","H","VS1",61.9,56,2367,5.7,5.67,3.52
46424,0.51,"Ideal","D","VS2",60.8,57,1769,5.18,5.21,3.16
15143,0.94,"Very Good","G","VVS1",63.3,57,6088,6.21,6.14,3.91
44646,0.28,"Very Good","H","VVS2",62,55,522,4.21,4.23,2.62
