"id","person_age","person_gender","person_education","person_income","person_emp_exp","person_home_ownership","loan_amnt","loan_intent","loan_int_rate","loan_percent_income","cb_person_cred_hist_length","credit_score","previous_loan_defaults_on_file","loan_status"
"1188566",28,"male","Master",102998,10,"RENT",20000,"HOMEIMPROVEMENT",13.92,0.19,9,622,"Yes",0
"1188567",23,"female","Associate",79031,1,"RENT",15000,"VENTURE",8.94,0.19,3,668,"Yes",0
"1188568",26,"male","Bachelor",130582,1,"MORTGAGE",6000,"EDUCATION",7.49,0.05,4,654,"No",0
"1188569",32,"female","Bachelor",120927,10,"RENT",18000,"PERSONAL",11.01,0.15,5,548,"Yes",0
"1188570",24,"male","Bachelor",60669,0,"MORTGAGE",9000,"PERSONAL",12.05,0.15,4,700,"Yes",0
"1188571",26,"male","Bachelor",120865,3,"RENT",15000,"DEBTCONSOLIDATION",14.26,0.12,2,696,"Yes",0
"1188572",43,"male","Master",70440,22,"MORTGAGE",9000,"EDUCATION",13.22,0.13,14,691,"Yes",0
"1188573",29,"male","High School",63468,10,"MORTGAGE",7800,"MEDICAL",10.36,0.12,9,679,"No",0
"1188574",35,"male","High School",36820,10,"RENT",8000,"DEBTCONSOLIDATION",20,0.22,7,551,"No",1
"1188575",84,"male","High School",114705,61,"MORTGAGE",10000,"PERSONAL",7.51,0.09,24,784,"Yes",0
"1188576",21,"female","Bachelor",19931,0,"RENT",8000,"HOMEIMPROVEMENT",7.51,0.4,4,675,"No",1
"1188577",22,"male","Bachelor",61400,0,"RENT",3500,"VENTURE",7.14,0.06,4,591,"Yes",0
"1188578",26,"female","Associate",102675,5,"MORTGAGE",6000,"EDUCATION",9.88,0.06,3,654,"No",0
"1188579",29,"female","Associate",66956,5,"MORTGAGE",8000,"MEDICAL",13.7,0.12,9,564,"Yes",0
"1188580",54,"female","Associate",204802,31,"MORTGAGE",11000,"PERSONAL",6.62,0.05,20,650,"No",0
"1188581",31,"male","Master",56157,8,"RENT",8000,"PERSONAL",11.01,0.14,9,654,"No",0
"1188582",24,"male","High School",36947,0,"RENT",9500,"VENTURE",13.92,0.26,2,680,"No",1
"1188583",32,"male","Master",72767,9,"RENT",6000,"MEDICAL",13.98,0.08,5,638,"No",0
"1188584",27,"male","Bachelor",85965,3,"RENT",10000,"MEDICAL",12.53,0.12,6,607,"Yes",0
"1188585",31,"male","Associate",66983,7,"RENT",10000,"DEBTCONSOLIDATION",10.59,0.15,10,639,"No",0
"1188586",39,"male","High School",80515,17,"MORTGAGE",5601,"MEDICAL",6.47,0.07,12,617,"No",0
"1188587",28,"male","Associate",39562,9,"RENT",5000,"MEDICAL",6.99,0.13,7,631,"Yes",0
"1188588",38,"female","High School",132710,20,"OWN",12000,"VENTURE",12.99,0.09,11,590,"Yes",0
"1188589",22,"female","Bachelor",69486,0,"MORTGAGE",3200,"VENTURE",5.99,0.05,4,584,"Yes",0
"1188590",22,"female","Bachelor",72769,0,"MORTGAGE",7800,"VENTURE",7.29,0.11,2,647,"No",0
"1188591",31,"male","Master",84930,8,"MORTGAGE",8400,"PERSONAL",6.91,0.1,9,584,"Yes",0
"1188592",27,"male","Associate",42830,4,"RENT",7000,"VENTURE",12.69,0.16,5,643,"Yes",0
"1188593",27,"female","Master",73014,7,"OWN",10425,"MEDICAL",9.45,0.14,8,705,"No",0
"1188594",29,"female","Bachelor",37929,6,"RENT",3500,"VENTURE",6.09,0.09,8,667,"No",0
"1188595",23,"female","Associate",51098,3,"RENT",14000,"PERSONAL",16.89,0.27,3,656,"No",1
"1188596",21,"female","Bachelor",50074,0,"RENT",12000,"MEDICAL",15.21,0.24,2,668,"No",1
"1188597",29,"male","Associate",70477,7,"RENT",7000,"VENTURE",11.14,0.1,10,642,"Yes",0
"1188598",23,"male","Master",87347,3,"RENT",7000,"MEDICAL",7.9,0.08,2,644,"Yes",0
"1188599",36,"male","High School",173450,15,"MORTGAGE",7774,"MEDICAL",13.23,0.04,13,670,"Yes",0
"1188600",21,"female","High School",94838,0,"RENT",10000,"DEBTCONSOLIDATION",15.57,0.11,4,591,"No",1
"1188601",30,"female","Master",72565,9,"RENT",10000,"PERSONAL",6.22,0.14,7,643,"No",0
"1188602",21,"female","Bachelor",48880,0,"RENT",5000,"EDUCATION",5.79,0.1,2,714,"No",0
"1188603",22,"female","Bachelor",25245,0,"RENT",2600,"EDUCATION",6.92,0.1,4,635,"Yes",0
"1188604",27,"male","High School",88811,2,"MORTGAGE",18000,"PERSONAL",10.99,0.2,8,675,"Yes",0
"1188605",34,"female","High School",66062,8,"MORTGAGE",3500,"PERSONAL",5.99,0.05,6,674,"No",0
"1188606",37,"male","Associate",88680,17,"RENT",11500,"DEBTCONSOLIDATION",12.21,0.13,11,616,"Yes",0
"1188607",23,"female","Bachelor",101647,0,"MORTGAGE",23000,"EDUCATION",11.99,0.23,2,677,"No",0
"1188608",23,"male","High School",48984,0,"RENT",4500,"MEDICAL",13.18,0.09,4,608,"Yes",0
"1188609",22,"male","High School",84253,1,"MORTGAGE",15000,"EDUCATION",8.56,0.18,3,523,"Yes",0
"1188610",28,"male","High School",116462,5,"MORTGAGE",28390,"HOMEIMPROVEMENT",8.01,0.24,10,641,"Yes",0
"1188611",23,"female","Master",73162,3,"RENT",3000,"DEBTCONSOLIDATION",8.32,0.04,3,659,"Yes",0
"1188612",23,"female","Associate",44404,0,"MORTGAGE",4800,"VENTURE",13.06,0.11,2,669,"Yes",0
"1188613",25,"male","High School",91171,2,"MORTGAGE",1000,"VENTURE",9.99,0.01,4,645,"Yes",0
"1188614",25,"male","Master",57340,2,"RENT",11000,"VENTURE",11,0.19,5,683,"Yes",0
"1188615",23,"female","Associate",66303,3,"RENT",19000,"PERSONAL",11.14,0.29,2,611,"No",1
"1188616",24,"male","Associate",79037,3,"MORTGAGE",11000,"PERSONAL",11.49,0.14,2,630,"No",0
"1188617",23,"male","High School",31139,1,"RENT",5800,"MEDICAL",9.91,0.19,4,666,"Yes",0
"1188618",24,"female","High School",52736,0,"MORTGAGE",24000,"DEBTCONSOLIDATION",10.62,0.46,2,604,"Yes",0
"1188619",23,"female","Bachelor",58593,3,"OWN",15750,"VENTURE",16.35,0.27,3,571,"Yes",0
"1188620",42,"female","Associate",96969,22,"RENT",35000,"PERSONAL",11.43,0.36,15,583,"No",1
"1188621",29,"male","High School",64880,6,"MORTGAGE",10475,"EDUCATION",7.88,0.16,9,532,"Yes",0
"1188622",38,"male","Associate",73109,13,"RENT",10000,"VENTURE",7.51,0.14,13,616,"Yes",0
"1188623",26,"male","Associate",52630,1,"RENT",14400,"MEDICAL",9.62,0.27,4,638,"No",1
"1188624",23,"female","High School",114538,1,"RENT",13600,"VENTURE",11.11,0.12,2,670,"Yes",0
"1188625",23,"male","Bachelor",83749,2,"MORTGAGE",2500,"PERSONAL",9.64,0.03,3,469,"No",1
"1188626",22,"female","Master",127015,4,"MORTGAGE",16000,"PERSONAL",12.73,0.13,4,682,"Yes",0
"1188627",27,"female","Associate",58372,5,"RENT",11000,"MEDICAL",7.8,0.19,5,540,"No",0
"1188628",33,"female","Bachelor",44368,9,"RENT",12000,"PERSONAL",7.29,0.27,6,667,"No",1
"1188629",32,"male","Associate",31254,13,"RENT",4900,"MEDICAL",6.17,0.16,6,674,"Yes",0
"1188630",24,"female","Bachelor",60966,3,"OWN",20000,"HOMEIMPROVEMENT",12.69,0.33,2,596,"Yes",0
"1188631",29,"female","Associate",73158,9,"MORTGAGE",5000,"VENTURE",7.66,0.07,10,654,"No",0
"1188632",35,"female","Bachelor",152750,14,"MORTGAGE",13000,"DEBTCONSOLIDATION",10.38,0.09,8,612,"No",0
"1188633",39,"female","High School",47159,20,"RENT",10850,"VENTURE",10.99,0.23,14,677,"No",0
"1188634",28,"male","High School",56058,7,"OTHER",5500,"VENTURE",10.2,0.1,10,579,"Yes",0
"1188635",22,"male","Bachelor",69620,0,"RENT",4000,"VENTURE",11.01,0.06,2,543,"Yes",0
"1188636",25,"male","Master",65643,2,"MORTGAGE",12000,"DEBTCONSOLIDATION",12.73,0.18,4,633,"No",1
"1188637",23,"male","Master",31064,0,"RENT",2400,"DEBTCONSOLIDATION",13.67,0.08,5,691,"No",0
"1188638",58,"female","Associate",34009,33,"RENT",3500,"HOMEIMPROVEMENT",16,0.1,21,672,"No",1
"1188639",21,"female","Associate",43159,0,"OWN",1500,"VENTURE",9.62,0.03,2,557,"Yes",0
"1188640",27,"female","High School",62326,1,"OWN",12000,"PERSONAL",7.49,0.19,7,626,"Yes",0
"1188641",30,"male","High School",132825,6,"RENT",3200,"PERSONAL",7.49,0.02,8,610,"No",0
"1188642",25,"female","Associate",23029,0,"RENT",2000,"DEBTCONSOLIDATION",7.51,0.09,4,685,"No",1
"1188643",22,"male","Bachelor",42029,0,"RENT",7500,"MEDICAL",12.53,0.18,4,630,"No",1
"1188644",22,"female","High School",102986,2,"MORTGAGE",5000,"EDUCATION",12.61,0.05,2,656,"Yes",0
"1188645",27,"male","Master",28867,4,"RENT",7000,"EDUCATION",15.7,0.24,5,565,"No",1
"1188646",29,"female","Bachelor",18522,11,"RENT",7000,"PERSONAL",12.84,0.38,5,702,"No",1
"1188647",28,"female","High School",121024,4,"MORTGAGE",8000,"EDUCATION",13.98,0.07,6,649,"Yes",0
"1188648",29,"female","Associate",60850,7,"RENT",10000,"DEBTCONSOLIDATION",11.26,0.16,6,633,"No",0
"1188649",39,"male","Bachelor",26890,17,"OWN",6000,"MEDICAL",6.03,0.22,12,640,"Yes",0
"1188650",24,"female","Associate",22084,4,"RENT",3000,"EDUCATION",15.27,0.14,2,612,"No",1
"1188651",40,"female","Doctorate",92477,18,"MORTGAGE",20000,"PERSONAL",12.91,0.22,14,719,"Yes",0
"1188652",37,"female","Associate",51244,19,"MORTGAGE",3000,"MEDICAL",15.23,0.06,11,679,"Yes",0
"1188653",36,"male","Associate",88349,13,"MORTGAGE",8000,"DEBTCONSOLIDATION",17.49,0.09,17,585,"No",1
"1188654",23,"female","Bachelor",90794,0,"MORTGAGE",11000,"MEDICAL",5.47,0.12,3,677,"No",0
"1188655",22,"male","Associate",73203,1,"MORTGAGE",4800,"EDUCATION",7.49,0.07,3,604,"Yes",0
"1188656",29,"male","Bachelor",87624,3,"RENT",20400,"HOMEIMPROVEMENT",11.49,0.23,7,587,"Yes",0
"1188657",46,"female","Doctorate",60905,21,"MORTGAGE",10000,"DEBTCONSOLIDATION",9.98,0.16,14,723,"Yes",0
"1188658",24,"male","High School",103510,2,"RENT",9600,"MEDICAL",7.29,0.09,3,640,"No",0
"1188659",28,"male","Bachelor",82938,7,"MORTGAGE",2500,"HOMEIMPROVEMENT",11.71,0.03,8,663,"No",0
"1188660",23,"male","Bachelor",102858,2,"MORTGAGE",20000,"EDUCATION",13.22,0.19,4,576,"Yes",0
"1188661",48,"male","Bachelor",47999,28,"RENT",5800,"MEDICAL",14.54,0.12,15,606,"No",1
"1188662",28,"male","Associate",162962,6,"MORTGAGE",5647,"PERSONAL",7.26,0.03,5,649,"Yes",0
"1188663",27,"male","Associate",58337,8,"RENT",16000,"VENTURE",14.22,0.27,5,592,"No",1
"1188664",27,"female","High School",42871,4,"RENT",3000,"DEBTCONSOLIDATION",8.49,0.07,10,633,"Yes",0
"1188665",26,"male","Bachelor",25089,6,"MORTGAGE",1500,"DEBTCONSOLIDATION",7.74,0.06,4,675,"Yes",0
"1188666",25,"male","Master",31191,0,"OWN",1525,"MEDICAL",10.95,0.05,2,628,"Yes",0
"1188667",37,"male","High School",64505,14,"RENT",7700,"VENTURE",11.01,0.12,13,628,"Yes",0
"1188668",29,"male","Master",39756,4,"RENT",6000,"EDUCATION",12.18,0.15,10,623,"Yes",0
"1188669",44,"female","High School",85343,25,"RENT",9504,"EDUCATION",14.13,0.11,14,678,"Yes",0
"1188670",23,"female","Bachelor",73354,0,"MORTGAGE",13247,"PERSONAL",8.31,0.18,3,631,"Yes",0
"1188671",26,"male","High School",126962,4,"MORTGAGE",25000,"EDUCATION",11.68,0.2,5,624,"Yes",0
"1188672",25,"female","Associate",83714,1,"MORTGAGE",6000,"VENTURE",7.88,0.07,2,551,"Yes",0
"1188673",21,"female","Bachelor",108794,0,"RENT",4800,"EDUCATION",9.62,0.04,3,610,"No",0
"1188674",29,"male","Associate",61211,10,"MORTGAGE",10000,"MEDICAL",6.03,0.16,5,689,"No",0
"1188675",22,"male","High School",30713,3,"OWN",4525,"PERSONAL",7.51,0.15,4,524,"Yes",0
"1188676",24,"female","Master",47453,2,"RENT",1500,"EDUCATION",8.49,0.03,3,607,"No",1
"1188677",21,"female","High School",64752,1,"RENT",10000,"EDUCATION",7.51,0.15,4,600,"Yes",0
"1188678",47,"male","High School",121076,22,"MORTGAGE",2500,"EDUCATION",9.99,0.02,15,664,"Yes",0
"1188679",30,"female","Master",61048,12,"RENT",16000,"HOMEIMPROVEMENT",16.77,0.26,5,698,"No",1
"1188680",23,"female","High School",43567,0,"RENT",3500,"EDUCATION",10.99,0.08,3,614,"Yes",0
"1188681",31,"male","Bachelor",69032,11,"MORTGAGE",4000,"MEDICAL",13.35,0.06,5,609,"No",1
"1188682",34,"female","High School",58981,13,"MORTGAGE",7500,"PERSONAL",6.62,0.13,7,595,"No",0
"1188683",29,"female","Master",54767,10,"RENT",7500,"MEDICAL",8.32,0.14,8,658,"Yes",0
"1188684",33,"female","Associate",56817,8,"RENT",2000,"MEDICAL",14.65,0.04,6,682,"Yes",0
"1188685",26,"female","Bachelor",80263,3,"RENT",15000,"PERSONAL",16.02,0.19,2,632,"No",1
"1188686",27,"female","Bachelor",68228,3,"RENT",8000,"PERSONAL",16.77,0.12,10,584,"Yes",0
"1188687",22,"female","Associate",44197,0,"RENT",9600,"EDUCATION",17.27,0.22,4,579,"No",1
"1188688",23,"female","Bachelor",30040,4,"RENT",4000,"VENTURE",11.18,0.13,4,614,"No",0
"1188689",25,"male","Master",102960,5,"MORTGAGE",9600,"HOMEIMPROVEMENT",13.85,0.09,4,713,"Yes",0
"1188690",22,"female","Bachelor",31158,3,"RENT",4000,"VENTURE",12.69,0.13,3,684,"Yes",0
"1188691",29,"male","Bachelor",126829,10,"RENT",14000,"DEBTCONSOLIDATION",10.35,0.11,6,673,"Yes",0
"1188692",27,"male","Bachelor",29871,5,"RENT",8000,"EDUCATION",12.99,0.27,6,658,"No",1
"1188693",45,"male","Master",22699,21,"RENT",2000,"VENTURE",7.1,0.09,11,648,"No",0
"1188694",24,"male","Bachelor",51525,3,"RENT",15000,"VENTURE",11.58,0.29,4,596,"No",1
"1188695",23,"male","Bachelor",121099,2,"RENT",12000,"EDUCATION",13.57,0.1,3,582,"No",0
"1188696",22,"male","Bachelor",34647,1,"RENT",3750,"MEDICAL",13.85,0.11,4,650,"Yes",0
"1188697",32,"female","High School",26667,10,"RENT",1800,"VENTURE",12.99,0.07,8,649,"Yes",0
"1188698",23,"female","Associate",49078,1,"MORTGAGE",14000,"VENTURE",11.01,0.29,3,521,"Yes",0
"1188699",35,"male","High School",51586,15,"RENT",5000,"MEDICAL",6.99,0.1,10,683,"Yes",0
"1188700",25,"male","Bachelor",44016,3,"OWN",11200,"EDUCATION",9.76,0.25,4,673,"No",0
"1188701",27,"female","Master",49004,1,"RENT",1200,"VENTURE",11.55,0.02,8,709,"Yes",0
"1188702",50,"male","High School",90968,27,"RENT",5000,"VENTURE",13.23,0.05,15,608,"Yes",0
"1188703",21,"male","Bachelor",31015,0,"MORTGAGE",2000,"PERSONAL",13.99,0.06,3,685,"Yes",0
"1188704",22,"male","High School",38646,1,"RENT",3000,"EDUCATION",11.86,0.08,4,514,"Yes",0
"1188705",22,"male","Associate",34508,0,"RENT",1000,"HOMEIMPROVEMENT",10.98,0.03,3,660,"No",1
"1188706",29,"male","High School",44266,4,"MORTGAGE",14000,"PERSONAL",14.27,0.32,5,658,"Yes",0
"1188707",22,"male","Bachelor",26980,0,"RENT",9600,"EDUCATION",7.49,0.36,2,589,"No",1
"1188708",31,"male","Bachelor",109052,11,"RENT",18000,"EDUCATION",12.42,0.17,8,640,"Yes",0
"1188709",21,"female","Bachelor",29713,0,"RENT",3600,"EDUCATION",11.99,0.12,3,591,"Yes",0
"1188710",33,"female","Master",207498,11,"MORTGAGE",16000,"EDUCATION",9.63,0.08,8,573,"No",0
"1188711",22,"male","Associate",78027,0,"MORTGAGE",6000,"DEBTCONSOLIDATION",11.01,0.08,2,532,"No",1
"1188712",24,"female","Associate",133199,1,"RENT",12000,"PERSONAL",7.9,0.09,2,636,"No",0
"1188713",22,"female","Bachelor",55765,0,"MORTGAGE",1600,"VENTURE",7.88,0.03,2,623,"No",0
"1188714",22,"female","Bachelor",51972,0,"MORTGAGE",7000,"MEDICAL",15.57,0.13,4,680,"No",1
"1188715",29,"female","Associate",98293,7,"MORTGAGE",12000,"DEBTCONSOLIDATION",11.01,0.12,6,553,"No",1
"1188716",26,"female","Bachelor",111951,3,"RENT",12000,"DEBTCONSOLIDATION",11.71,0.11,4,599,"Yes",0
"1188717",41,"male","High School",42539,20,"RENT",7550,"DEBTCONSOLIDATION",16.89,0.18,14,713,"No",1
"1188718",22,"female","Associate",43934,0,"RENT",4000,"PERSONAL",8.94,0.09,4,582,"No",0
"1188719",28,"male","Doctorate",37160,4,"MORTGAGE",3000,"EDUCATION",6.76,0.08,9,691,"Yes",0
"1188720",26,"male","High School",54804,3,"RENT",1400,"DEBTCONSOLIDATION",10.59,0.03,4,704,"No",0
"1188721",26,"female","Bachelor",27001,0,"RENT",6000,"MEDICAL",10.59,0.22,4,648,"No",0
"1188722",33,"male","Associate",84558,10,"MORTGAGE",3700,"DEBTCONSOLIDATION",5.99,0.04,6,653,"Yes",0
"1188723",37,"male","Associate",97127,18,"MORTGAGE",6000,"VENTURE",11.27,0.06,14,660,"Yes",0
"1188724",28,"male","Master",169181,10,"MORTGAGE",9000,"VENTURE",5.99,0.05,9,698,"Yes",0
"1188725",27,"female","High School",98263,4,"MORTGAGE",5500,"MEDICAL",8,0.06,8,627,"Yes",0
"1188726",49,"male","Doctorate",114922,25,"MORTGAGE",3000,"HOMEIMPROVEMENT",5.42,0.03,12,638,"No",0
"1188727",22,"female","Associate",39855,0,"MORTGAGE",5500,"DEBTCONSOLIDATION",11.01,0.14,2,648,"No",0
"1188728",30,"male","Master",60880,6,"RENT",3000,"HOMEIMPROVEMENT",13.1,0.05,10,733,"No",0
"1188729",25,"male","High School",129315,4,"MORTGAGE",24000,"DEBTCONSOLIDATION",5.99,0.19,2,678,"Yes",0
"1188730",22,"male","Associate",84301,0,"RENT",8623,"MEDICAL",11.4,0.1,4,636,"Yes",0
"1188731",27,"female","Bachelor",57304,6,"MORTGAGE",6000,"HOMEIMPROVEMENT",9.99,0.1,7,632,"Yes",0
"1188732",24,"male","High School",59430,0,"RENT",1500,"MEDICAL",14.35,0.03,2,617,"No",0
"1188733",29,"male","High School",85068,6,"MORTGAGE",4200,"DEBTCONSOLIDATION",10.99,0.05,9,665,"Yes",0
"1188734",31,"female","Bachelor",42773,10,"MORTGAGE",2000,"MEDICAL",11.01,0.05,6,680,"Yes",0
"1188735",21,"female","High School",22285,2,"RENT",4000,"DEBTCONSOLIDATION",13.22,0.18,4,614,"No",1
"1188736",22,"male","High School",45367,2,"RENT",10000,"EDUCATION",7.51,0.22,4,613,"Yes",0
"1188737",26,"male","Associate",54707,1,"RENT",6000,"MEDICAL",7.49,0.11,3,557,"Yes",0
"1188738",22,"male","Bachelor",66889,2,"MORTGAGE",25000,"DEBTCONSOLIDATION",12.42,0.37,2,675,"No",0
"1188739",29,"male","Bachelor",102720,8,"RENT",14000,"DEBTCONSOLIDATION",5.42,0.14,5,508,"Yes",0
"1188740",23,"female","Bachelor",79127,1,"MORTGAGE",8000,"EDUCATION",7.14,0.1,4,678,"Yes",0
"1188741",30,"male","Bachelor",39532,7,"MORTGAGE",6625,"HOMEIMPROVEMENT",14.79,0.17,10,679,"No",0
"1188742",24,"female","Bachelor",55037,0,"RENT",5000,"MEDICAL",13.79,0.09,2,588,"No",0
"1188743",24,"male","Associate",70853,2,"RENT",9000,"EDUCATION",7.29,0.13,4,665,"Yes",0
"1188744",30,"female","Master",84847,9,"MORTGAGE",18000,"HOMEIMPROVEMENT",11.01,0.21,7,691,"Yes",0
"1188745",31,"male","Master",98965,10,"MORTGAGE",8000,"PERSONAL",11.99,0.08,5,698,"No",0
"1188746",28,"male","High School",181114,7,"RENT",8000,"EDUCATION",11.71,0.04,10,517,"Yes",0
"1188747",32,"male","High School",75621,8,"RENT",10000,"VENTURE",17.27,0.13,7,627,"No",1
"1188748",23,"male","Bachelor",56688,2,"RENT",10000,"MEDICAL",13.57,0.18,4,595,"Yes",0
"1188749",23,"male","Bachelor",89792,0,"RENT",2600,"DEBTCONSOLIDATION",15.27,0.03,3,613,"Yes",0
"1188750",21,"male","Master",9605,0,"RENT",2522,"MEDICAL",12.7,0.26,3,705,"No",1
"1188751",25,"male","Master",29739,0,"RENT",12000,"DEBTCONSOLIDATION",12.17,0.4,4,681,"No",1
"1188752",25,"female","Associate",45460,4,"RENT",12450,"EDUCATION",16.32,0.27,2,526,"No",1
"1188753",23,"male","High School",71043,0,"MORTGAGE",13000,"DEBTCONSOLIDATION",11.01,0.18,2,634,"Yes",0
"1188754",22,"female","Bachelor",51255,0,"RENT",16000,"VENTURE",16,0.31,3,537,"No",1
"1188755",32,"female","Bachelor",39970,9,"RENT",5000,"EDUCATION",11.01,0.13,6,691,"Yes",0
"1188756",24,"female","Bachelor",51293,1,"RENT",12000,"VENTURE",7.66,0.23,4,675,"No",0
"1188757",26,"female","Bachelor",53914,2,"MORTGAGE",11500,"PERSONAL",9.63,0.21,3,686,"No",1
"1188758",23,"male","Master",57257,0,"RENT",12000,"DEBTCONSOLIDATION",16.29,0.21,3,630,"No",1
"1188759",22,"female","High School",22492,0,"RENT",3600,"MEDICAL",11.01,0.16,3,505,"No",1
"1188760",22,"female","Associate",74600,2,"RENT",10000,"EDUCATION",14.22,0.13,2,620,"No",0
"1188761",30,"male","High School",88783,6,"RENT",5500,"PERSONAL",10.15,0.06,9,649,"No",0
"1188762",31,"male","High School",70575,7,"MORTGAGE",15000,"MEDICAL",11.84,0.21,8,606,"Yes",0
"1188763",25,"male","High School",41537,2,"RENT",3600,"HOMEIMPROVEMENT",16.02,0.09,2,664,"No",1
"1188764",23,"female","Associate",65560,0,"MORTGAGE",5000,"DEBTCONSOLIDATION",9.99,0.08,3,587,"No",0
"1188765",28,"male","Associate",135215,7,"MORTGAGE",15000,"HOMEIMPROVEMENT",11.12,0.11,7,664,"No",0
"1188766",23,"female","Bachelor",72831,1,"MORTGAGE",3800,"PERSONAL",5.42,0.05,3,671,"Yes",0
"1188767",25,"male","High School",87937,5,"MORTGAGE",16000,"VENTURE",15.28,0.18,4,607,"No",1
"1188768",25,"female","Bachelor",47918,5,"RENT",9153,"MEDICAL",10.22,0.19,5,650,"Yes",0
"1188769",36,"male","Associate",63391,12,"OWN",3000,"VENTURE",9.63,0.05,15,657,"No",0
"1188770",28,"male","Associate",102482,6,"MORTGAGE",9600,"HOMEIMPROVEMENT",15.27,0.09,5,649,"Yes",0
"1188771",25,"male","High School",113522,6,"RENT",20000,"HOMEIMPROVEMENT",10.98,0.18,4,670,"Yes",0
"1188772",28,"female","Master",77749,6,"MORTGAGE",7000,"EDUCATION",11.71,0.09,9,651,"Yes",0
"1188773",23,"male","Bachelor",41224,0,"OWN",9000,"VENTURE",13.57,0.22,4,566,"Yes",0
"1188774",23,"male","High School",60911,0,"OWN",12600,"PERSONAL",11.71,0.21,4,588,"Yes",0
"1188775",26,"male","Associate",97326,6,"RENT",7000,"VENTURE",10.65,0.07,2,585,"No",0
"1188776",25,"male","Bachelor",85051,4,"RENT",8250,"EDUCATION",13.61,0.1,4,681,"No",1
"1188777",44,"female","Bachelor",121035,21,"RENT",13500,"EDUCATION",8.9,0.11,17,600,"No",0
"1188778",22,"female","Bachelor",36519,0,"RENT",5000,"EDUCATION",13.26,0.14,4,476,"Yes",0
"1188779",23,"male","Bachelor",31215,0,"MORTGAGE",7001,"PERSONAL",13.92,0.22,4,503,"Yes",0
"1188780",23,"female","Associate",18020,0,"RENT",3000,"VENTURE",7.74,0.17,3,685,"No",1
"1188781",23,"male","Associate",73019,1,"RENT",5600,"PERSONAL",7.29,0.08,2,599,"Yes",0
"1188782",26,"female","Bachelor",152320,2,"MORTGAGE",14970,"PERSONAL",8.24,0.1,4,602,"Yes",0
"1188783",26,"female","High School",57856,0,"RENT",25000,"HOMEIMPROVEMENT",15.28,0.43,2,602,"No",1
"1188784",22,"male","High School",30187,2,"OWN",1800,"VENTURE",11.89,0.06,4,546,"Yes",0
"1188785",29,"male","Bachelor",174103,6,"RENT",5000,"MEDICAL",11.46,0.03,7,646,"No",0
"1188786",29,"male","Master",65775,9,"MORTGAGE",13000,"VENTURE",10.28,0.2,7,591,"Yes",0
"1188787",24,"male","High School",174626,3,"OWN",11500,"PERSONAL",11.14,0.07,4,614,"Yes",0
"1188788",21,"female","Master",44124,0,"RENT",10000,"MEDICAL",13.22,0.23,4,615,"No",0
"1188789",23,"male","Master",88826,0,"MORTGAGE",7000,"MEDICAL",9.63,0.08,2,558,"No",1
"1188790",26,"male","Bachelor",116010,2,"MORTGAGE",8000,"VENTURE",7.29,0.07,4,582,"Yes",0
"1188791",37,"female","High School",66856,15,"RENT",3000,"PERSONAL",11.01,0.04,14,699,"No",0
"1188792",23,"male","Bachelor",63602,1,"MORTGAGE",5000,"PERSONAL",6.98,0.08,3,617,"Yes",0
"1188793",28,"female","Associate",170887,3,"MORTGAGE",12807,"PERSONAL",11.31,0.07,7,516,"Yes",0
"1188794",36,"male","Bachelor",156869,17,"MORTGAGE",12000,"PERSONAL",12,0.08,14,613,"Yes",0
"1188795",27,"male","High School",43116,3,"RENT",5500,"PERSONAL",7.98,0.13,4,673,"No",0
"1188796",25,"female","High School",53873,3,"MORTGAGE",5000,"HOMEIMPROVEMENT",7.4,0.09,3,596,"No",0
"1188797",32,"male","Master",74334,9,"MORTGAGE",9993,"MEDICAL",16.88,0.13,10,608,"No",1
"1188798",29,"male","High School",229971,5,"MORTGAGE",14317,"EDUCATION",12.04,0.06,6,551,"Yes",0
"1188799",27,"female","High School",36952,7,"RENT",16000,"MEDICAL",7.9,0.43,8,598,"No",1
"1188800",33,"female","High School",116338,6,"MORTGAGE",9000,"MEDICAL",7.49,0.08,7,690,"No",0
"1188801",28,"female","Associate",84717,10,"MORTGAGE",5000,"DEBTCONSOLIDATION",11.71,0.06,8,690,"No",0
"1188802",27,"female","High School",158393,7,"MORTGAGE",12645,"HOMEIMPROVEMENT",15.15,0.08,7,552,"No",1
"1188803",24,"male","Bachelor",94685,0,"RENT",9600,"DEBTCONSOLIDATION",14.42,0.1,2,591,"No",1
"1188804",31,"female","High School",55123,12,"MORTGAGE",15000,"HOMEIMPROVEMENT",13.06,0.27,5,520,"Yes",0
"1188805",22,"male","Associate",23888,0,"MORTGAGE",1400,"HOMEIMPROVEMENT",14.91,0.06,4,535,"No",1
"1188806",25,"male","Associate",180895,5,"MORTGAGE",5000,"DEBTCONSOLIDATION",12.99,0.03,4,704,"No",0
"1188807",28,"male","Associate",148565,4,"MORTGAGE",10000,"PERSONAL",7.14,0.07,6,639,"No",1
"1188808",27,"male","Bachelor",96055,5,"MORTGAGE",8000,"MEDICAL",6.46,0.08,5,626,"No",0
"1188809",26,"male","Bachelor",68636,2,"RENT",12000,"DEBTCONSOLIDATION",10.88,0.17,6,586,"Yes",0
"1188810",28,"male","High School",112889,4,"RENT",8800,"VENTURE",7.88,0.08,7,632,"Yes",0
"1188811",35,"male","High School",104078,15,"OWN",18000,"MEDICAL",11.01,0.17,6,650,"Yes",0
